tid,posy,posz,vely,velz,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11
0.0,1.8898773193359373,-0.6057961404323577,-0.0925221517682075,0.1922426521778106,-0.1264179050922393,0.0276921726763248,0.0,1.818537712097168,-0.6309597015380859,-0.1917510479688644,12.75,0.0,2.011299133300781,-0.644549560546875,0.1917510479688644,15.0,0.0,1.9201040267944336,-0.5640832901000976,-0.1917510479688644,20.5,0.0,1.9544363021850584,-0.5837528228759765,-0.1917510479688644,21.5,0.0,1.5592575073242188,-1.0804979324340818,0.0,19.5,0.0,1.6018152236938477,-1.1005250930786135,0.0,30.25,0.0,1.703023910522461,-1.0540334701538088,0.0,31.75,,,,,,,,,,,,,,,,,,,,
0.0,1.875936269760132,-0.566696521639824,-0.11839160323143,0.2268905639648437,-0.1469817906618118,0.0543742254376411,0.0,1.923322677612305,-0.6180850982666015,-0.1917510479688644,17.75,0.0,1.8042325973510744,-0.39421005249023444,-0.1917510479688644,13.25,0.0,1.8786191940307613,-0.48862380981445297,-0.1917510479688644,18.75,0.0,1.5517473220825195,-1.092657279968262,0.0,19.0,0.0,1.587510108947754,-1.1352149963378908,0.0,29.25,0.0,1.7470121383666992,-0.9689180374145508,0.0,30.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.889012217521668,-0.5724284023046493,-0.0645539462566375,0.1884249299764633,-0.0491425022482872,0.0180190317332744,0.0,1.9283294677734373,-0.6584970474243165,0.1917510479688644,22.25,0.0,1.999497413635254,-0.713214111328125,-0.1917510479688644,15.0,0.0,1.8149614334106443,-0.595554542541504,0.1917510479688644,16.0,0.0,1.8875598907470703,-0.6198732376098631,0.1917510479688644,22.5,0.0,1.5513896942138672,-1.0940877914428713,0.0,18.75,0.0,1.5878677368164062,-1.1359302520751955,0.0,28.75,0.0,1.7334222793579102,-0.986799430847168,0.0,30.5,,,,,,,,,,,,,,,,,,,,
0.0,1.90244460105896,-0.5759325742721557,-0.0287115722894668,0.1555879861116409,0.0008481964468955,-0.0106932502239942,0.0,1.8864870071411133,-0.8079854965209959,-0.1917510479688644,19.25,0.0,1.993060111999512,-0.6291715621948242,0.1917510479688644,20.25,0.0,2.0799636840820312,-0.4839746475219726,0.1917510479688644,17.0,0.0,1.554250717163086,-1.0955183029174806,0.0,20.0,0.0,1.593947410583496,-1.1230556488037111,0.0,30.25,0.0,1.690506935119629,-1.0744182586669924,0.0,31.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.8782156705856323,-0.6279175102710723,-0.0712878108024597,0.0460113808512687,-0.0506433397531509,-0.1002532020211219,0.0,1.739501953125,-0.8355228424072264,-0.1917510479688644,17.0,0.0,1.782059669494629,-0.8044092178344726,-0.1917510479688644,19.75,0.0,1.838922500610352,-0.8044092178344726,-0.1917510479688644,15.25,0.0,1.558542251586914,-1.0901538848876955,0.0,19.5,0.0,1.603245735168457,-1.1159030914306642,0.0,29.5,0.0,1.671910285949707,-1.075133514404297,0.0,31.5,0.0,1.9125938415527344,-0.739320945739746,0.0,28.0,0.0,2.0155906677246094,-0.6338207244873046,0.0,26.0,,,,,,,,,,,,,,,
0.0,1.8779500722885127,-0.6543378204107284,-0.0800621733069419,-0.0107453875243663,-0.0699546486139297,-0.1372327208518982,0.0,1.9826889038085933,-0.7850973129272459,-0.1917510479688644,22.5,0.0,2.005934715270996,-0.8158533096313476,-0.1917510479688644,18.25,0.0,1.9623041152954104,-0.6538478851318359,-0.1917510479688644,19.0,0.0,1.5442371368408203,-1.1137573242187502,0.0,18.5,0.0,1.5817880630493164,-1.1620370864868164,0.0,28.5,0.0,1.6576051712036133,-1.1391489028930666,0.0,30.5,0.0,1.9118785858154297,-0.7704345703125,0.0,27.75,0.0,2.004861831665039,-0.714286994934082,0.0,25.0,,,,,,,,,,,,,,,
0.0,1.8735564947128296,-0.6483189731836319,-0.0645271241664886,-0.0140382722020149,-0.0307216346263885,-0.1308576464653015,0.0,1.7852783203125,-0.6617156982421875,0.1917510479688644,18.25,0.0,1.8242597579956048,-0.6327478408813476,0.1917510479688644,22.5,0.0,1.8589496612548828,-0.5501358032226562,-0.1917510479688644,19.0,0.0,1.556396484375,-1.0905115127563474,0.0,19.25,0.0,1.6021728515625,-1.1191217422485353,0.0,29.75,0.0,1.659393310546875,-1.115545463562012,0.0,32.0,0.0,1.8868446350097656,-0.8501855850219727,0.0,28.25,,,,,,,,,,,,,,,,,,,,
0.0,1.8803914785385127,-0.6743514508008956,-0.0457033701241016,-0.0645752400159835,-0.007909320294857,-0.1618474572896957,0.0,1.9615888595581048,-0.8387414932250976,-0.1917510479688644,21.75,0.0,2.004861831665039,-0.7893888473510742,-0.1917510479688644,17.75,0.0,1.9043684005737305,-0.744327735900879,0.1917510479688644,19.25,0.0,1.8013715744018557,-0.45751018524169906,0.1917510479688644,14.0,0.0,1.5560388565063477,-1.0933725357055666,0.0,19.5,0.0,1.605391502380371,-1.1201946258544924,0.0,29.75,0.0,1.6586780548095703,-1.1076776504516603,0.0,32.0,0.0,1.8149614334106443,-0.9538976669311524,0.0,27.0,,,,,,,,,,,,,,,
0.0,1.89705777168274,-0.6841278642416,-0.0120766870677471,-0.0839281678199768,0.0274525061249732,-0.1647631078958511,0.0,2.0273923873901367,-0.7289497375488281,-0.1917510479688644,19.5,0.0,2.0542144775390625,-0.7754413604736328,0.1917510479688644,17.25,0.0,1.924753189086914,-0.5408374786376954,0.1917510479688644,14.5,0.0,1.5549659729003906,-1.0940877914428713,0.0,19.0,0.0,1.6057491302490234,-1.1180488586425783,0.0,29.5,0.0,1.6726255416870115,-1.0847894668579103,0.0,31.5,0.0,1.8439292907714844,-0.9031145095825196,0.0,27.25,,,,,,,,,,,,,,,,,,,,
0.0,1.9069950580596924,-0.6642299711704251,0.0210450887680053,-0.0551952272653579,0.0699503570795059,-0.1293104290962219,0.0,1.9176006317138672,-0.5397645950317381,0.1917510479688644,16.25,0.0,1.8922090530395508,-0.5043594360351562,0.1917510479688644,17.0,0.0,1.560688018798828,-1.0754911422729494,0.0,15.0,0.0,1.602888107299805,-1.1019556045532228,0.0,25.5,0.0,1.752018928527832,-0.9370891571044925,0.0,27.75,0.0,1.906156539916992,-0.7718650817871093,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.8885399103164675,-0.6711183309555053,-0.0324789136648178,-0.0660603642463684,-0.0171837285161018,-0.1235057115554809,0.0,1.8138885498046875,-0.6470529556274415,-0.1917510479688644,18.25,0.0,1.8771886825561523,-0.667437744140625,-0.1917510479688644,24.75,0.0,1.910090446472168,-0.692471694946289,-0.1917510479688644,24.0,0.0,1.9751787185668943,-0.7239429473876954,-0.1917510479688644,16.25,0.0,1.554250717163086,-1.0901538848876955,0.0,16.0,0.0,1.6071796417236328,-1.0933725357055666,0.0,26.5,0.0,1.6744136810302734,-1.0815708160400392,0.0,28.25,0.0,1.89363956451416,-0.8355228424072264,0.0,25.75,,,,,,,,,,,,,,,
0.0,1.8991855382919312,-0.6485365748405456,-0.0181960221379995,-0.0288146510720253,-0.0080945463851094,-0.0818223431706428,0.0,1.682281494140625,-0.7057039260864257,-0.1917510479688644,12.0,0.0,2.0906925201416016,-0.549778175354004,-0.1917510479688644,16.75,0.0,2.078533172607422,-0.46788139343261703,0.1917510479688644,18.0,0.0,1.5774965286254885,-1.040801239013672,0.0,14.25,0.0,1.6461610794067385,-1.0504571914672853,0.0,25.5,0.0,1.7266273498535156,-1.007541847229004,0.0,28.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.8871502876281736,-0.707682979106903,-0.0107665583491325,-0.1310584247112274,0.0254875309765338,-0.1624127030372619,0.0,1.706242561340332,-0.8770076751708983,-0.1917510479688644,18.5,0.0,1.729130744934082,-0.827655029296875,0.3835020959377289,20.5,0.0,1.8489360809326167,-0.771507453918457,0.3835020959377289,12.75,0.0,1.569986343383789,-1.0579673767089846,0.0,13.75,0.0,1.647233963012695,-1.0497419357299806,0.0,25.25,0.0,1.7445087432861328,-0.9764282226562501,0.0,28.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.8929320573806765,-0.7100369751453399,0.016043271869421,-0.1313004195690155,0.0622116215527057,-0.1519286930561065,0.0,1.839280128479004,-0.6431190490722656,0.1917510479688644,16.5,0.0,1.892924308776856,-0.6545631408691406,0.1917510479688644,13.5,0.0,1.5714168548583984,-1.0572521209716799,0.0,14.0,0.0,1.6379356384277344,-1.0561792373657228,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.8679227828979488,-0.742214810848236,-0.041224792599678,-0.171865627169609,-0.0199677310883998,-0.1679339408874511,0.0,1.7273426055908203,-0.8233634948730468,-0.1917510479688644,13.75,0.0,1.8246173858642576,-0.7854549407958984,-0.1917510479688644,17.0,0.0,1.9036531448364256,-0.7804481506347656,-0.1917510479688644,15.75,0.0,1.580357551574707,-1.1738388061523435,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.871822476387024,-0.7311444401741027,-0.0053327418863773,-0.1476446539163589,0.0397695861756801,-0.1399117559194564,0.0,1.7838478088378906,-0.6513444900512695,0.1917510479688644,17.5,0.0,1.8078088760375977,-0.63310546875,0.1917510479688644,21.0,0.0,1.842498779296875,-0.6409732818603515,0.1917510479688644,15.75,0.0,1.6164779663085938,-1.0897962570190431,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.883774876594544,-0.6911755472421647,0.0394551120698452,-0.0768773704767227,0.0975952371954917,-0.0753069445490837,0.0,1.8285512924194336,-0.5504934310913085,0.1917510479688644,18.25,0.0,1.8957853317260744,-0.5959121704101562,0.1917510479688644,14.25,0.0,1.7938613891601562,-0.485405158996582,0.1917510479688644,14.25,0.0,1.5420913696289062,-1.0962335586547853,0.0,12.0,0.0,1.5889406204223633,-1.1412946701049806,0.0,22.0,0.0,1.7910003662109375,-0.9363739013671876,0.0,24.75,0.0,1.960158348083496,-0.7568447113037108,0.0,25.5,,,,,,,,,,,,,,,,,,,,
0.0,1.868591547012329,-0.6677814692258832,-0.0027945190668106,-0.0305237546563148,0.0249532982707023,-0.0275230482220649,0.0,1.88899040222168,-0.634178352355957,-0.1917510479688644,16.0,0.0,1.7870664596557615,-0.5622951507568359,-0.1917510479688644,14.75,0.0,1.8407106399536133,-0.5794612884521484,-0.1917510479688644,19.0,0.0,1.5513896942138672,-1.0779945373535154,0.0,12.25,0.0,1.6096830368041992,-1.0887233734130861,0.0,22.25,0.0,1.7877817153930664,-0.9442417144775391,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.86919379234314,-0.6921227693557739,-0.0016629323363304,-0.0671201795339584,0.0223340205848217,-0.0548849925398826,0.0,1.834273338317871,-0.7915346145629883,0.1917510479688644,12.75,0.0,1.9522905349731443,-0.7607786178588868,-0.1917510479688644,13.25,0.0,1.57928466796875,-1.1137573242187502,0.0,21.25,0.0,2.0177364349365234,-0.778660011291504,0.0,27.0,0.0,1.900792121887207,-0.7035581588745117,0.0,22.25,0.0,1.9941329956054688,-0.7450429916381835,0.0,26.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.885376214981079,-0.6706612080335618,0.0389028452336788,-0.0290097706019878,0.0705690681934356,-0.0221224464476108,0.0,1.8843412399291992,-0.5608646392822265,0.1917510479688644,14.75,0.0,1.9294023513793943,-0.575885009765625,0.1917510479688644,14.0,0.0,1.5588998794555664,-1.0737030029296877,0.0,13.25,0.0,1.623988151550293,-1.082286071777344,0.0,23.75,0.0,1.7377138137817385,-1.0132638931274416,0.0,26.25,0.0,1.9172430038452148,-0.8197872161865234,0.0,25.25,0.0,2.0030736923217773,-0.8165685653686524,0.0,24.25,,,,,,,,,,,,,,,,,,,,
0.0,1.8611453771591189,-0.6627104252576828,-0.0195443220436573,-0.0106556955724954,-0.013127788901329,-0.001548683270812,0.0,1.7670392990112305,-0.698551368713379,-0.1917510479688644,13.75,0.0,1.8063783645629885,-0.6381122589111329,-0.1917510479688644,17.5,0.0,1.8721818923950195,-0.56444091796875,-0.1917510479688644,12.75,0.0,1.9190311431884768,-0.8187143325805664,0.0,26.5,0.0,1.9959211349487305,-0.8194295883178712,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.835797667503357,-0.6894910156726834,-0.0721095278859138,-0.0497590079903602,-0.0755596905946731,-0.0301114376634359,0.0,1.8464326858520508,-0.7704345703125,-0.1917510479688644,18.0,0.0,1.7566680908203125,-0.7260887145996093,-0.1917510479688644,19.75,0.0,1.787424087524414,-0.732883644104004,-0.1917510479688644,22.5,0.0,2.065300941467285,-1.258238983154297,0.0,12.25,0.0,1.9419193267822263,-0.7983295440673828,0.0,27.25,0.0,1.9959211349487305,-0.8480398178100585,0.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.831634283065796,-0.6803209006786346,-0.073788084089756,-0.0300088673830032,-0.0699192434549331,-0.0119308102875947,0.0,1.9243955612182613,-0.9442417144775391,0.1917510479688644,14.75,0.0,1.7598867416381836,-0.5204526901245117,-0.1917510479688644,14.0,0.0,1.799941062927246,-0.5050746917724609,-0.1917510479688644,15.5,0.0,1.828908920288086,-0.8755771636962891,0.0,27.5,0.0,1.9437074661254885,-0.7876007080078123,0.0,28.75,0.0,1.9909143447875977,-0.8383838653564452,0.0,26.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.8351811170578003,-0.6511607736349103,-0.0855651199817657,0.0234541073441505,-0.0962894409894943,0.0351146534085273,0.0,1.8210411071777344,-0.629886817932129,-0.1917510479688644,18.25,0.0,1.897573471069336,-0.599846076965332,-0.1917510479688644,25.0,0.0,1.9404888153076167,-0.5801765441894531,-0.1917510479688644,25.25,0.0,2.005934715270996,-0.5980579376220704,-0.1917510479688644,18.5,0.0,2.111434936523437,-1.0633317947387697,0.0,12.5,0.0,1.8285512924194336,-0.8165685653686524,0.0,27.25,0.0,2.007007598876953,-0.8097736358642578,0.0,24.5,,,,,,,,,,,,,,,,,,,,
0.0,1.8396217823028564,-0.61815946996212,-0.0941987261176109,0.078680396080017,-0.1147945672273635,0.0794610828161239,0.0,1.9941329956054688,-0.7618515014648436,-0.1917510479688644,16.75,0.0,1.9404888153076167,-0.6062833786010742,-0.1917510479688644,23.5,0.0,1.840353012084961,-0.4117338180541992,-0.1917510479688644,15.5,0.0,1.909017562866211,-0.48039836883544906,-0.1917510479688644,23.0,0.0,1.8796920776367188,-0.6939022064208984,0.0,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
