tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16,pointx17,pointy17,pointz17,doppler17,snr17
0.0,-0.23626115918159485,1.3032184839248657,-0.007568036671727896,-0.4682044982910156,0.14946302771568298,-0.0316937081515789,-0.5078448057174683,0.537199854850769,0.0009393403306603432,0.0,1.256704330444336,-0.0017881393432617188,0.19175104796886444,13.5,0.0,1.2917518615722656,0.014662742614746094,0.19175104796886444,18.25,0.0,1.3511180877685547,0.06115436553955078,0.19175104796886444,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.23369142413139343,1.336057186126709,-0.007491222582757473,-0.3779832422733307,0.18410512804985046,-0.02343444898724556,-0.3286243677139282,0.4635075330734253,0.010457274504005909,0.0,1.273512840270996,-0.056862831115722656,0.19175104796886444,13.25,0.0,1.3260841369628906,-0.04398822784423828,0.19175104796886444,19.5,0.0,1.3689994812011719,-0.0017881393432617188,0.19175104796886444,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.22314317524433136,1.3556687831878662,-0.007925988174974918,-0.29380887746810913,0.22726482152938843,-0.018240878358483315,-0.19714684784412384,0.45688772201538086,0.014807787723839283,0.0,1.7495155334472656,-1.4569759368896484,0.19175104796886444,15.5,0.0,1.7920732498168945,-1.451253890991211,0.19175104796886444,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.29577353596687317,1.3785432577133179,-0.006378407124429941,-0.39689871668815613,0.23246274888515472,-0.008960044011473656,-0.27693015336990356,0.3804631233215332,0.022939473390579224,0.0,1.628279685974121,-1.3790130615234375,0.0,15.0,0.0,1.6647577285766602,-1.4537572860717773,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.25485798716545105,1.4044660329818726,-0.005798382684588432,-0.2462538480758667,0.2726917862892151,-0.003866232233121991,-0.09484940767288208,0.3771016299724579,0.025565098971128464,0.0,1.4004707336425781,0.4241466522216797,0.3835020959377289,12.5,0.0,1.6207695007324219,-1.3225078582763672,0.0,12.5,0.0,1.706242561340332,-1.511693000793457,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.22086620330810547,1.4285247325897217,-0.004858912900090218,-0.13359352946281433,0.2984258830547333,0.0011569331400096416,0.024146035313606262,0.35581839084625244,0.027804430574178696,0.0,1.5263557434082031,0.25463104248046875,0.3835020959377289,15.25,0.0,1.5599727630615234,0.2868175506591797,0.3835020959377289,16.0,0.0,1.7169713973999023,-1.4369487762451172,0.0,14.75,0.0,1.7580986022949219,-1.4905929565429688,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.36868852376937866,1.4599796533584595,-0.0034291145857423544,-0.38256019353866577,0.29205310344696045,0.006316825747489929,-0.19847223162651062,0.2893065810203552,0.02987021394073963,0.0,1.468062400817871,-0.03790855407714844,0.5752531439065933,13.5,0.0,1.6894340515136719,-1.463770866394043,0.0,12.25,0.0,1.2524127960205078,-0.11157989501953125,0.0,20.25,0.0,1.280665397644043,-0.1112222671508789,0.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.4079369008541107,1.4906314611434937,-0.0026480809319764376,-0.20120370388031006,0.16049188375473022,0.004651923663914204,0.0,0.0,0.0,0.0,1.5403032302856445,0.010728836059570312,0.7670041918754578,16.5,0.0,1.571059226989746,-0.029325485229492188,0.7670041918754578,16.25,0.0,1.278519630432129,0.022530555725097656,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.4280572831630707,1.5066806077957153,-0.002182888565585017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5950202941894531,-0.04184246063232422,0.7670041918754578,15.75,0.0,1.6368627548217773,0.048279762268066406,0.7670041918754578,19.0,0.0,1.6962289810180664,0.06508827209472656,0.5752531439065933,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.2733335494995117,1.572160005569458,-0.0013013649731874466,0.25018927454948425,0.14211758971214294,0.0008865686831995845,0.19060006737709045,0.16017049551010132,0.00044227371108718216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
