tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16
0.0,0.019459273666143417,3.8002212047576904,0.06633607298135757,-0.002699619857594371,-0.5272115468978882,-0.009202921763062477,0.0,0.0,0.0,0.0,3.909587860107422,-0.9702444076538086,-0.3835020959377289,12.75,0.0,3.712892532348633,-0.5518198013305664,-0.3835020959377289,18.0,0.0,3.311634063720703,0.10192394256591797,-0.3835020959377289,13.25,0.0,3.4682750701904297,0.102996826171875,-0.3835020959377289,23.25,0.0,3.5916566848754883,-0.043272972106933594,-0.3835020959377289,21.25,0.0,3.392457962036133,0.12087821960449219,-0.3835020959377289,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.026168491691350937,3.754580020904541,0.06412812322378159,0.06746238470077515,-0.4542544186115265,-0.022113537415862083,0.007404110860079527,0.0431242510676384,-0.0006819502450525761,0.0,3.7790536880493164,-0.5621910095214844,-0.19175104796886444,14.0,0.0,3.6177635192871094,-0.1323223114013672,-0.7670041918754578,14.75,0.0,3.286600112915039,0.041484832763671875,-0.3835020959377289,12.5,0.0,3.349900245666504,0.14126300811767578,-0.3835020959377289,18.75,0.0,3.422856330871582,0.21564960479736328,-0.5752531439065933,18.0,0.0,3.998994827270508,-0.4838705062866211,0.0,13.25,0.0,3.5598278045654297,1.8854141235351562,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05210191011428833,3.714327573776245,0.05684574693441391,0.1659599244594574,-0.422025203704834,-0.04798148572444916,0.027516959235072136,0.07460610568523407,-0.0052993204444646835,0.0,3.6771297454833984,-0.9112358093261719,-0.19175104796886444,15.75,0.0,3.546595573425293,-0.5564689636230469,-0.19175104796886444,16.5,0.0,3.3960342407226562,0.038623809814453125,-0.3835020959377289,21.5,0.0,3.285527229309082,0.11157989501953125,-0.3835020959377289,17.5,0.0,3.335237503051758,0.1251697540283203,-0.3835020959377289,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.08638619631528854,3.673351287841797,0.04531141370534897,0.2300219088792801,-0.41000500321388245,-0.07186506688594818,0.04631150886416435,0.08619658648967743,-0.01188771054148674,0.0,3.3463239669799805,-0.35834312438964844,-0.3835020959377289,18.75,0.0,3.3026933670043945,-0.11479854583740234,-0.3835020959377289,21.25,0.0,3.240823745727539,0.1437664031982422,-0.3835020959377289,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.11721178889274597,3.641340494155884,0.02680147811770439,0.25555485486984253,-0.36793825030326843,-0.10340704768896103,0.05599535256624222,0.14749416708946228,-0.022857356816530228,0.0,3.322720527648926,-0.06866455078125,-0.3835020959377289,19.0,0.0,3.1338930130004883,0.2696514129638672,-0.5752531439065933,13.5,0.0,3.214716911315918,0.2371072769165039,-0.5752531439065933,23.5,0.0,3.241896629333496,0.1684427261352539,-0.5752531439065933,24.75,0.0,3.226161003112793,2.173304557800293,-0.3835020959377289,14.75,0.0,3.3921003341674805,2.1729469299316406,-0.3835020959377289,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.10017171502113342,3.6042098999023438,0.011556629091501236,0.16190874576568604,-0.374222993850708,-0.11656201630830765,0.0015244558453559875,0.06951721757650375,-0.02801864594221115,0.0,3.2079219818115234,0.20742416381835938,-0.5752531439065933,15.5,0.0,3.1539201736450195,0.3097057342529297,-0.5752531439065933,16.5,0.0,3.334522247314453,1.7620325088500977,-0.5752531439065933,12.5,0.0,3.4514665603637695,1.7048120498657227,-0.5752531439065933,14.75,0.0,3.73685359954834,-0.41306018829345703,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07154826819896698,3.5661847591400146,0.00031066525843925774,0.06905651092529297,-0.3859916925430298,-0.11807200312614441,-0.06019941717386246,0.009684037417173386,-0.026768868789076805,0.0,3.2951831817626953,-0.34296512603759766,-0.7670041918754578,13.25,0.0,3.09598445892334,0.05793571472167969,-0.7670041918754578,22.5,0.0,3.124237060546875,0.07867813110351562,-0.5752531439065933,27.25,0.0,3.153204917907715,0.06115436553955078,-0.5752531439065933,24.0,0.0,3.7300586700439453,-0.4763603210449219,0.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.08797326683998108,3.5189833641052246,-0.0072891502641141415,0.08179935067892075,-0.4129598140716553,-0.11232967674732208,-0.0465315580368042,-0.037237200886011124,-0.020426752045750618,0.0,3.3141374588012695,-1.042485237121582,-0.7670041918754578,13.0,0.0,3.031611442565918,-0.20241737365722656,-0.7670041918754578,14.0,0.0,3.177523612976074,0.48422813415527344,-0.5752531439065933,17.0,0.0,3.094911575317383,0.582575798034668,-0.7670041918754578,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.008412078022956848,3.4905612468719482,-0.011621370911598206,-0.0903673842549324,-0.3895140588283539,-0.10139250755310059,-0.19442759454250336,-0.008941799402236938,-0.009848031215369701,0.0,3.269791603088379,-1.0042190551757812,-0.19175104796886444,16.25,0.0,3.1996965408325195,-0.1119375228881836,-0.3835020959377289,18.25,0.0,2.9268264770507812,0.08618831634521484,-0.3835020959377289,14.0,0.0,3.009796142578125,0.042557716369628906,-0.3835020959377289,20.5,0.0,3.084540367126465,-0.01430511474609375,-0.3835020959377289,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.007801353931427002,3.449263572692871,-0.014593051746487617,-0.12157846987247467,-0.408759206533432,-0.08839617669582367,-0.20551063120365143,-0.048178527504205704,0.00342459324747324,0.0,3.234386444091797,-0.9641647338867188,-0.19175104796886444,15.5,0.0,2.9218196868896484,0.052928924560546875,-0.3835020959377289,23.75,0.0,2.9740333557128906,0.05042552947998047,-0.3835020959377289,29.25,0.0,3.034830093383789,0.0171661376953125,-0.3835020959377289,28.25,0.0,3.13568115234375,-0.08797645568847656,-0.3835020959377289,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.0710233524441719,3.419567346572876,-0.015880296006798744,-0.24324847757816315,-0.3816923201084137,-0.07409022748470306,-0.310474693775177,-0.0018042288720607758,0.016305115073919296,0.0,3.1925439834594727,-1.0145902633666992,-0.19175104796886444,15.0,0.0,3.2508373260498047,-1.1222362518310547,-0.19175104796886444,15.25,0.0,2.8249025344848633,-0.021457672119140625,-0.7670041918754578,17.75,0.0,2.887129783630371,0.08118152618408203,-0.3835020959377289,17.75,0.0,3.032684326171875,0.18310546875,-0.3835020959377289,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.09984534233808517,3.3770506381988525,-0.017926925793290138,-0.28048357367515564,-0.3880736827850342,-0.06207731366157532,-0.3170725107192993,-0.006464124191552401,0.026478635147213936,0.0,3.2057762145996094,-1.1036396026611328,-0.19175104796886444,17.5,0.0,3.1567811965942383,-0.9233951568603516,-0.19175104796886444,19.75,0.0,3.102421760559082,-0.5689859390258789,-0.19175104796886444,18.5,0.0,2.9754638671875,-0.2288818359375,-0.3835020959377289,16.0,0.0,2.830982208251953,0.0654458999633789,-0.3835020959377289,13.5,0.0,2.99227237701416,0.1723766326904297,0.0,23.5,0.0,3.079533576965332,0.1881122589111328,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.030283235013484955,3.3223631381988525,-0.016250986605882645,-0.10536341369152069,-0.4283570647239685,-0.04358493536710739,-0.1021367758512497,-0.06020481139421463,0.04216901585459709,0.0,3.0698776245117188,-1.4412403106689453,-0.19175104796886444,14.0,0.0,3.151416778564453,-0.9019374847412109,-0.3835020959377289,16.75,0.0,3.087759017944336,-0.32722949981689453,-0.3835020959377289,14.5,0.0,2.722620964050293,0.1519918441772461,-0.3835020959377289,12.25,0.0,2.8034448623657227,0.2092123031616211,-0.3835020959377289,18.25,0.0,2.8749704360961914,0.20492076873779297,-0.3835020959377289,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.02117568999528885,3.270627975463867,-0.016408534720540047,0.012801133096218109,-0.4552980959415436,-0.03129409998655319,0.026873469352722168,-0.08837893605232239,0.04989684373140335,0.0,2.822399139404297,0.003933906555175781,-0.3835020959377289,16.5,0.0,2.688288688659668,0.09870529174804688,-0.3835020959377289,18.0,0.0,2.726912498474121,0.1462697982788086,-0.3835020959377289,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.013666764833033085,3.2025845050811768,-0.012011758983135223,-0.002979063428938389,-0.5230474472045898,-0.0116491187363863,0.008663564920425415,-0.16891631484031677,0.06346653401851654,0.0,3.1478404998779297,-1.2466907501220703,-0.3835020959377289,12.5,0.0,3.0863285064697266,-0.9899139404296875,-0.3835020959377289,14.25,0.0,2.9926300048828125,-0.3908872604370117,-0.3835020959377289,17.75,0.0,2.8449296951293945,-0.1537799835205078,-0.3835020959377289,21.5,0.0,2.68399715423584,0.1895427703857422,-0.19175104796886444,22.25,0.0,2.728700637817383,0.14662742614746094,-0.19175104796886444,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.10490866750478745,3.1387603282928467,-0.009133306331932545,0.177501380443573,-0.5727090239524841,0.0019426923245191574,0.17642538249492645,-0.21678274869918823,0.06984823942184448,0.0,3.005862236022949,-1.2177228927612305,-0.5752531439065933,21.5,0.0,3.0927658081054688,-1.1751651763916016,-0.7670041918754578,25.5,0.0,3.139615058898926,-1.1594295501708984,-0.7670041918754578,21.0,0.0,2.846360206604004,0.07510185241699219,-0.19175104796886444,17.25,0.0,2.717256546020508,0.21851062774658203,-0.19175104796886444,21.25,0.0,2.6553869247436523,0.32401084899902344,-0.19175104796886444,19.0,0.0,2.709031105041504,0.23603439331054688,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.08104656636714935,3.0964739322662354,-0.005028008483350277,0.11588597297668457,-0.5414015650749207,0.01496802270412445,0.10641510784626007,-0.13901354372501373,0.0746409073472023,0.0,3.080606460571289,-1.0614395141601562,-1.1505062878131866,15.25,0.0,2.83205509185791,-0.18095970153808594,-0.5752531439065933,18.5,0.0,3.0580759048461914,-0.16307830810546875,-0.5752531439065933,16.75,0.0,2.691507339477539,-0.05221366882324219,-0.19175104796886444,23.75,0.0,2.5870800018310547,0.18274784088134766,-0.19175104796886444,13.75,0.0,2.6543140411376953,0.10156631469726562,-0.19175104796886444,23.25,0.0,3.18145751953125,-1.0825395584106445,0.0,15.5,0.0,2.7022361755371094,0.02682209014892578,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.06586986780166626,3.053007125854492,-0.0017224426846951246,0.07598380744457245,-0.5145514607429504,0.024813296273350716,0.06261534988880157,-0.07792066037654877,0.07646150141954422,0.0,3.0094385147094727,-1.0678768157958984,-0.19175104796886444,12.25,0.0,2.9300451278686523,-0.8414983749389648,-0.5752531439065933,17.0,0.0,2.6775598526000977,-0.2009868621826172,-0.3835020959377289,20.0,0.0,2.7376413345336914,-0.1659393310546875,-0.3835020959377289,22.75,0.0,2.833127975463867,-0.051140785217285156,-0.5752531439065933,19.75,0.0,2.5963783264160156,-0.024318695068359375,0.0,14.0,0.0,2.672910690307617,-0.06723403930664062,0.0,23.5,0.0,2.7451515197753906,-0.006794929504394531,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07364535331726074,2.9939064979553223,0.000785220880061388,0.08213895559310913,-0.5294855237007141,0.03191555663943291,0.06264172494411469,-0.08146491646766663,0.07607351988554001,0.0,2.8002262115478516,-1.3943910598754883,-0.19175104796886444,16.75,0.0,2.5720596313476562,0.18453598022460938,-0.3835020959377289,20.25,0.0,2.616763114929199,0.1609325408935547,-0.3835020959377289,27.25,0.0,2.640366554260254,0.14734268188476562,-0.3835020959377289,26.0,0.0,2.7462244033813477,0.1766681671142578,-0.3835020959377289,17.25,0.0,2.6546716690063477,0.06866455078125,0.0,26.0,0.0,2.5870800018310547,0.125885009765625,0.0,17.5,0.0,2.7151107788085938,0.11229515075683594,0.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.09719198942184448,2.9820168018341064,0.0034219983499497175,-0.2373773753643036,-0.44660207629203796,0.03780144453048706,-0.21315015852451324,0.03195731341838837,0.0747671127319336,0.0,2.7916431427001953,-1.1873245239257812,-0.3835020959377289,15.5,0.0,2.7219057083129883,-0.7538795471191406,-0.3835020959377289,18.25,0.0,2.6407241821289062,-0.3336668014526367,-0.3835020959377289,24.0,0.0,2.5556087493896484,-0.16629695892333984,-0.3835020959377289,19.25,0.0,2.598881721496582,-0.23996829986572266,-0.3835020959377289,25.5,0.0,2.5777816772460938,0.05364418029785156,0.0,20.0,0.0,2.631068229675293,0.036835670471191406,0.0,27.0,0.0,2.6993751525878906,0.07832050323486328,0.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.11791402101516724,2.9451987743377686,0.004767292179167271,-0.25225767493247986,-0.42675262689590454,0.040701724588871,-0.2083078771829605,0.05323018878698349,0.07154861837625504,0.0,2.552032470703125,-0.17523765563964844,-0.5752531439065933,25.5,0.0,2.597808837890625,-0.20635128021240234,-0.5752531439065933,21.5,0.0,2.524137496948242,-0.07867813110351562,-0.5752531439065933,21.5,0.0,2.9633045196533203,-1.074671745300293,0.0,20.75,0.0,2.567768096923828,0.06508827209472656,0.0,21.0,0.0,2.6178359985351562,0.03147125244140625,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.08982546627521515,2.893435478210449,0.006974504794925451,-0.1765269786119461,-0.4250842332839966,0.04441202059388161,-0.12774324417114258,0.05897035449743271,0.06923127919435501,0.0,2.913236618041992,-0.8536577224731445,-0.3835020959377289,13.0,0.0,2.791285514831543,-0.17201900482177734,-0.19175104796886444,17.25,0.0,2.4150609970092773,0.0400543212890625,-0.5752531439065933,17.75,0.0,2.478361129760742,0.02467632293701172,-0.5752531439065933,27.25,0.0,2.519845962524414,0.0050067901611328125,-0.5752531439065933,28.25,0.0,2.622842788696289,-0.03790855407714844,-0.19175104796886444,23.5,0.0,2.932906150817871,-1.0793209075927734,0.0,18.0,0.0,2.5502443313598633,0.023603439331054688,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.12191016972064972,2.8630878925323486,0.007619944866746664,-0.21461030840873718,-0.3857693076133728,0.044990140944719315,-0.14955346286296844,0.1067349761724472,0.06508204340934753,0.0,2.7333498001098633,-1.1851787567138672,-0.19175104796886444,14.5,0.0,2.85494327545166,-1.2044906616210938,-0.3835020959377289,14.75,0.0,2.947211265563965,-1.2041330337524414,-0.5752531439065933,12.25,0.0,2.577066421508789,-0.3908872604370117,-0.19175104796886444,12.25,0.0,2.4279356002807617,0.046133995056152344,-0.3835020959377289,22.0,0.0,2.387881278991699,0.19884109497070312,-0.3835020959377289,25.25,0.0,2.3556947708129883,0.2657175064086914,-0.5752531439065933,20.0,0.0,2.9375553131103516,-1.0485649108886719,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
