tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16
0.0,0.031598687171936035,2.306570291519165,0.0052839587442576885,0.31460627913475037,-0.7094969749450684,0.01957586593925953,0.15405914187431335,-0.4709562659263611,0.017700256779789925,0.0,2.631068229675293,-1.2284517288208008,-0.3835020959377289,12.75,0.0,2.40325927734375,-0.28824806213378906,-0.5752531439065933,16.0,0.0,2.0592212677001953,0.0286102294921875,-0.5752531439065933,14.75,0.0,2.124667167663574,0.06008148193359375,-0.5752531439065933,26.25,0.0,2.143263816833496,0.06330013275146484,-0.5752531439065933,29.25,0.0,2.224445343017578,-0.038623809814453125,-0.5752531439065933,23.25,0.0,2.7337074279785156,-1.2534856796264648,0.0,12.75,0.0,2.68399715423584,-0.973820686340332,0.0,16.75,0.0,2.67791748046875,-0.17774105072021484,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.04868730157613754,2.2551822662353516,0.005956773180514574,0.3154957592487335,-0.6785476803779602,0.02007889747619629,0.14787796139717102,-0.35065022110939026,0.017152870073914528,0.0,2.433657646179199,-0.4595518112182617,-0.3835020959377289,14.25,0.0,2.246975898742676,-0.15163421630859375,-0.3835020959377289,20.0,0.0,2.0856857299804688,0.17631053924560547,-0.3835020959377289,21.5,0.0,2.1250247955322266,0.1323223114013672,-0.3835020959377289,25.25,0.0,2.622842788696289,-1.1887550354003906,0.0,17.0,0.0,2.692580223083496,-1.3314485549926758,0.0,12.5,0.0,2.6557445526123047,-0.2117156982421875,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.0002654716372489929,2.224996328353882,0.006314472761005163,0.21754544973373413,-0.587996244430542,0.0202541071921587,0.06890331208705902,-0.16369150578975677,0.016511408612132072,0.0,2.509474754333496,-1.089334487915039,-0.3835020959377289,15.0,0.0,2.593874931335449,-1.1665821075439453,-0.3835020959377289,14.0,0.0,2.4261474609375,-0.4963874816894531,-0.3835020959377289,16.5,0.0,2.2623538970947266,-0.22995471954345703,-0.3835020959377289,21.75,0.0,2.0148754119873047,-0.16880035400390625,-0.19175104796886444,14.5,0.0,2.0742416381835938,-0.1398324966430664,-0.19175104796886444,22.5,0.0,2.1425485610961914,-0.060439109802246094,-0.19175104796886444,25.5,0.0,2.6088953018188477,-1.1969804763793945,0.0,16.0,0.0,2.651095390319824,-0.15091896057128906,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.07795652747154236,2.1769087314605713,0.006303209811449051,0.06680665910243988,-0.5746433138847351,0.01968124695122242,-0.0538526326417923,-0.12472403049468994,0.015454879030585289,0.0,2.4733543395996094,-1.142263412475586,-1.342257335782051,14.5,0.0,2.4061203002929688,-0.7817745208740234,-0.5752531439065933,14.75,0.0,2.0999908447265625,-0.22995471954345703,-0.5752531439065933,26.25,0.0,2.2155046463012695,-0.2753734588623047,-0.7670041918754578,19.25,0.0,2.018451690673828,-0.15664100646972656,-0.3835020959377289,14.5,0.0,2.0695924758911133,-0.18703937530517578,-0.3835020959377289,22.5,0.0,2.583146095275879,-1.2631416320800781,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.2111067920923233,2.1484432220458984,0.006401922553777695,-0.16593940556049347,-0.5162179470062256,0.019262194633483887,-0.23459266126155853,-0.030473537743091583,0.01454703789204359,0.0,2.3342370986938477,-1.2352466583251953,-0.19175104796886444,15.0,0.0,2.364993095397949,-1.0617971420288086,-0.19175104796886444,17.75,0.0,2.281665802001953,-0.7592439651489258,-0.5752531439065933,14.25,0.0,1.9565820693969727,-0.2557039260864258,-0.3835020959377289,13.75,0.0,1.9876956939697266,-0.2810955047607422,-0.3835020959377289,19.75,0.0,2.066373825073242,-0.28073787689208984,-0.3835020959377289,16.75,0.0,2.5817155838012695,-1.227736473083496,0.0,14.75,0.0,2.5920867919921875,-0.6322860717773438,0.0,16.0,0.0,2.0252466201782227,-0.11265277862548828,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.3252592086791992,2.0977983474731445,0.005938190035521984,-0.3405410349369049,-0.5542831420898438,0.017939727753400803,-0.34958207607269287,-0.10153808444738388,0.013159038498997688,0.0,2.175450325012207,-1.2316703796386719,-0.9587552398443222,21.5,0.0,2.156853675842285,-1.090407371520996,-0.9587552398443222,21.75,0.0,2.289891242980957,-1.2280941009521484,-0.9587552398443222,14.5,0.0,1.965165138244629,-0.08940696716308594,-0.3835020959377289,21.75,0.0,1.9823312759399414,-0.09369850158691406,-0.3835020959377289,25.0,0.0,2.067446708679199,-0.13303756713867188,-0.3835020959377289,22.25,0.0,2.6303529739379883,-1.1515617370605469,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.3101328909397125,2.064208507537842,0.005923869553953409,-0.29045164585113525,-0.5264973044395447,0.017244379967451096,-0.28253716230392456,-0.05544058978557587,0.012202614918351173,0.0,2.2913217544555664,-0.8518695831298828,-0.3835020959377289,12.0,0.0,2.1854639053344727,-0.2732276916503906,-0.3835020959377289,22.25,0.0,2.2641420364379883,-0.2549886703491211,-0.3835020959377289,21.0,0.0,2.0617246627807617,-0.07581710815429688,-0.3835020959377289,19.0,0.0,1.911163330078125,0.5217790603637695,-0.5752531439065933,16.75,0.0,1.7538070678710938,0.7241964340209961,-0.5752531439065933,17.75,0.0,2.610325813293457,-1.2423992156982422,0.0,19.0,0.0,2.666473388671875,-1.2917518615722656,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.23642843961715698,2.0174572467803955,0.005636498797684908,-0.14245058596134186,-0.5074072480201721,0.016198741272091866,-0.1407962292432785,-0.018255289644002914,0.011105279438197613,0.0,2.2552013397216797,-1.0646581649780273,-0.19175104796886444,12.5,0.0,2.0760297775268555,-0.6448030471801758,-0.19175104796886444,13.5,0.0,2.2426843643188477,-0.7892847061157227,-0.3835020959377289,14.25,0.0,1.7888545989990234,0.21958351135253906,-0.5752531439065933,26.5,0.0,1.777052879333496,0.2810955047607422,-0.5752531439065933,30.75,0.0,1.7724037170410156,0.39267539978027344,-0.5752531439065933,25.25,0.0,2.6203393936157227,-1.2674331665039062,0.0,20.0,0.0,2.6836395263671875,-1.2685060501098633,0.0,16.25,0.0,2.260923385620117,-0.32651424407958984,0.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.25900667905807495,1.9926422834396362,0.005147959105670452,-0.16806696355342865,-0.4661340117454529,0.014952242374420166,-0.15106609463691711,0.03376273438334465,0.009961259551346302,0.0,2.0323991775512695,-1.3096332550048828,0.19175104796886444,17.25,0.0,2.1268129348754883,-1.3622045516967773,-0.3835020959377289,17.25,0.0,2.350330352783203,-1.2230873107910156,-0.3835020959377289,14.25,0.0,2.05385684967041,-0.6852149963378906,-0.19175104796886444,16.5,0.0,1.750946044921875,0.31006336212158203,-0.5752531439065933,21.5,0.0,1.7548799514770508,0.3751516342163086,-0.5752531439065933,25.75,0.0,1.7974376678466797,0.43272972106933594,-0.5752531439065933,21.25,0.0,2.4715662002563477,-1.2127161026000977,0.0,17.0,0.0,2.6224851608276367,-1.2649297714233398,0.0,19.0,0.0,2.6847124099731445,-1.2677907943725586,0.0,15.5,0.0,2.246975898742676,-0.44524669647216797,0.0,20.75,0.0,2.113223075866699,-0.23281574249267578,0.0,28.5,,,,,,,,,,,,,,,,,,,,
0.0,-0.2971612513065338,1.93854558467865,0.005036259535700083,-0.21656343340873718,-0.48908931016921997,0.01404496654868126,-0.17609918117523193,-0.006496664136648178,0.008985770866274834,0.0,2.124667167663574,-1.2624263763427734,-0.3835020959377289,16.25,0.0,2.1715164184570312,-1.2552738189697266,-0.3835020959377289,17.5,0.0,1.8281936645507812,-0.3472566604614258,-0.5752531439065933,13.0,0.0,1.705169677734375,0.05328655242919922,-0.5752531439065933,22.5,0.0,1.7212629318237305,-0.004649162292480469,-0.5752531439065933,22.0,0.0,1.662611961364746,0.06830692291259766,-0.5752531439065933,14.25,0.0,2.4286508560180664,-1.3003349304199219,0.0,16.25,0.0,2.636432647705078,-1.2710094451904297,0.0,19.0,0.0,2.697587013244629,-1.246333122253418,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
