Frame count,tid,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
172,0,2.73,-1.56,0.0,0.0,0.0,0.0,2.55,-1.4000000000000001,16.0,2.61,-1.43,25.25,2.63,-1.45,26.25,3.26,-1.3900000000000001,10.5,3.4,-1.43,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,2.73,-1.56,0.0,0.0,0.0,0.0,2.56,-1.3900000000000001,16.0,2.62,-1.4200000000000002,25.75,2.9,-1.44,11.5,3.18,-1.51,6.0,3.42,-1.5,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0,2.73,-1.56,0.0,0.0,0.0,0.0,2.53,-1.44,12.75,2.6,-1.47,22.25,2.64,-1.49,23.75,2.94,-1.4100000000000001,11.0,3.22,-1.44,6.75,3.41,-1.52,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,2.69,-1.57,-0.08,-0.01,-0.09,0.0,2.46,-1.43,6.5,2.51,-1.57,13.5,2.55,-1.59,13.5,2.66,-1.6,6.75,2.6,-1.49,22.25,2.6,-1.59,24.5,2.54,-1.4200000000000002,12.25,2.9,-1.53,10.25,3.25,-1.43,8.0,3.41,-1.46,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0,2.75,-1.48,0.02,0.15,0.01,0.14,2.61,-1.29,9.25,2.78,-1.15,9.0,2.95,-1.27,7.25,3.08,-1.43,8.25,3.18,-1.48,6.5,2.61,-1.49,22.75,2.63,-1.54,25.5,2.68,-1.55,20.75,2.54,-1.4200000000000002,12.75,2.89,-1.53,10.5,3.25,-1.45,8.5,3.41,-1.45,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,2.76,-1.46,0.02,0.19,-0.03,0.17,2.62,-1.4000000000000001,6.0,2.71,-1.51,8.5,2.9,-1.46,9.5,3.03,-1.48,9.5,3.15,-1.54,5.75,2.55,-1.4200000000000002,14.75,2.61,-1.47,25.0,2.63,-1.49,26.75,2.7,-1.49,21.0,2.94,-1.4100000000000001,10.75,3.26,-1.3900000000000001,9.25,3.42,-1.4200000000000002,7.5,3.7,-1.08,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,2.78,-1.43,0.05,0.23,0.02,0.18,3.12,-1.34,4.0,2.55,-1.43,15.25,2.61,-1.47,25.5,2.63,-1.49,27.5,2.72,-1.47,21.75,2.95,-1.43,13.0,3.23,-1.46,11.5,3.38,-1.48,9.0,3.66,-1.16,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0,2.81,-1.4000000000000001,0.09,0.24,0.06,0.18,3.08,-1.49,6.5,2.62,-1.49,27.75,2.55,-1.43,15.25,2.61,-1.47,25.75,2.7,-1.49,21.5,2.97,-1.3900000000000001,12.75,3.24,-1.46,11.5,3.38,-1.48,9.5,3.62,-1.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.61,-1.48,26.0,2.62,-1.49,27.5,2.55,-1.4200000000000002,15.5,2.61,-1.48,25.75,2.69,-1.49,21.0,2.93,-1.43,11.0,3.25,-1.46,9.75,3.4,-1.47,8.5,3.62,-1.27,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.55,-1.4100000000000001,15.0,2.61,-1.46,25.0,2.63,-1.47,26.5,2.71,-1.46,20.0,2.96,-1.4200000000000002,12.0,3.25,-1.4200000000000002,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.54,-1.4200000000000002,16.0,2.61,-1.44,25.5,2.62,-1.46,26.5,2.7,-1.48,19.75,2.93,-1.44,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.55,-1.4100000000000001,16.0,2.61,-1.43,25.25,2.62,-1.44,26.0,2.73,-1.4000000000000001,18.75,2.95,-1.4200000000000002,10.5,3.22,-1.4200000000000002,7.5,3.39,-1.52,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.54,-1.44,15.75,2.61,-1.45,25.75,2.63,-1.45,27.0,2.7,-1.47,20.25,2.93,-1.4100000000000001,11.0,3.23,-1.3800000000000001,7.75,3.42,-1.44,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.54,-1.44,16.0,2.61,-1.45,25.5,2.63,-1.46,26.75,2.68,-1.5,20.25,2.87,-1.5,9.25,3.19,-1.4200000000000002,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.55,-1.3900000000000001,14.0,2.63,-1.4000000000000001,23.0,2.65,-1.44,24.25,2.7,-1.47,18.5,2.88,-1.46,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.54,-1.3800000000000001,12.0,2.64,-1.36,20.5,2.67,-1.4000000000000001,21.75,2.7,-1.51,16.5,2.91,-1.47,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0,2.82,-1.3800000000000001,0.0,0.0,0.0,0.0,2.55,-1.3900000000000001,12.25,2.62,-1.4200000000000002,21.75,2.66,-1.43,23.5,2.71,-1.46,18.5,2.9,-1.43,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,2.81,-1.4100000000000001,-0.01,-0.05,0.0,-0.05,2.65,-1.56,4.25,2.53,-1.4100000000000001,10.25,2.62,-1.43,19.75,2.65,-1.48,21.75,2.74,-1.47,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,2.78,-1.47,-0.05,-0.15,-0.03,-0.13,2.52,-1.61,4.75,2.66,-1.6,8.75,2.79,-1.58,7.5,3.01,-1.49,5.25,2.63,-1.52,25.25,2.67,-1.58,20.25,2.57,-1.37,12.25,2.63,-1.44,22.5,2.87,-1.47,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0,2.8,-1.45,-0.01,-0.1,-0.0,-0.07,2.64,-1.32,7.75,2.68,-1.4000000000000001,9.25,3.13,-1.3800000000000001,9.0,3.19,-1.4200000000000002,6.0,2.62,-1.5,22.0,2.55,-1.4100000000000001,10.25,2.91,-1.46,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,2.84,-1.4000000000000001,0.02,-0.0,-0.0,0.02,3.07,-1.23,7.5,3.1,-1.32,9.25,3.21,-1.35,5.0,2.66,-1.56,23.25,2.57,-1.4100000000000001,13.5,2.64,-1.46,26.0,2.65,-1.48,28.75,2.87,-1.45,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0,2.82,-1.4200000000000002,-0.04,-0.03,-0.09,0.01,2.62,-1.5,7.0,2.72,-1.56,12.5,2.85,-1.48,13.25,3.01,-1.33,10.0,2.64,-1.51,28.25,2.66,-1.58,23.25,2.57,-1.4100000000000001,13.5,2.63,-1.47,25.75,2.86,-1.51,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,2.81,-1.43,0.0,0.0,0.0,0.0,2.63,-1.52,29.25,2.66,-1.59,24.25,2.56,-1.43,14.0,2.63,-1.47,26.25,2.85,-1.51,13.25,3.15,-1.4200000000000002,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,2.81,-1.43,0.0,0.0,0.0,0.0,2.54,-1.46,16.5,2.6,-1.51,27.75,2.61,-1.54,29.75,2.64,-1.6,24.0,2.85,-1.51,12.5,3.2,-1.36,6.75,3.52,-1.22,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0,2.81,-1.43,0.0,0.0,0.0,0.0,2.62,-1.49,27.5,2.62,-1.53,29.75,2.64,-1.58,24.0,2.56,-1.4200000000000002,15.75,3.22,-1.37,6.5,3.52,-1.26,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,2.81,-1.43,0.0,0.0,0.0,0.0,2.62,-1.53,29.25,2.56,-1.4200000000000002,16.0,2.62,-1.47,26.75,2.87,-1.47,12.25,3.21,-1.36,6.75,3.51,-1.24,4.25,3.74,-1.11,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.88,-1.3900000000000001,4.0,2.6,-1.5,27.0,2.55,-1.43,16.25,2.9,-1.4000000000000001,10.5,3.24,-1.34,6.75,3.52,-1.22,4.25,3.71,-1.25,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.61,-1.5,25.75,2.54,-1.43,14.75,2.6,-1.46,24.5,2.93,-1.43,12.25,3.16,-1.49,6.25,3.5,-1.31,4.25,3.67,-1.36,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.54,-1.43,15.0,2.9,-1.45,12.75,3.15,-1.48,5.5,3.51,-1.3,4.0,3.69,-1.28,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.7,-1.52,21.25,2.87,-1.51,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.64,-1.51,23.75,2.7,-1.57,19.0,2.63,-1.46,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.68,-1.3900000000000001,18.75,2.7,-1.43,22.75,2.76,-1.45,19.25,3.15,-1.49,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.5,-1.44,7.0,2.66,-1.4000000000000001,16.5,2.68,-1.48,20.25,2.77,-1.51,16.75,3.15,-1.48,7.5,3.52,-1.11,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.67,-1.52,23.25,2.74,-1.54,19.75,2.56,-1.3800000000000001,6.75,2.65,-1.48,19.0,2.95,-1.44,14.5,3.15,-1.4100000000000001,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.55,-1.3900000000000001,6.25,2.66,-1.45,19.0,2.68,-1.47,23.0,2.75,-1.5,18.5,2.99,-1.36,13.25,3.16,-1.3800000000000001,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.54,-1.3800000000000001,6.75,2.65,-1.4000000000000001,18.25,2.69,-1.4100000000000001,20.75,2.78,-1.49,17.0,3.0,-1.3900000000000001,13.5,3.16,-1.35,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.55,-1.37,6.75,2.64,-1.43,18.0,2.69,-1.43,20.5,2.81,-1.45,17.5,2.98,-1.4100000000000001,14.75,3.16,-1.34,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.51,-1.45,7.75,2.63,-1.45,18.25,2.67,-1.46,21.0,2.81,-1.4200000000000002,17.25,3.18,-1.33,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.52,-1.46,10.75,2.62,-1.47,21.0,2.65,-1.47,23.5,2.77,-1.4200000000000002,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.76,-1.46,19.0,3.53,-1.06,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.55,-1.3800000000000001,8.75,2.79,-1.3800000000000001,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.55,-1.36,8.0,2.64,-1.45,18.75,2.7,-1.4200000000000002,22.25,2.81,-1.36,19.0,3.58,-1.06,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.84,-1.36,13.25,3.56,-1.1199999999999999,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,3.07,-1.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.64,-1.4000000000000001,15.25,2.66,-1.4200000000000002,17.5,3.06,-1.23,8.25,3.21,-1.47,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.66,-1.36,14.5,2.69,-1.4200000000000002,17.25,2.83,-1.33,13.5,3.05,-1.24,9.25,3.22,-1.4100000000000001,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.66,-1.43,16.25,2.7,-1.4200000000000002,20.25,2.59,-1.22,4.75,2.82,-1.32,16.5,3.21,-1.4000000000000001,4.5,3.03,-1.19,10.25,3.53,-1.26,4.25,3.76,-1.01,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.69,-1.46,22.75,2.76,-1.4000000000000001,19.0,2.98,-1.21,10.25,3.56,-1.21,4.25,3.75,-1.04,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0,2.82,-1.4200000000000002,0.02,0.0,0.02,-0.0,2.66,-1.45,18.25,2.69,-1.45,22.5,2.75,-1.4200000000000002,18.5,2.97,-1.26,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,2.84,-1.3900000000000001,0.03,0.06,0.01,0.05,2.99,-1.31,4.5,3.11,-1.28,5.25,2.65,-1.43,17.0,2.68,-1.44,20.5,2.75,-1.45,16.0,3.04,-1.14,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0,2.84,-1.3900000000000001,0.03,0.06,0.01,0.05,2.52,-1.43,6.5,2.63,-1.46,17.5,2.68,-1.46,20.5,2.8,-1.3800000000000001,16.5,3.0,-1.3,11.75,3.17,-1.4000000000000001,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,2.84,-1.3900000000000001,0.03,0.06,0.01,0.05,2.64,-1.51,20.75,2.54,-1.4000000000000001,6.25,2.63,-1.47,17.75,2.77,-1.43,15.75,3.03,-1.26,11.0,3.21,-1.32,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0,2.84,-1.3900000000000001,0.03,0.06,0.01,0.05,2.54,-1.4000000000000001,7.25,2.63,-1.45,18.25,2.65,-1.47,20.5,2.83,-1.3,15.25,3.05,-1.21,11.25,3.21,-1.37,5.25,3.05,-1.21,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
