Frame count,tid,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
290,0,2.7,-1.4100000000000001,-0.06,0.02,0.19,-0.08,2.56,-1.36,14.75,2.6,-1.4100000000000001,24.0,2.61,-1.4000000000000001,23.75,2.77,-1.26,14.75,3.0,-1.26,6.25,3.14,-1.47,5.75,3.49,-1.49,7.75,3.67,-1.34,8.0,3.95,-1.08,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,0,2.69,-1.4100000000000001,-0.05,0.01,0.17,-0.07,2.56,-1.29,5.75,2.63,-1.45,15.25,2.71,-1.53,19.0,2.83,-1.4200000000000002,19.75,2.93,-1.3800000000000001,12.5,3.13,-1.3800000000000001,6.75,3.51,-1.4000000000000001,8.25,3.64,-1.4000000000000001,8.25,3.99,-0.8600000000000001,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,0,2.69,-1.37,-0.06,0.12,0.01,0.04,2.7,-1.31,15.75,2.79,-1.34,18.25,3.56,-1.71,7.5,2.56,-1.24,7.5,2.77,-1.32,20.5,2.95,-1.27,6.75,3.51,-1.49,6.25,3.83,-1.54,5.0,2.57,-1.36,13.5,3.13,-1.4000000000000001,7.0,3.52,-1.4200000000000002,10.0,3.66,-1.33,9.75,3.96,-1.05,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,0,2.7,-1.37,0.01,0.08,0.17,-0.03,2.65,-1.48,16.0,2.72,-1.45,20.75,2.79,-1.3900000000000001,18.75,2.92,-1.4000000000000001,10.0,2.58,-1.26,4.0,2.57,-1.3800000000000001,14.0,2.67,-1.47,24.0,2.76,-1.46,31.0,2.79,-1.44,30.5,3.12,-1.4100000000000001,7.0,3.5,-1.47,9.5,3.66,-1.3800000000000001,9.75,3.91,-1.25,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,0,2.71,-1.3900000000000001,0.07,0.02,0.28,-0.1,2.49,-1.4100000000000001,9.5,2.56,-1.45,15.75,2.69,-1.37,15.5,2.81,-1.3900000000000001,12.75,2.9,-1.55,7.0,2.58,-1.37,14.0,2.7,-1.4200000000000002,25.25,3.13,-1.36,6.5,3.52,-1.44,9.5,3.67,-1.36,9.5,3.95,-1.1,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,0,2.71,-1.36,0.05,0.06,0.15,-0.02,2.84,-1.37,19.0,2.91,-1.4000000000000001,12.0,2.76,-1.32,9.5,2.85,-1.36,20.0,2.57,-1.36,14.0,2.69,-1.44,23.75,2.78,-1.44,31.5,3.54,-1.4100000000000001,9.5,3.66,-1.3800000000000001,9.75,3.93,-1.16,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,0,2.71,-1.36,0.05,0.07,0.12,-0.01,2.76,-1.4000000000000001,13.0,2.8,-1.4000000000000001,11.5,2.71,-1.29,7.25,2.58,-1.3800000000000001,14.75,3.5,-1.44,9.75,3.65,-1.3900000000000001,9.75,3.95,-1.09,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,0,2.75,-1.33,0.13,0.1,0.21,0.01,2.91,-1.19,7.25,2.97,-1.33,12.25,3.0,-1.4100000000000001,9.75,2.56,-1.4000000000000001,14.0,2.69,-1.45,24.75,3.09,-1.46,7.75,3.52,-1.4100000000000001,10.0,3.64,-1.4100000000000001,9.75,3.94,-1.1199999999999999,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,0,2.76,-1.35,0.16,0.03,0.23,-0.06,2.66,-1.52,11.5,2.79,-1.43,19.0,2.82,-1.4000000000000001,19.0,2.9,-1.43,10.25,2.58,-1.3800000000000001,11.0,2.71,-1.43,23.5,3.13,-1.35,7.5,3.51,-1.4000000000000001,9.75,3.61,-1.51,9.25,3.9,-1.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,0,2.75,-1.37,0.1,0.01,0.11,-0.06,2.59,-1.3,7.25,2.69,-1.4000000000000001,19.75,2.74,-1.4200000000000002,24.75,2.79,-1.4200000000000002,23.0,2.89,-1.44,15.25,3.48,-1.4200000000000002,4.0,2.66,-1.46,26.75,3.15,-1.3800000000000001,9.5,3.48,-1.45,11.0,3.6,-1.51,10.25,3.85,-1.49,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,0,2.78,-1.36,0.14,0.0,0.15,-0.06,2.72,-1.33,8.25,2.81,-1.36,15.25,2.83,-1.3800000000000001,15.0,2.93,-1.4200000000000002,6.75,2.67,-1.44,27.0,2.72,-1.44,31.5,2.8,-1.37,29.5,2.89,-1.4000000000000001,20.0,3.19,-1.29,9.0,3.5,-1.36,10.0,3.63,-1.4200000000000002,8.5,3.88,-1.3900000000000001,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,0,2.78,-1.3800000000000001,0.14,-0.04,0.13,-0.1,2.63,-1.53,5.5,2.58,-1.4000000000000001,14.5,2.67,-1.44,27.5,2.73,-1.4200000000000002,31.25,2.79,-1.3800000000000001,29.25,2.89,-1.3900000000000001,20.0,3.2,-1.28,9.25,3.49,-1.36,11.0,3.59,-1.5,8.25,3.88,-1.3900000000000001,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,0,2.8,-1.4000000000000001,0.16,-0.08,0.14,-0.13,2.56,-1.3800000000000001,8.75,2.64,-1.46,20.5,2.68,-1.46,24.25,2.75,-1.44,20.75,2.95,-1.34,11.25,3.29,-1.27,7.0,3.49,-1.28,7.75,3.17,-1.31,9.75,3.5,-1.32,10.75,3.64,-1.3800000000000001,8.75,3.93,-1.17,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,0,2.82,-1.43,0.17,-0.13,0.13,-0.16,2.69,-1.43,5.5,2.79,-1.47,14.5,2.82,-1.55,15.75,2.94,-1.54,12.5,3.17,-1.37,6.25,2.67,-1.45,28.5,2.71,-1.46,33.0,3.19,-1.33,10.5,3.64,-1.37,8.5,3.93,-1.19,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,0,2.84,-1.3900000000000001,0.18,-0.02,0.11,-0.04,2.67,-1.24,4.0,2.8,-1.28,7.5,2.97,-1.23,7.5,3.1,-1.25,7.25,2.58,-1.4200000000000002,15.25,2.67,-1.46,28.25,2.71,-1.46,32.75,3.5,-1.35,11.25,3.64,-1.3900000000000001,8.75,3.9,-1.32,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,0,2.88,-1.4000000000000001,0.21,-0.04,0.12,-0.05,3.53,-1.8,4.75,2.93,-1.33,5.0,2.56,-1.44,16.25,2.65,-1.48,28.5,2.71,-1.47,32.75,2.76,-1.45,30.5,3.22,-1.26,10.5,3.47,-1.36,12.5,3.94,-1.13,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,0,2.87,-1.44,0.17,-0.12,0.07,-0.12,2.59,-1.49,12.0,2.63,-1.52,14.0,2.76,-1.44,9.5,2.57,-1.44,16.5,2.65,-1.48,29.25,2.68,-1.5,33.0,2.75,-1.47,30.5,2.87,-1.47,20.75,3.22,-1.29,11.0,3.48,-1.3800000000000001,13.5,3.94,-1.16,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,0,2.86,-1.46,0.14,-0.14,0.03,-0.12,2.63,-1.4000000000000001,5.25,2.71,-1.48,9.75,2.81,-1.4200000000000002,7.75,2.56,-1.46,14.5,2.66,-1.47,27.75,2.71,-1.48,32.5,2.75,-1.47,30.25,2.86,-1.47,20.75,3.22,-1.27,10.5,3.49,-1.4200000000000002,13.0,3.91,-1.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
