tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16
0.0,-0.5451575517654419,3.0230143070220947,8.146063379399493e-09,-0.16961126029491425,-0.2657773196697235,8.004624163504559e-08,-0.04633055627346039,-0.2873404920101166,8.523361572088106e-08,0.0,3.2247304916381836,-1.003861427307129,-0.19175104796886444,17.75,0.0,3.146052360534668,-0.8404254913330078,-0.19175104796886444,23.75,0.0,3.0437707901000977,-0.5575418472290039,-0.19175104796886444,24.0,0.0,2.904653549194336,-0.1494884490966797,-0.5752531439065933,25.0,0.0,2.7648210525512695,0.07152557373046875,-0.5752531439065933,16.5,0.0,2.8302669525146484,-0.01609325408935547,-0.5752531439065933,24.5,0.0,3.0956268310546875,1.5385150909423828,-0.3835020959377289,14.25,0.0,3.2132863998413086,1.559615135192871,-0.3835020959377289,13.75,0.0,3.279447555541992,-0.9047985076904297,0.0,24.75,0.0,3.395676612854004,-0.9777545928955078,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.51453697681427,2.9990313053131104,1.1945264333235173e-08,-0.08840683102607727,-0.2978489100933075,8.236789739157757e-08,0.029963061213493347,-0.3063308000564575,8.114339777876012e-08,0.0,3.161787986755371,-1.3225078582763672,-0.19175104796886444,19.0,0.0,3.2390356063842773,-1.4004707336425781,-0.19175104796886444,15.25,0.0,3.136754035949707,-1.1458396911621094,-0.3835020959377289,21.25,0.0,3.0351877212524414,-0.49173831939697266,-0.3835020959377289,18.25,0.0,2.8181076049804688,0.054717063903808594,-0.3835020959377289,24.75,0.0,2.7254819869995117,0.18489360809326172,-0.3835020959377289,23.25,0.0,2.7562379837036133,0.14984607696533203,-0.3835020959377289,27.75,0.0,3.2587051391601562,-0.9688138961791992,0.0,23.75,0.0,3.3931732177734375,-0.9530782699584961,0.0,18.25,0.0,2.849578857421875,0.07617473602294922,0.0,27.75,0.0,2.9010772705078125,0.017523765563964844,0.0,29.5,0.0,2.765178680419922,0.1627206802368164,0.0,19.25,,,,,,,,,,,,,,,,,,,,
0.0,-0.5304872393608093,2.948741912841797,1.4710805906759106e-08,-0.08657617121934891,-0.4096469283103943,8.23194596932808e-08,0.04277535900473595,-0.44691532850265503,7.564560178252577e-08,0.0,3.2483339309692383,-1.4830827713012695,-0.19175104796886444,13.5,0.0,3.1818151473999023,-1.328587532043457,-0.3835020959377289,15.25,0.0,3.0187368392944336,-0.7377862930297852,-0.3835020959377289,17.0,0.0,3.154277801513672,-0.9094476699829102,-0.3835020959377289,15.5,0.0,2.7118921279907227,-0.09584426879882812,-0.9587552398443222,22.25,0.0,2.8281211853027344,-0.2607107162475586,-0.7670041918754578,17.75,0.0,2.6750564575195312,0.020384788513183594,-0.9587552398443222,20.75,0.0,3.279447555541992,-0.9069442749023438,0.0,24.0,0.0,3.3963918685913086,-0.9255409240722656,0.0,18.75,0.0,2.735137939453125,0.07903575897216797,0.0,23.0,0.0,2.816319465637207,0.02288818359375,0.0,29.0,0.0,2.896428108215332,-0.029325485229492188,0.0,29.75,,,,,,,,,,,,,,,,,,,,
0.0,-0.5145266652107239,2.8837361335754395,1.666376192588359e-08,-0.023962698876857758,-0.5486475229263306,8.052057864915696e-08,0.1112712025642395,-0.6156641840934753,6.92756145781459e-08,0.0,3.0602216720581055,-1.4172792434692383,-0.19175104796886444,15.0,0.0,2.953648567199707,-1.291036605834961,-0.7670041918754578,19.25,0.0,2.987980842590332,-0.823974609375,-0.7670041918754578,22.75,0.0,2.9550790786743164,-0.2224445343017578,-0.3835020959377289,21.75,0.0,2.624630928039551,-0.03898143768310547,-1.342257335782051,18.25,0.0,2.785921096801758,0.0858306884765625,-1.1505062878131866,18.75,0.0,2.5169849395751953,0.17023086547851562,-1.342257335782051,13.25,0.0,3.2393932342529297,-1.0421276092529297,0.0,22.5,0.0,3.3556222915649414,-1.109004020690918,0.0,17.75,0.0,3.1653642654418945,-0.9169578552246094,0.0,24.5,0.0,2.7948617935180664,0.04398822784423828,0.0,28.5,0.0,2.888917922973633,-0.012874603271484375,0.0,28.75,0.0,2.695441246032715,0.08797645568847656,0.0,24.25,,,,,,,,,,,,,,,
0.0,-0.5198434591293335,2.826258659362793,1.6854011519740197e-08,-0.013242889195680618,-0.6341056823730469,7.61003562388396e-08,0.1170167401432991,-0.6671406626701355,6.165132049318345e-08,0.0,3.006577491760254,-1.1991262435913086,-0.3835020959377289,20.25,0.0,3.106355667114258,-1.3450384140014648,-0.7670041918754578,18.5,0.0,3.2508373260498047,-1.4129877090454102,-0.7670041918754578,13.0,0.0,2.955794334411621,-0.8490085601806641,-0.5752531439065933,23.25,0.0,2.920389175415039,-0.5568265914916992,-0.5752531439065933,25.25,0.0,2.808809280395508,-0.36263465881347656,-0.5752531439065933,21.0,0.0,2.3714303970336914,0.12409687042236328,-0.9587552398443222,13.0,0.0,2.434372901916504,0.12159347534179688,-0.9587552398443222,20.0,0.0,2.5545358657836914,0.12195110321044922,-0.9587552398443222,19.0,0.0,3.1592845916748047,-0.9648799896240234,0.0,24.5,0.0,3.220081329345703,-1.0607242584228516,0.0,22.75,0.0,3.3484697341918945,-1.0771751403808594,0.0,16.75,0.0,2.784848213195801,0.03218650817871094,0.0,28.5,0.0,2.8831958770751953,-0.03254413604736328,0.0,28.5,,,,,,,,,,
0.0,-0.5538108348846436,2.752078056335449,1.7929162154928235e-08,-0.06153285875916481,-0.7123916745185852,7.27539557487944e-08,0.06455254554748535,-0.6755610108375549,5.524264778955512e-08,0.0,2.7894973754882812,-1.452326774597168,-0.9587552398443222,20.75,0.0,2.854585647583008,-1.4719963073730469,-0.9587552398443222,19.0,0.0,2.9386281967163086,-1.5846490859985352,-0.9587552398443222,13.25,0.0,2.5180578231811523,-0.3801584243774414,-0.5752531439065933,20.5,0.0,2.725839614868164,-0.4023313522338867,-0.5752531439065933,21.75,0.0,2.8907060623168945,-0.3032684326171875,-0.5752531439065933,20.0,0.0,2.3818016052246094,-0.09906291961669922,-0.5752531439065933,23.0,0.0,2.3392438888549805,-0.046133995056152344,-0.3835020959377289,19.25,0.0,3.2175779342651367,-1.067519187927246,0.0,22.5,0.0,3.335237503051758,-1.1014938354492188,0.0,16.25,0.0,2.7812719345092773,-0.0050067901611328125,0.0,28.5,0.0,2.8810501098632812,-0.01609325408935547,0.0,28.25,,,,,,,,,,,,,,,,,,,,
0.0,-0.6400535106658936,2.669431447982788,1.863140219882098e-08,-0.19863161444664001,-0.8055928349494934,6.856966905388617e-08,-0.05952126532793045,-0.7071395516395569,4.861923486032538e-08,0.0,2.742290496826172,-1.3107061386108398,-1.9175104796886444,17.75,0.0,2.8792619705200195,-1.4820098876953125,0.19175104796886444,16.75,0.0,2.990841865539551,-1.5878677368164062,-0.3835020959377289,14.0,0.0,2.566695213317871,-0.7921457290649414,-0.9587552398443222,23.0,0.0,2.7076005935668945,-0.6208419799804688,-0.7670041918754578,27.75,0.0,2.732992172241211,-0.7756948471069336,-0.7670041918754578,23.0,0.0,2.250194549560547,-0.29289722442626953,-0.7670041918754578,17.25,0.0,2.4243593215942383,-0.24318695068359375,-0.7670041918754578,17.25,0.0,1.690506935119629,-1.4823675155639648,0.0,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.7319878339767456,2.532994270324707,1.9940362250281396e-08,-0.3129146695137024,-1.02406907081604,6.483239900489934e-08,-0.12783506512641907,-0.9316707253456116,4.2530576394028685e-08,0.0,2.61533260345459,-1.4494657516479492,-1.1505062878131866,15.25,0.0,2.4683475494384766,-1.2102127075195312,-2.109261527657509,24.75,0.0,2.526998519897461,-1.3167858123779297,-2.109261527657509,20.0,0.0,2.3893117904663086,-1.0532140731811523,-2.109261527657509,23.75,0.0,2.1736621856689453,-0.5096197128295898,-0.9587552398443222,23.5,0.0,2.281308174133301,-0.651240348815918,-0.9587552398443222,22.0,0.0,1.7309188842773438,-1.3704299926757812,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.20831622183322906,2.981544256210327,-5.202587805008818e-10,0.6397153735160828,-0.3409533202648163,1.6351178189211169e-09,-0.06419733166694641,-0.48090416193008423,2.5325987973445763e-09,0.0,2.7887821197509766,-1.6078948974609375,-0.19175104796886444,20.5,0.0,3.1278133392333984,-1.1926889419555664,-0.19175104796886444,27.75,0.0,3.118157386779785,-1.1848211288452148,-0.19175104796886444,24.25,0.0,2.878904342651367,-0.13911724090576172,-0.19175104796886444,25.75,0.0,2.8846263885498047,0.09655952453613281,-0.19175104796886444,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.18310025334358215,2.9633724689483643,-2.709525381838773e-10,0.498425155878067,-0.34969258308410645,1.9707264709012406e-09,-0.17096957564353943,-0.437401682138443,2.579497504484607e-09,0.0,3.132462501525879,-1.177668571472168,-0.19175104796886444,16.0,0.0,3.101348876953125,-0.9405612945556641,-0.19175104796886444,22.75,0.0,3.0766725540161133,-0.3801584243774414,-0.19175104796886444,22.75,0.0,2.933621406555176,0.06186962127685547,-0.3835020959377289,23.25,0.0,2.8531551361083984,0.1266002655029297,-0.19175104796886444,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
