tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14
0.0,-0.09127999097108841,2.9560816287994385,0.008813802152872086,-0.5159252882003784,-0.2716071307659149,-0.09543183445930481,-0.19941318035125732,-0.27586182951927185,-0.024731650948524475,0.0,3.314852714538574,-1.0124444961547852,-0.3835020959377289,22.0,0.0,3.404974937438965,-0.9591579437255859,-0.3835020959377289,17.75,0.0,3.1921863555908203,-0.5811452865600586,-0.3835020959377289,21.0,0.0,2.968311309814453,0.07367134094238281,-0.3835020959377289,29.25,0.0,3.0101537704467773,0.04184246063232422,-0.3835020959377289,27.25,0.0,2.932906150817871,0.0940561294555664,-0.3835020959377289,23.0,0.0,3.3420324325561523,-1.6815662384033203,0.0,15.5,0.0,3.1728744506835938,-0.1798868179321289,0.0,24.5,0.0,3.0570030212402344,0.09655952453613281,0.0,29.5,0.0,2.9518604278564453,0.13875961303710938,0.0,20.75,0.0,3.010869026184082,0.1169443130493164,0.0,29.0,,,,,,,,,,,,,,,
0.0,-0.16513240337371826,2.913318395614624,0.0009676074259914458,-0.5737878680229187,-0.3833692669868469,-0.09368838369846344,-0.20746809244155884,-0.4862719178199768,-0.02078796550631523,0.0,3.207564353942871,-1.2227296829223633,-0.5752531439065933,16.5,0.0,3.2984018325805664,-1.450181007385254,-0.5752531439065933,19.75,0.0,3.4171342849731445,-1.502394676208496,-0.5752531439065933,15.75,0.0,3.308415412902832,-1.221299171447754,-0.5752531439065933,21.0,0.0,2.867460250854492,0.23496150970458984,-0.5752531439065933,19.75,0.0,2.897500991821289,0.18846988677978516,-0.5752531439065933,22.5,0.0,2.957582473754883,0.263214111328125,-0.5752531439065933,17.25,0.0,3.064870834350586,0.050067901611328125,0.0,28.0,0.0,2.936840057373047,0.13446807861328125,0.0,20.75,0.0,3.0001401901245117,0.09870529174804688,0.0,27.5,,,,,,,,,,,,,,,,,,,,
0.0,-0.26446494460105896,2.8608763217926025,-0.00415233476087451,-0.6634666323661804,-0.5133573412895203,-0.08641289174556732,-0.2371981143951416,-0.6824029684066772,-0.011817900463938713,0.0,3.141045570373535,-1.2320280075073242,-0.5752531439065933,19.0,0.0,3.229379653930664,-1.257777214050293,-0.5752531439065933,19.75,0.0,3.2683610916137695,-1.4376640319824219,-0.5752531439065933,16.25,0.0,3.031611442565918,-0.6673336029052734,-0.5752531439065933,14.0,0.0,2.749800682067871,0.20313262939453125,-0.7670041918754578,12.5,0.0,2.8148889541625977,0.19919872283935547,-0.7670041918754578,21.0,0.0,2.8374195098876953,0.19311904907226562,-0.5752531439065933,20.5,0.0,3.3838748931884766,-1.6068220138549805,0.0,14.75,0.0,3.2901763916015625,-1.4165639877319336,0.0,18.0,0.0,3.2819509506225586,-1.0682344436645508,0.0,23.5,0.0,2.9189586639404297,0.1462697982788086,0.0,22.5,0.0,2.987980842590332,0.11587142944335938,0.0,28.25,,,,,,,,,,
0.0,-0.34971171617507935,2.8005483150482178,-0.007473465520888567,-0.7061553597450256,-0.6400934457778931,-0.07626035809516907,-0.22813409566879272,-0.8225013017654419,-0.00027520954608917236,0.0,3.1718015670776367,-1.5889406204223633,-0.3835020959377289,16.25,0.0,3.03804874420166,-1.1730194091796875,-0.7670041918754578,24.25,0.0,3.1110048294067383,-1.358628273010254,-0.7670041918754578,19.0,0.0,2.9947757720947266,-1.090407371520996,-0.5752531439065933,24.75,0.0,2.7093887329101562,0.1398324966430664,-0.7670041918754578,22.25,0.0,2.71761417388916,0.17452239990234375,-0.7670041918754578,25.5,0.0,2.810955047607422,0.36656856536865234,-0.5752531439065933,20.25,0.0,3.3037662506103516,-1.3518333435058594,0.0,18.25,0.0,3.231167793273926,-1.153707504272461,0.0,20.25,0.0,2.738356590270996,0.13911724090576172,0.0,19.5,0.0,2.8388500213623047,0.11229515075683594,0.0,25.75,0.0,2.931833267211914,0.11873245239257812,0.0,28.0,,,,,,,,,,
0.0,-0.35409438610076904,2.7376585006713867,-0.008788378909230232,-0.5828803777694702,-0.741766095161438,-0.06315967440605164,-0.06509149074554443,-0.8881584405899048,0.013337304815649986,0.0,3.0215978622436523,-1.5660524368286133,-0.3835020959377289,16.0,0.0,3.001570701599121,-0.7145404815673828,-0.9587552398443222,21.0,0.0,3.1453371047973633,-0.7839202880859375,-0.9587552398443222,17.25,0.0,2.6189088821411133,0.0457763671875,-0.7670041918754578,17.5,0.0,2.6900768280029297,0.048995018005371094,-0.7670041918754578,29.5,0.0,2.693653106689453,0.0514984130859375,-0.7670041918754578,31.5,0.0,2.776622772216797,0.04076957702636719,-0.7670041918754578,24.25,0.0,3.2225847244262695,-1.21307373046875,0.0,20.75,0.0,2.888202667236328,0.16021728515625,0.0,28.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.5109643936157227,2.650209903717041,-0.008853325620293617,-0.7679611444473267,-0.8942985534667969,-0.04839283972978592,-0.22884789109230042,-1.0110784769058228,0.02786651998758316,0.0,3.0684471130371094,-1.406550407409668,-0.19175104796886444,12.75,0.0,2.718687057495117,-1.0868310928344727,-0.7670041918754578,31.0,0.0,2.7637481689453125,-1.1773109436035156,-0.7670041918754578,28.25,0.0,2.889275550842285,-1.221299171447754,-0.7670041918754578,17.0,0.0,2.7126073837280273,-0.48029422760009766,-0.7670041918754578,29.25,0.0,2.571702003479004,-0.1201629638671875,-1.1505062878131866,21.0,0.0,2.6335716247558594,-0.16450881958007812,-1.1505062878131866,28.25,0.0,3.139615058898926,-1.684427261352539,0.0,18.25,0.0,3.1932592391967773,-1.2527704238891602,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.6668955087661743,2.5422825813293457,-0.007604805286973715,-0.9102064371109009,-1.086332082748413,-0.031519774347543716,-0.31574392318725586,-1.179919958114624,0.04369078949093819,0.0,2.7462244033813477,-2.25985050201416,-2.109261527657509,12.0,0.0,2.8603076934814453,-1.796722412109375,-2.109261527657509,16.5,0.0,2.8363466262817383,-1.4516115188598633,-0.3835020959377289,18.75,0.0,2.7008056640625,-1.1147260665893555,-0.3835020959377289,29.5,0.0,2.775907516479492,-1.156926155090332,-0.3835020959377289,23.25,0.0,2.640366554260254,-0.9212493896484375,-0.3835020959377289,28.0,0.0,2.5420188903808594,-0.4513263702392578,-1.72575943171978,27.0,0.0,2.3589134216308594,-0.3504753112792969,-1.5340083837509155,17.5,0.0,2.4504661560058594,-0.35011768341064453,-1.72575943171978,25.5,0.0,1.7230510711669922,-1.398324966430664,0.0,18.0,0.0,3.1517744064331055,-1.6644001007080078,0.0,18.0,0.0,2.794504165649414,-0.7749795913696289,0.0,28.5,,,,,,,,,,
0.0,-0.8676224946975708,2.4183192253112793,-0.0060986620374023914,-1.1591837406158447,-1.254402756690979,-0.017116162925958633,-0.5357670187950134,-1.2588930130004883,0.054281141608953476,0.0,2.6400089263916016,-1.4973878860473633,-0.3835020959377289,23.25,0.0,2.728700637817383,-1.5950202941894531,-1.1505062878131866,18.5,0.0,2.627134323120117,-1.3350248336791992,-0.19175104796886444,24.0,0.0,2.969026565551758,-1.5392303466796875,0.3835020959377289,12.5,0.0,2.362489700317383,-0.8947849273681641,-2.3010125756263733,23.25,0.0,2.574920654296875,-1.1086463928222656,-0.3835020959377289,22.5,0.0,2.1518468856811523,-0.6802082061767578,-1.1505062878131866,28.0,0.0,2.2094249725341797,-0.7306337356567383,-1.1505062878131866,27.75,0.0,3.1789541244506836,-1.5921592712402344,0.0,16.5,0.0,2.1872520446777344,-0.7131099700927734,0.0,22.0,0.0,2.7751922607421875,-0.8561611175537109,0.0,26.5,,,,,,,,,,,,,,,
0.0,-1.0351765155792236,2.275753974914551,-0.004311976954340935,-1.2691227197647095,-1.450477957725525,-0.003722386434674263,-0.5586468577384949,-1.3801041841506958,0.06275254487991333,0.0,2.112150192260742,-1.3121366500854492,-2.3010125756263733,18.25,0.0,2.2881031036376953,-1.420140266418457,-2.3010125756263733,12.25,0.0,2.555966377258301,-1.4090538024902344,-0.19175104796886444,14.25,0.0,2.683281898498535,-1.6247034072875977,-0.19175104796886444,14.0,0.0,2.9872655868530273,-1.6307830810546875,-0.19175104796886444,17.0,0.0,2.089262008666992,-1.0124444961547852,-2.3010125756263733,25.5,0.0,2.9325485229492188,-1.5588998794555664,-0.19175104796886444,17.5,0.0,1.8829107284545898,-0.7252693176269531,-0.9587552398443222,13.75,0.0,1.978754997253418,-0.8486509323120117,-0.9587552398443222,27.75,0.0,3.0362606048583984,-1.5499591827392578,0.0,19.25,0.0,3.1238794326782227,-1.683354377746582,0.0,16.0,0.0,2.067446708679199,-0.7867813110351562,0.0,25.25,0.0,2.7208328247070312,-1.0592937469482422,0.0,22.5,,,,,
0.0,-1.154228687286377,2.128187656402588,-0.0030028684996068478,-1.288323998451233,-1.5897363424301147,0.005598041228950024,-0.5120559334754944,-1.3912049531936646,0.06572312861680984,0.0,2.3020505905151367,-1.548171043395996,-1.1505062878131866,13.0,0.0,2.5069713592529297,-1.5267133712768555,-0.9587552398443222,15.5,0.0,2.627134323120117,-1.5560388565063477,-0.9587552398443222,14.75,0.0,1.8324851989746094,-0.8751153945922852,-0.5752531439065933,15.25,0.0,1.9075870513916016,-0.9552240371704102,-0.7670041918754578,23.75,0.0,2.063155174255371,-0.9702444076538086,-1.1505062878131866,19.75,0.0,2.95865535736084,-1.6622543334960938,0.0,17.75,0.0,3.076314926147461,-1.7319917678833008,0.0,13.75,0.0,2.031683921813965,-0.8164644241333008,0.0,26.0,0.0,2.7086734771728516,-1.0868310928344727,0.0,23.75,,,,,,,,,,,,,,,,,,,,
0.0,-1.287968635559082,1.9676063060760498,-0.0013030623085796833,-1.385688304901123,-1.6898289918899536,0.01373796071857214,-0.5858474373817444,-1.3227418661117554,0.06710081547498703,0.0,1.5732049942016602,-0.9005069732666016,-0.19175104796886444,14.25,0.0,1.6701221466064453,-1.0596513748168945,-0.19175104796886444,12.5,0.0,1.8711090087890625,-1.164078712463379,-0.19175104796886444,20.0,0.0,2.039194107055664,-1.1587142944335938,-0.19175104796886444,17.75,0.0,2.1396875381469727,-1.2810230255126953,-0.19175104796886444,13.5,0.0,2.9436349868774414,-1.6815662384033203,0.0,17.25,0.0,3.0541419982910156,-1.7673969268798828,0.0,13.0,0.0,2.0241737365722656,-0.836491584777832,0.0,26.25,0.0,2.699732780456543,-1.110076904296875,0.0,23.75,0.0,2.288818359375,-0.7131099700927734,0.0,24.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1408226639032364,3.149500608444214,0.0008804871467873454,0.8680713772773743,-0.47713351249694824,0.0044119274243712425,0.2617993950843811,-0.9096983671188354,0.004000525455921888,0.0,2.9861927032470703,-1.6711950302124023,-0.3835020959377289,14.0,0.0,3.0927658081054688,-1.0281801223754883,-0.5752531439065933,17.75,0.0,2.7669668197631836,0.03361701965332031,-0.5752531439065933,17.5,0.0,2.83205509185791,0.055789947509765625,-0.5752531439065933,25.75,0.0,2.8606653213500977,0.15807151794433594,-0.5752531439065933,26.5,0.0,2.9729604721069336,0.34439563751220703,-0.19175104796886444,20.0,0.0,3.3434629440307617,-1.3060569763183594,0.0,19.0,0.0,3.574848175048828,-1.1211633682250977,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
