Session_ID,Recording_Number,Sequence_Number,Frame_count,tid,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
162350,7,11,596,0,2.87,-1.13,0.08,-1.2,-0.24,-0.26,2.72,-0.88,4.5,2.83,-1.04,8.75,3.01,-0.89,12.5,3.12,-0.81,11.5,3.38,-0.39,6.5,3.6,-0.34,4.75,2.87,-0.98,25.75,3.95,-0.77,10.25,3.5,-0.18,20.5,3.7,-0.17,19.0,3.64,-0.09,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162350,7,12,597,0,2.88,-1.17,0.06,-1.09,-0.27,-0.13,2.82,-0.92,9.5,2.92,-0.92,21.75,2.93,-0.9,24.25,2.98,-0.87,17.5,3.54,-0.07,24.5,3.63,-0.04,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162350,7,13,598,0,2.89,-1.22,0.02,-0.98,-0.3,-0.01,2.76,-0.9,7.25,2.84,-0.96,13.75,2.88,-0.98,13.75,2.97,-1.04,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162350,7,14,599,0,2.92,-1.2,0.04,-0.79,-0.27,0.15,2.78,-0.76,6.5,2.87,-0.84,12.25,2.95,-0.76,12.5,3.11,-0.65,6.25,2.62,-0.91,6.5,3.7,-0.08,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162350,7,15,600,0,2.91,-1.26,-0.01,-0.74,-0.3,0.18,2.78,-1.15,8.5,2.84,-1.19,10.5,2.93,-1.25,5.75,2.57,-1.03,5.25,3.51,-0.14,23.25,4.02,-0.19,12.25,3.65,-0.08,26.25,3.7,-0.08,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162350,7,16,601,0,2.91,-1.25,-0.06,-0.57,-0.35,0.33,2.89,-0.97,11.25,2.94,-0.94,14.5,3.01,-0.94,9.0,2.55,-1.08,5.0,3.51,-0.12,23.0,4.01,-0.36,13.5,3.65,-0.08,26.25,3.71,-0.11,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162350,7,17,602,0,2.91,-1.18,-0.14,-0.29,-0.5,0.58,2.83,-1.43,6.25,2.79,-1.07,14.0,2.73,-1.0,11.75,2.76,-1.01,17.0,3.41,-0.94,5.0,3.6,-0.85,9.5,3.66,-0.85,8.25,2.58,-1.02,5.0,3.04,-0.94,24.25,3.52,-0.15,22.5,4.01,-0.35,13.5,3.66,-0.08,26.0,3.71,-0.11,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,1,654,0,2.57,0.07,-0.11,-0.36,-0.15,-0.58,3.11,-0.93,9.25,2.94,-0.82,13.5,3.61,-0.98,10.25,3.88,-1.07,4.0,2.85,-0.44,14.5,2.69,-0.12,17.75,2.52,-0.06,19.25,2.35,0.35,21.75,2.24,0.57,19.25,3.14,1.55,8.5,3.28,1.56,10.25,3.39,1.59,6.25,2.96,-1.15,15.5,2.84,-0.97,19.25,2.89,-1.01,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,2,655,0,2.64,-0.13,0.05,-0.71,0.08,-0.84,3.77,-1.43,7.25,2.88,-1.02,16.75,2.99,-1.08,12.5,3.66,-1.04,8.75,2.82,-0.5,18.25,2.5,-0.28,17.5,2.59,-0.39,23.0,2.68,-0.28,22.5,3.63,-0.25,10.0,3.48,-0.11,9.25,2.28,0.27,12.5,3.22,-1.26,12.25,2.91,-1.02,20.75,2.48,-0.25,20.75,2.32,0.21,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,3,656,0,2.69,-0.35,0.15,-1.04,0.2,-1.06,2.71,-0.88,17.75,2.82,-0.97,13.5,2.51,-0.58,24.5,2.6,-0.6,21.0,3.15,-0.78,7.25,3.88,-1.07,4.75,2.45,-0.48,19.75,3.71,-0.64,8.5,3.52,-0.32,11.0,3.62,-0.32,12.0,2.32,-0.06,13.5,2.77,-1.01,20.5,2.89,-1.03,20.75,2.99,-1.11,17.25,3.6,-0.61,16.5,3.47,-0.37,14.25,2.35,0.15,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,4,657,0,2.68,-0.54,0.03,-1.25,-0.04,-1.12,2.51,-1.09,17.25,2.62,-1.13,15.5,2.83,-1.07,11.25,3.06,-1.14,9.25,2.43,-0.56,13.0,2.51,-0.68,16.75,3.36,-0.92,9.75,3.53,-0.88,10.0,3.65,-0.95,7.25,2.29,-0.49,5.75,3.61,-1.04,14.5,3.58,-0.72,16.25,2.35,0.15,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,5,658,0,2.66,-0.7,-0.09,-1.37,-0.24,-1.1,2.9,-1.32,6.5,2.42,-0.91,11.5,2.73,-1.21,12.0,2.64,-0.97,15.75,2.74,-0.95,16.75,3.32,-1.04,4.25,3.64,-1.11,6.0,2.24,-0.57,11.25,2.29,-0.63,14.0,3.55,-0.96,6.0,3.44,-0.69,16.0,3.62,-0.3,17.75,2.36,0.1,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,6,659,0,2.64,-0.85,-0.13,-1.5,-0.27,-1.11,2.74,-1.05,13.5,2.44,-0.83,14.75,2.53,-0.86,23.5,2.58,-0.88,25.5,2.65,-0.92,21.75,3.0,-1.04,4.75,3.31,-1.07,4.5,2.87,-1.1,18.25,2.77,-0.9,19.0,3.67,-0.69,14.25,3.6,-0.55,17.5,2.45,-0.17,20.75,2.21,0.51,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,7,660,0,2.64,-0.96,-0.17,-1.5,-0.3,-0.99,2.41,-0.86,6.25,2.6,-0.87,16.25,2.68,-0.9,23.75,2.69,-0.94,24.0,2.75,-1.0,15.75,3.06,-0.8,6.25,3.44,-0.69,6.75,2.83,-1.12,16.0,3.02,-1.22,14.0,2.73,-0.93,19.75,3.6,-0.58,16.5,3.66,-0.81,13.5,2.45,-0.17,20.75,2.21,0.51,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,8,661,0,2.64,-1.08,-0.2,-1.51,-0.34,-0.89,3.33,-1.93,8.75,3.48,-2.03,6.75,2.59,-1.02,13.0,2.68,-1.05,24.25,2.7,-1.04,27.0,2.74,-1.04,21.5,2.91,-1.05,7.0,3.5,-1.17,6.5,3.35,-0.92,5.5,2.83,-1.07,16.0,2.75,-0.89,20.25,3.59,-1.12,12.5,3.85,-1.2,9.0,2.44,0.03,19.0,2.19,0.58,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162404,8,9,662,0,2.67,-1.2,-0.1,-1.58,-0.14,-0.91,3.59,-1.82,4.5,2.93,-1.16,7.5,2.62,-0.86,13.5,2.68,-0.9,21.0,2.7,-0.93,21.25,2.78,-1.01,14.75,3.35,-0.81,4.25,3.52,-1.03,4.0,2.8,-1.15,16.5,3.68,-1.64,8.25,2.74,-0.86,20.5,3.6,-0.4,15.25,3.73,-0.2,11.25,2.25,0.21,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
