tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13
0.0,2.813310243538489e-15,2.8514442443847656,-0.7027848362922668,1.1106271652201152e-15,-0.844424843788147,-0.3474908173084259,-8.417481392897913e-15,-0.8681584596633911,-0.13888432085514069,0.0,3.0580759048461914,-1.6171932220458984,-1.9175104796886444,16.5,0.0,3.1424760818481445,-1.6872882843017578,-1.9175104796886444,14.25,0.0,3.006577491760254,-1.3500452041625977,-0.5752531439065933,14.75,0.0,2.7129650115966797,-0.8997917175292969,-0.9587552398443222,21.75,0.0,2.877473831176758,-1.0303258895874023,-0.3835020959377289,18.0,0.0,2.6335716247558594,-0.6984472274780273,-0.5752531439065933,24.25,0.0,2.524137496948242,-0.43451786041259766,-0.3835020959377289,16.25,0.0,2.5817155838012695,-0.5757808685302734,-0.3835020959377289,23.0,0.0,3.3409595489501953,-1.273512840270996,0.0,20.25,0.0,3.2941102981567383,-0.9362697601318359,0.0,21.0,0.0,3.185749053955078,-0.7156133651733398,0.0,24.25,,,,,,,,,,
0.0,2.1342826814820534e-15,2.7362520694732666,-0.8217824697494507,-7.476280722402918e-16,-0.9936128258705139,-0.5021917819976807,-9.097408292186096e-15,-0.9476207494735718,-0.255074679851532,0.0,2.7626752853393555,-1.3414621353149414,-1.342257335782051,14.25,0.0,2.922177314758301,-1.5292167663574219,-1.5340083837509155,13.25,0.0,3.029465675354004,-1.6082525253295898,-1.5340083837509155,13.5,0.0,2.402186393737793,-0.7166862487792969,-0.3835020959377289,18.5,0.0,2.5005340576171875,-0.7506608963012695,-0.7670041918754578,22.0,0.0,2.5953054428100586,-0.7971525192260742,-0.7670041918754578,22.75,0.0,2.683281898498535,-0.9266138076782227,-0.5752531439065933,19.5,0.0,3.2912492752075195,-1.4061927795410156,0.0,18.25,0.0,3.172159194946289,-0.7624626159667969,0.0,21.5,0.0,3.2808780670166016,-0.9094476699829102,0.0,20.0,0.0,2.477288246154785,-0.4134178161621094,0.0,16.0,0.0,2.834200859069824,-0.11980533599853516,0.0,23.0,,,,,
0.0,1.4425276023601746e-15,2.5961496829986572,-1.0131266117095947,-2.4444943106120744e-15,-1.1406360864639282,-0.7877461314201355,-9.626402390603035e-15,-0.9813839793205261,-0.49265971779823303,0.0,1.8721818923950195,-1.314997673034668,0.19175104796886444,19.25,0.0,2.6056766510009766,-1.2928247451782227,-1.1505062878131866,13.5,0.0,2.773404121398926,-1.416921615600586,-1.1505062878131866,13.75,0.0,2.9218196868896484,-1.4508962631225586,-1.1505062878131866,13.75,0.0,3.002285957336426,-1.5996694564819336,-0.3835020959377289,12.25,0.0,2.248048782348633,-0.973820686340332,-0.7670041918754578,22.5,0.0,2.3328065872192383,-0.9763240814208984,-0.7670041918754578,23.75,0.0,2.4461746215820312,-1.0349750518798828,-0.7670041918754578,18.75,0.0,1.9118785858154297,-1.257777214050293,0.0,19.75,0.0,2.2455453872680664,-0.9748935699462891,0.0,22.25,0.0,3.2411813735961914,-0.9934902191162109,0.0,18.75,0.0,3.140687942504883,-0.8579492568969727,0.0,20.5,0.0,3.0798912048339844,-0.3930330276489258,0.0,22.75
0.0,-3.416527089988557e-19,3.120983362197876,-0.38480520248413086,-1.8683888319301697e-18,-0.21221384406089783,-0.41493287682533264,-7.118758227649867e-19,-0.23425748944282532,-0.2968364357948303,0.0,3.3892393112182617,-0.9863376617431641,-0.3835020959377289,15.0,0.0,3.2351016998291016,-0.6530284881591797,-0.19175104796886444,21.5,0.0,3.3702850341796875,-0.6680488586425781,-0.19175104796886444,22.75,0.0,2.943277359008789,0.08296966552734375,-0.3835020959377289,13.5,0.0,3.0230283737182617,-0.008940696716308594,-0.3835020959377289,23.0,0.0,3.0698776245117188,-0.07081031799316406,-0.3835020959377289,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-3.7816247083359737e-19,3.091841220855713,-0.4106113910675049,-1.7386995263861964e-18,-0.2845492362976074,-0.4063470661640167,-5.82997102522527e-19,-0.32329121232032776,-0.2567736804485321,0.0,3.2036304473876953,-1.0013580322265625,-0.3835020959377289,22.0,0.0,3.2590627670288086,-1.0592937469482422,-0.19175104796886444,22.5,0.0,3.314495086669922,-1.1658668518066406,-0.19175104796886444,15.25,0.0,3.016948699951172,0.0743865966796875,-0.5752531439065933,21.5,0.0,2.899289131164551,0.1373291015625,-0.5752531439065933,20.5,0.0,2.9311180114746094,0.1380443572998047,-0.5752531439065933,25.25,0.0,3.12960147857666,-0.11730194091796875,0.0,26.5,0.0,3.0405521392822266,0.03254413604736328,0.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-4.000961987512066e-19,3.0507302284240723,-0.4480592608451843,-1.5909662063575679e-18,-0.4010246992111206,-0.4067991077899933,-4.483296689558448e-19,-0.4781595468521118,-0.22013245522975922,0.0,3.3506155014038086,-1.209855079650879,-0.5752531439065933,14.5,0.0,3.2100677490234375,-0.7649660110473633,-1.1505062878131866,22.0,0.0,3.2941102981567383,-0.8722543716430664,-0.5752531439065933,18.75,0.0,3.0798912048339844,-0.4734992980957031,-0.19175104796886444,19.75,0.0,2.8856992721557617,0.0826120376586914,-0.7670041918754578,18.0,0.0,2.936124801635742,0.001430511474609375,-0.7670041918754578,21.5,0.0,3.1288862228393555,-0.16379356384277344,0.0,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-3.9696113253084233e-19,3.0028932094573975,-0.5094066858291626,-1.4178115581536535e-18,-0.4877699911594391,-0.45395419001579285,-3.060249543416428e-19,-0.5486617684364319,-0.23419027030467987,0.0,3.261566162109375,-1.0603666305541992,-0.9587552398443222,18.0,0.0,3.3556222915649414,-1.155853271484375,-0.3835020959377289,15.0,0.0,3.1467676162719727,-0.8397102355957031,-0.19175104796886444,19.25,0.0,3.048419952392578,-0.6276369094848633,-0.19175104796886444,22.75,0.0,2.937912940979004,-0.3064870834350586,-0.19175104796886444,20.25,0.0,2.681136131286621,-0.15056133270263672,-0.9587552398443222,17.5,0.0,2.7723312377929688,-0.1480579376220703,-0.9587552398443222,20.25,0.0,3.116726875305176,-0.2263784408569336,0.0,26.25,0.0,2.9990673065185547,-0.0457763671875,0.0,23.5,,,,,,,,,,,,,,,,,,,,
0.0,-3.7113267639781546e-19,2.90869140625,-0.6058163642883301,-1.216781647089738e-18,-0.6921858787536621,-0.5380541682243347,-1.5066408556238922e-19,-0.7863141894340515,-0.2619527280330658,0.0,3.1632184982299805,-1.6651153564453125,-0.5752531439065933,13.75,0.0,3.197193145751953,-1.319289207458496,-0.5752531439065933,15.0,0.0,2.813100814819336,-0.6705522537231445,-1.1505062878131866,16.75,0.0,3.0083656311035156,-0.7789134979248047,-0.19175104796886444,17.25,0.0,3.1489133834838867,-0.9062290191650391,-1.342257335782051,13.5,0.0,2.686142921447754,-0.4334449768066406,-1.1505062878131866,20.5,0.0,2.5309324264526367,-0.24712085723876953,-1.1505062878131866,12.75,0.0,2.6171207427978516,-0.39196014404296875,-1.1505062878131866,19.0,0.0,3.217935562133789,-0.6555318832397461,0.0,22.75,0.0,3.118157386779785,-0.3679990768432617,0.0,25.0,,,,,,,,,,,,,,,
0.0,-3.818258469714416e-19,2.839677572250366,-0.7289823293685913,-1.0812865676214081e-18,-0.7573744654655457,-0.692949116230011,-5.101580205488539e-20,-0.758084774017334,-0.3817152976989746,0.0,3.005504608154297,-1.6347169876098633,-0.19175104796886444,13.75,0.0,3.026247024536133,-1.02996826171875,-0.19175104796886444,15.5,0.0,2.704024314880371,-0.7635354995727539,-0.7670041918754578,19.5,0.0,2.8395652770996094,-0.8411407470703125,-0.5752531439065933,22.5,0.0,2.9529333114624023,-0.7889270782470703,-0.19175104796886444,21.5,0.0,2.58636474609375,-0.5557537078857422,-0.7670041918754578,17.25,0.0,3.190755844116211,-0.733494758605957,0.0,21.0,0.0,3.077387809753418,-0.5142688751220703,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-3.6115481025889457e-19,2.7321577072143555,-0.8782204389572144,-9.064139686827977e-19,-0.9155535697937012,-0.8577293157577515,7.130548265565132e-20,-0.8767805099487305,-0.47964099049568176,0.0,2.9636621475219727,-1.623988151550293,-0.3835020959377289,13.25,0.0,2.776980400085449,-1.3282299041748047,-0.7670041918754578,21.0,0.0,2.8710365295410156,-1.4576911926269531,-0.3835020959377289,16.25,0.0,2.670764923095703,-1.090407371520996,-0.7670041918754578,22.75,0.0,2.5513172149658203,-0.8157491683959961,-1.1505062878131866,23.25,0.0,2.6110410690307617,-0.8186101913452148,-0.7670041918754578,25.5,0.0,2.446889877319336,-0.6916522979736328,-0.9587552398443222,13.75,0.0,3.3649206161499023,-1.1243820190429688,0.0,17.25,0.0,3.0230283737182617,-0.6973743438720703,0.0,24.0,0.0,3.159642219543457,-0.8221864700317383,0.0,18.5,,,,,,,,,,,,,,,
0.0,-3.234879002953736e-19,2.613859176635742,-1.021390676498413,-7.202474075519062e-19,-1.0559046268463135,-1.0004318952560425,1.9315447954816293e-19,-0.9434924125671387,-0.5576682090759277,0.0,2.3317337036132812,-1.1157989501953125,-0.3835020959377289,24.25,0.0,2.4726390838623047,-1.153707504272461,0.19175104796886444,23.5,0.0,2.637505531311035,-1.2617111206054688,-1.72575943171978,20.0,0.0,2.7605295181274414,-1.4004707336425781,-1.72575943171978,20.0,0.0,2.9060840606689453,-1.4233589172363281,-0.19175104796886444,18.75,0.0,2.261638641357422,-0.9151697158813477,-0.7670041918754578,21.5,0.0,3.0906200408935547,-1.3632774353027344,-0.19175104796886444,15.75,0.0,2.2183656692504883,-0.5360841751098633,-0.7670041918754578,19.25,0.0,1.817464828491211,-1.3153553009033203,0.0,19.75,0.0,3.011941909790039,-0.7606744766235352,0.0,19.5,0.0,3.129243850708008,-0.8611679077148438,0.0,18.25,,,,,,,,,,
0.0,-3.1977752995897873e-19,2.475328207015991,-1.1760368347167969,-5.964057002520116e-19,-1.1766088008880615,-1.1741466522216797,2.639782522816243e-19,-0.9425508379936218,-0.6817942261695862,0.0,1.819610595703125,-1.1762380599975586,-0.19175104796886444,20.25,0.0,2.0635128021240234,-1.1998414993286133,-0.7670041918754578,15.0,0.0,2.399325370788574,-1.1376142501831055,-0.19175104796886444,20.75,0.0,2.451181411743164,-1.1873245239257812,-0.19175104796886444,22.0,0.0,2.4923086166381836,-1.25885009765625,-0.19175104796886444,14.0,0.0,1.7631053924560547,-1.370072364807129,0.0,22.0,0.0,2.997279167175293,-0.8100271224975586,0.0,21.0,0.0,3.0984878540039062,-0.8947849273681641,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-2.8944669259332166e-21,3.156334161758423,-0.47044482827186584,-6.7278904758649565e-21,-0.36873406171798706,-0.03291359916329384,-2.8987706481095148e-21,-0.06932353973388672,0.08192175626754761,0.0,3.167867660522461,-1.429438591003418,-0.3835020959377289,18.0,0.0,3.260493278503418,-1.4677047729492188,-0.7670041918754578,15.5,0.0,3.173947334289551,-0.6669759750366211,-0.19175104796886444,17.25,0.0,2.9053688049316406,0.04649162292480469,-0.7670041918754578,16.5,0.0,2.9783248901367188,-0.020384788513183594,-0.7670041918754578,22.0,0.0,3.041982650756836,-0.09298324584960938,-0.7670041918754578,21.25,0.0,3.2601356506347656,-0.15306472778320312,0.0,25.75,0.0,3.1371116638183594,0.00035762786865234375,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-2.6327240387841373e-21,3.0990684032440186,-0.507394552230835,-5.798110386786943e-21,-0.4509885013103485,-0.07577186822891235,-2.1393166598996167e-21,-0.18284830451011658,0.04719332605600357,0.0,3.1585693359375,-1.0732412338256836,-0.5752531439065933,20.0,0.0,3.269791603088379,-1.062154769897461,-0.5752531439065933,19.0,0.0,3.340601921081543,-1.2263059616088867,-0.5752531439065933,14.75,0.0,2.922534942626953,-0.13947486877441406,-1.1505062878131866,20.25,0.0,3.060579299926758,-0.2524852752685547,-0.5752531439065933,16.75,0.0,2.868175506591797,-0.06794929504394531,-1.1505062878131866,17.25,0.0,3.1245946884155273,-0.043272972106933594,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
