tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16,pointx17,pointy17,pointz17,doppler17,snr17
0.0,-0.0129939503967762,3.0416855812072754,-0.3521798253059387,-0.04715821519494057,-0.22078344225883484,0.20999789237976074,0.03240782767534256,0.017266619950532913,-0.0006449967622756958,0.0,3.08382511138916,-0.9949207305908203,-0.19175104796886444,23.75,0.0,3.1528472900390625,-1.1014938354492188,-0.19175104796886444,18.5,0.0,2.9718875885009766,-0.7503032684326172,-0.19175104796886444,25.0,0.0,2.8356313705444336,-0.18417835235595703,-0.3835020959377289,29.0,0.0,2.747654914855957,0.0035762786865234375,-0.3835020959377289,25.25,0.0,2.7794837951660156,-0.04076957702636719,-0.3835020959377289,31.0,0.0,3.043055534362793,-0.5629062652587891,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.011705860495567322,2.9945461750030518,-0.29446595907211304,-0.0315682478249073,-0.2649764120578766,0.28179681301116943,0.044918887317180634,-0.03458037227392197,0.07182915508747101,0.0,3.092050552368164,-1.4605522155761719,-0.3835020959377289,14.25,0.0,3.0072927474975586,-1.2871026992797852,-0.3835020959377289,13.5,0.0,2.9039382934570312,-0.596165657043457,-0.19175104796886444,17.75,0.0,2.784132957458496,-0.20420551300048828,-0.3835020959377289,25.75,0.0,2.698659896850586,0.04076957702636719,-0.3835020959377289,27.5,0.0,2.7254819869995117,0.008940696716308594,-0.3835020959377289,30.25,0.0,2.614259719848633,0.0947713851928711,-0.3835020959377289,15.25,0.0,3.019094467163086,-0.6394386291503906,0.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.010165206156671047,2.9455130100250244,-0.33943724632263184,-0.01709774322807789,-0.3397323489189148,0.13459797203540802,0.055020589381456375,-0.14066414535045624,-0.08385185897350311,0.0,3.0280351638793945,-1.4333724975585938,-0.5752531439065933,19.0,0.0,3.051638603210449,-1.1647939682006836,-0.5752531439065933,23.25,0.0,3.011941909790039,-0.9126663208007812,-0.5752531439065933,22.75,0.0,2.9096603393554688,-0.286102294921875,-0.3835020959377289,21.75,0.0,2.785205841064453,-0.13196468353271484,-0.5752531439065933,21.75,0.0,2.7025938034057617,0.02467632293701172,-0.5752531439065933,18.0,0.0,3.5963058471679688,-1.0739564895629883,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.007600028533488512,2.883690118789673,-0.3215559720993042,-0.0026469891890883446,-0.4222756624221802,0.13507533073425293,0.06376854330301285,-0.23698076605796814,-0.07310863584280014,0.0,3.0040740966796875,-1.043558120727539,-0.5752531439065933,13.5,0.0,2.949357032775879,-0.8414983749389648,-0.5752531439065933,19.25,0.0,2.8352737426757812,-0.45311450958251953,-0.5752531439065933,19.75,0.0,2.693653106689453,-0.2503395080566406,-0.5752531439065933,22.75,0.0,2.54058837890625,0.20706653594970703,-0.5752531439065933,17.5,0.0,2.6063919067382812,0.08726119995117188,-0.5752531439065933,22.75,0.0,2.708315849304199,-0.07867813110351562,0.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.005315070040524006,2.79607892036438,-0.44147902727127075,0.008945228531956673,-0.570965588092804,-0.14422401785850525,0.0687747374176979,-0.4130373001098633,-0.32909098267555237,0.0,2.8302669525146484,-1.1980533599853516,-0.7670041918754578,21.25,0.0,2.9976367950439453,-1.1326074600219727,-0.7670041918754578,16.0,0.0,2.730131149291992,-1.0110139846801758,-0.7670041918754578,22.5,0.0,2.533078193664551,-0.26535987854003906,-0.7670041918754578,21.75,0.0,2.5606155395507812,-0.2968311309814453,-0.9587552398443222,26.5,0.0,2.6339292526245117,-0.4152059555053711,-0.7670041918754578,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.003563191741704941,2.680783987045288,-0.44272664189338684,0.017777301371097565,-0.7680982351303101,-0.13320674002170563,0.07083760201931,-0.6452442407608032,-0.2711406648159027,0.0,2.6618242263793945,-1.877903938293457,-0.3835020959377289,12.75,0.0,2.691507339477539,-0.9598731994628906,-0.9587552398443222,20.25,0.0,2.8384923934936523,-1.0199546813964844,-1.1505062878131866,14.0,0.0,2.5620460510253906,-0.6927251815795898,-1.1505062878131866,23.25,0.0,2.463698387145996,-0.3361701965332031,-1.1505062878131866,28.5,0.0,2.384305000305176,-0.125885009765625,-1.1505062878131866,23.0,0.0,2.4204254150390625,-0.22172927856445312,-1.1505062878131866,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.0013182838447391987,2.559938669204712,-0.6558322906494141,0.025145206600427628,-0.9464077949523926,-0.5488251447677612,0.07109922170639038,-0.7973421812057495,-0.6162363290786743,0.0,2.9164552688598633,-1.3532638549804688,-0.19175104796886444,15.5,0.0,2.096414566040039,-0.9226799011230469,-1.1505062878131866,24.75,0.0,2.570986747741699,-0.9970664978027344,-0.5752531439065933,24.0,0.0,2.666473388671875,-1.111149787902832,-0.5752531439065933,19.0,0.0,2.7894973754882812,-1.227736473083496,-1.342257335782051,17.0,0.0,2.2662878036499023,-0.6684064865112305,-1.342257335782051,25.25,0.0,2.445101737976074,-0.6694793701171875,-1.342257335782051,22.5,0.0,3.0688047409057617,-1.0800361633300781,0.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0006121436017565429,2.4365241527557373,-0.8998687863349915,0.03034636750817299,-1.1100441217422485,-0.9664030075073242,0.06954172998666763,-0.9107872843742371,-0.9246835708618164,0.0,2.616763114929199,-1.525282859802246,-0.3835020959377289,17.5,0.0,2.7941465377807617,-1.6121864318847656,-1.72575943171978,16.0,0.0,2.313852310180664,-1.1866092681884766,-0.3835020959377289,23.0,0.0,2.455472946166992,-1.3039112091064453,-0.3835020959377289,23.0,0.0,2.5502443313598633,-1.3396739959716797,-0.3835020959377289,21.25,0.0,3.0187368392944336,-1.536726951599121,-1.342257335782051,12.75,0.0,2.160787582397461,-0.9058713912963867,-1.1505062878131866,22.75,0.0,2.058863639831543,-0.7581710815429688,-1.1505062878131866,25.5,0.0,3.084897994995117,-1.3278722763061523,0.0,15.5,0.0,2.9332637786865234,-0.9226799011230469,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0025213558692485094,2.292560577392578,-1.0979688167572021,0.03456000238656998,-1.2669578790664673,-1.244665265083313,0.06744237244129181,-0.9893119931221008,-1.0841249227523804,0.0,2.031683921813965,-1.2388229370117188,0.19175104796886444,23.5,0.0,2.1779537200927734,-1.3289451599121094,-1.9175104796886444,21.75,0.0,2.323150634765625,-1.4237165451049805,-0.5752531439065933,18.0,0.0,2.428293228149414,-1.5259981155395508,-0.5752531439065933,17.75,0.0,2.5795698165893555,-1.5606880187988281,-0.5752531439065933,14.0,0.0,1.9494295120239258,-1.0474920272827148,-0.7670041918754578,23.0,0.0,2.847433090209961,-1.1719465255737305,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.004488429985940456,2.150310516357422,-1.223312258720398,0.038052499294281006,-1.3749773502349854,-1.3488080501556396,0.06505799293518066,-0.9935564398765564,-1.0827594995498657,0.0,1.7877817153930664,-0.9806156158447266,-0.19175104796886444,16.0,0.0,1.875758171081543,-1.0807514190673828,-0.3835020959377289,22.0,0.0,2.067089080810547,-1.1769533157348633,-0.3835020959377289,22.0,0.0,2.199411392211914,-1.2398958206176758,-0.3835020959377289,20.75,0.0,2.2573471069335938,-1.3918876647949219,-1.342257335782051,14.5,0.0,2.9271841049194336,-1.3539791107177734,0.0,17.5,0.0,3.0241012573242188,-1.4934539794921875,0.0,13.0,0.0,2.8481483459472656,-1.1565685272216797,0.0,18.0,0.0,2.6324987411499023,-0.40841102600097656,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
