tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16
0.0,-0.21527937054634094,2.880460262298584,-0.0016188027802854776,-0.12205822765827179,-0.3918536901473999,-0.0977582037448883,-0.0053502339869737625,-0.4110156297683716,-0.021421629935503006,0.0,3.070235252380371,-0.9698867797851562,-0.3835020959377289,18.75,0.0,3.037691116333008,-0.41663646697998047,-0.3835020959377289,20.5,0.0,2.9271841049194336,-0.1659393310546875,-0.5752531439065933,21.75,0.0,2.8324127197265625,-0.0286102294921875,-0.5752531439065933,19.75,0.0,2.7118921279907227,0.16987323760986328,-0.7670041918754578,13.75,0.0,3.1142234802246094,-0.9284019470214844,0.0,22.0,0.0,2.786993980407715,0.03933906555175781,0.0,19.0,0.0,2.8581619262695312,0.054001808166503906,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.287480890750885,2.8222854137420654,-0.006133989430963993,-0.2357516884803772,-0.5183870196342468,-0.08856622874736786,-0.08437871187925339,-0.5961777567863464,-0.010935420170426369,0.0,2.962946891784668,-1.0628700256347656,-0.5752531439065933,18.75,0.0,3.2361745834350586,-0.9899139404296875,-0.3835020959377289,14.5,0.0,3.167867660522461,-0.8275508880615234,-0.5752531439065933,18.5,0.0,2.807021141052246,-0.21851062774658203,-0.7670041918754578,18.0,0.0,2.7011632919311523,0.007510185241699219,-0.7670041918754578,22.0,0.0,2.705812454223633,0.054001808166503906,-0.7670041918754578,25.0,0.0,3.0809640884399414,-1.4240741729736328,0.0,16.75,0.0,2.766251564025879,0.02288818359375,0.0,21.25,0.0,2.8384923934936523,0.04863739013671875,0.0,29.75,0.0,2.890348434448242,0.040411949157714844,0.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.3461856245994568,2.7561843395233154,-0.008466539904475212,-0.30464792251586914,-0.6385841965675354,-0.07615119218826294,-0.1270209699869156,-0.7219067215919495,0.002296813763678074,0.0,3.043055534362793,-1.439809799194336,-0.3835020959377289,16.75,0.0,2.979755401611328,-1.312851905822754,-0.9587552398443222,18.75,0.0,2.9314756393432617,-0.9759664535522461,-0.7670041918754578,21.25,0.0,2.797365188598633,-0.3612041473388672,-0.7670041918754578,24.5,0.0,2.685427665710449,-0.0883340835571289,-0.5752531439065933,29.5,0.0,2.629995346069336,0.031828880310058594,-0.5752531439065933,29.5,0.0,2.5538206100463867,0.13589859008789062,-0.9587552398443222,23.0,0.0,2.979397773742676,-1.612544059753418,0.0,15.5,0.0,2.9987096786499023,-0.1423358917236328,0.0,24.75,0.0,2.805948257446289,0.036835670471191406,0.0,29.75,0.0,2.8839111328125,0.051856040954589844,0.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.3978152573108673,2.6851022243499756,-0.009738367050886154,-0.3541066646575928,-0.7334526181221008,-0.06318997591733932,-0.15822628140449524,-0.7680066823959351,0.014977410435676575,0.0,2.8531551361083984,-0.9720325469970703,-1.1505062878131866,18.5,0.0,3.0362606048583984,-1.0149478912353516,-1.1505062878131866,14.5,0.0,2.75266170501709,-0.7395744323730469,-0.3835020959377289,25.25,0.0,2.7097463607788086,-0.5865097045898438,-0.5752531439065933,27.0,0.0,2.6389360427856445,-0.18703937530517578,-0.5752531439065933,23.25,0.0,2.360701560974121,0.1323223114013672,-0.7670041918754578,13.25,0.0,2.479434013366699,0.1405477523803711,-0.7670041918754578,19.75,0.0,2.7930736541748047,-0.03254413604736328,0.0,30.5,0.0,2.8706789016723633,-0.06759166717529297,0.0,30.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.5104358792304993,2.5931849479675293,-0.009748169220983982,-0.5184869170188904,-0.8667982220649719,-0.048258550465106964,-0.3053126931190491,-0.8623128533363342,0.02940918132662773,0.0,2.8002262115478516,-1.4759302139282227,-1.342257335782051,15.25,0.0,2.7780532836914062,-1.1494159698486328,-1.5340083837509155,19.5,0.0,2.613186836242676,-0.8271932601928711,0.19175104796886444,27.75,0.0,2.7015209197998047,-0.9827613830566406,-1.5340083837509155,24.0,0.0,2.5205612182617188,-0.4971027374267578,-0.7670041918754578,27.75,0.0,2.430081367492676,-0.2567768096923828,-0.7670041918754578,26.75,0.0,2.3456811904907227,-0.048995018005371094,-0.7670041918754578,22.0,0.0,2.9761791229248047,-0.4334449768066406,0.0,19.75,0.0,2.773404121398926,-0.1938343048095703,0.0,31.0,0.0,2.857089042663574,-0.21386146545410156,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.6969439387321472,2.434696674346924,-0.008479326032102108,-0.7655785083770752,-1.2025296688079834,-0.028339728713035583,-0.4745005667209625,-1.2687171697616577,0.050518520176410675,0.0,2.559185028076172,-1.568913459777832,-1.72575943171978,19.25,0.0,2.6950836181640625,-1.6429424285888672,-0.19175104796886444,13.75,0.0,2.491593360900879,-1.1394023895263672,-1.5340083837509155,24.75,0.0,2.5398731231689453,-1.3250112533569336,-1.5340083837509155,22.25,0.0,2.12252140045166,-0.8836984634399414,-1.72575943171978,27.0,0.0,2.2770166397094727,-0.7156133651733398,-1.72575943171978,29.75,0.0,2.4007558822631836,-0.8068084716796875,-1.72575943171978,27.0,0.0,2.027750015258789,-0.9723901748657227,0.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.012452483177185,2.3289144039154053,-0.006118774879723787,-1.413284182548523,-1.2381798028945923,-0.015339924022555351,-1.18934166431427,-1.0925236940383911,0.05690599977970123,0.0,2.6006698608398438,-1.4966726303100586,0.9587552398443222,14.5,0.0,2.843499183654785,-1.6046762466430664,0.3835020959377289,13.0,0.0,2.9096603393554688,-1.8192529678344727,0.3835020959377289,12.75,0.0,2.121448516845703,-0.9856224060058594,-0.7670041918754578,28.25,0.0,2.2684335708618164,-1.2073516845703125,0.5752531439065933,25.5,0.0,2.416849136352539,-1.291036605834961,0.5752531439065933,24.0,0.0,2.490520477294922,-1.3203620910644531,0.3835020959377289,20.75,0.0,2.055644989013672,-0.8625984191894531,-1.1505062878131866,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.1980031728744507,2.199946641921997,-0.004669997375458479,-1.605847954750061,-1.3645497560501099,-0.0035769068636000156,-1.2592556476593018,-1.1245933771133423,0.06307972222566605,0.0,2.1282434463500977,-1.3918876647949219,-0.19175104796886444,20.75,0.0,1.999497413635254,-1.2077093124389648,-0.19175104796886444,23.0,0.0,2.372860908508301,-1.394033432006836,-0.9587552398443222,16.25,0.0,2.521634101867676,-1.4376640319824219,-0.7670041918754578,17.75,0.0,2.6546716690063477,-1.4891624450683594,-0.9587552398443222,16.0,0.0,2.8284788131713867,-1.5674829483032227,-0.3835020959377289,12.75,0.0,1.9201040267944336,-1.02996826171875,-0.19175104796886444,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.3928627073764801,3.109055995941162,0.0011277409503236413,-0.22766998410224915,-0.45430630445480347,0.004392288159579039,-0.4544253349304199,-0.7529551982879639,0.003670946229249239,0.0,3.3205747604370117,-1.2774467468261719,-0.5752531439065933,12.25,0.0,3.2061338424682617,-1.1655092239379883,-0.5752531439065933,17.5,0.0,3.205418586730957,-0.8189678192138672,-0.5752531439065933,19.25,0.0,3.14176082611084,-0.3647804260253906,-0.5752531439065933,16.25,0.0,2.9990673065185547,-0.023245811462402344,-0.5752531439065933,14.0,0.0,3.3327341079711914,-1.6937255859375,0.0,14.0,0.0,3.298044204711914,-0.9763240814208984,0.0,23.75,0.0,3.1778812408447266,-0.24139881134033203,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.34170830249786377,3.043613910675049,0.0012568808160722256,-0.14780877530574799,-0.5580794811248779,0.0043934970162808895,-0.3485865294933319,-0.7870469689369202,0.0034642324317246675,0.0,2.973318099975586,-1.4709234237670898,-0.7670041918754578,18.5,0.0,3.171086311340332,-1.3085603713989258,-0.7670041918754578,15.5,0.0,2.7905702590942383,-0.05614757537841797,-0.5752531439065933,15.25,0.0,2.864956855773926,0.036835670471191406,-0.5752531439065933,27.25,0.0,2.8603076934814453,0.020384788513183594,-0.5752531439065933,28.5,0.0,2.9332637786865234,0.036835670471191406,-0.5752531439065933,20.25,0.0,3.3495426177978516,-1.7119646072387695,0.0,13.0,0.0,3.2862424850463867,-1.3986825942993164,0.0,16.0,0.0,3.219723701477051,-1.132965087890625,0.0,21.75,0.0,3.153204917907715,-0.44524669647216797,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
