tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14
0.0,-1.465463399887085,1.9940757751464844,0.00264580175280571,-1.5724449157714844,-1.668347954750061,0.02469433844089508,-0.8112001419067383,-1.0868629217147827,0.055813610553741455,0.0,1.7609596252441406,-1.0052919387817383,0.3835020959377289,16.25,0.0,1.866459846496582,-1.088261604309082,0.3835020959377289,21.5,0.0,2.0395517349243164,-1.2230873107910156,-0.19175104796886444,21.25,0.0,2.12860107421875,-1.3582706451416016,-1.72575943171978,20.0,0.0,2.2230148315429688,-1.4230012893676758,-1.72575943171978,13.5,0.0,3.0133724212646484,-1.5145540237426758,0.0,14.0,0.0,2.143979072570801,-0.6777048110961914,0.0,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.5522364377975464,1.886934518814087,0.004162130877375603,-1.5157885551452637,-1.636206865310669,0.027598416432738304,-0.6987990140914917,-0.9320616126060486,0.053718388080596924,0.0,1.8879175186157227,-1.282811164855957,-0.19175104796886444,24.25,0.0,1.9998550415039062,-1.291036605834961,-0.19175104796886444,26.0,0.0,2.1740198135375977,-1.238107681274414,-0.19175104796886444,24.0,0.0,2.3113489151000977,-1.2180805206298828,-0.19175104796886444,18.0,0.0,2.9447078704833984,-1.6443729400634766,0.0,14.5,0.0,2.862095832824707,-1.4905929565429688,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.24468955397605896,3.050963878631592,-7.280206773430109e-05,-0.1021767109632492,-0.37406837940216064,-0.001053330022841692,-0.0731419250369072,-0.3912007212638855,-0.0004454515874385834,0.0,3.3026933670043945,-1.294255256652832,-0.7670041918754578,15.75,0.0,3.2318830490112305,-1.134037971496582,-0.5752531439065933,21.75,0.0,3.1818151473999023,-0.7832050323486328,-0.5752531439065933,23.0,0.0,3.063797950744629,-0.21564960479736328,-0.5752531439065933,24.5,0.0,2.904653549194336,0.04506111145019531,-0.5752531439065933,20.0,0.0,2.974390983581543,-0.06723403930664062,-0.5752531439065933,25.0,0.0,3.5011768341064453,-1.3060569763183594,0.0,14.0,0.0,3.4003257751464844,-1.0499954223632812,0.0,19.0,0.0,3.336310386657715,-0.8883476257324219,0.0,26.0,0.0,3.220796585083008,-0.15878677368164062,0.0,26.0,,,,,,,,,,,,,,,,,,,,
0.0,-0.2980007529258728,3.001574754714966,-0.00012054882245138288,-0.1732141375541687,-0.4832189977169037,-0.0010241706622764468,-0.11964776366949081,-0.5090786218643188,-0.00040204034303314984,0.0,3.2840967178344727,-1.3636350631713867,-0.7670041918754578,15.0,0.0,3.285527229309082,-0.9820461273193359,-0.7670041918754578,18.25,0.0,3.2061338424682617,-0.7942914962768555,-0.5752531439065933,20.5,0.0,3.063082695007324,-0.5986690521240234,-0.3835020959377289,19.25,0.0,2.8971433639526367,0.04506111145019531,-0.7670041918754578,21.0,0.0,2.7118921279907227,0.23746490478515625,-0.9587552398443222,15.75,0.0,2.794504165649414,0.19991397857666016,-0.9587552398443222,21.0,0.0,3.222227096557617,-0.5486011505126953,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.4177035391330719,2.922814130783081,-0.00014787554391659796,-0.34295451641082764,-0.6546245813369751,-0.0009674716857261956,-0.23980015516281128,-0.697138249874115,-0.0003441430744715035,0.0,2.949357032775879,-1.1451244354248047,-0.7670041918754578,27.75,0.0,2.9772520065307617,-1.2710094451904297,-0.9587552398443222,26.5,0.0,3.0791759490966797,-1.2867450714111328,-0.9587552398443222,19.5,0.0,3.269791603088379,-1.2903213500976562,-0.9587552398443222,12.75,0.0,2.951502799987793,-0.5360841751098633,-0.7670041918754578,23.75,0.0,2.561330795288086,0.15735626220703125,-1.1505062878131866,13.25,0.0,2.647876739501953,0.1823902130126953,-1.1505062878131866,20.5,0.0,2.7573108673095703,0.13053417205810547,-1.1505062878131866,22.0,0.0,3.185749053955078,-0.7152557373046875,0.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.49910420179367065,2.840169906616211,-0.00017717437003739178,-0.4346572160720825,-0.7879687547683716,-0.0009159857872873545,-0.2878786325454712,-0.7989763617515564,-0.00029281049501150846,0.0,3.0155181884765625,-1.4412403106689453,-1.1505062878131866,17.5,0.0,2.994418144226074,-1.159071922302246,-0.7670041918754578,23.25,0.0,2.817392349243164,-0.9337663650512695,-0.7670041918754578,25.5,0.0,2.919316291809082,-1.062154769897461,-0.7670041918754578,27.25,0.0,2.604246139526367,-0.019669532775878906,-1.1505062878131866,14.75,0.0,2.6700496673583984,-0.011801719665527344,-1.1505062878131866,25.5,0.0,2.7000904083251953,-0.06186962127685547,-0.9587552398443222,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.6072430610656738,2.7354440689086914,-0.00020357701578177512,-0.5628650188446045,-0.9376146793365479,-0.0008611473604105413,-0.36362791061401367,-0.9001947641372681,-0.00024190610565710813,0.0,1.8213987350463867,-1.2978315353393555,-0.19175104796886444,19.25,0.0,2.8063058853149414,-1.4247894287109375,-0.5752531439065933,15.25,0.0,3.4182071685791016,-1.7437934875488281,-0.9587552398443222,14.5,0.0,2.7583837509155273,-1.0689496994018555,-0.5752531439065933,24.5,0.0,2.768397331237793,-1.2080669403076172,-0.5752531439065933,20.25,0.0,2.732992172241211,-0.6848573684692383,-1.342257335782051,23.75,0.0,2.4204254150390625,-0.47278404235839844,-1.5340083837509155,18.0,0.0,2.606034278869629,-0.21600723266601562,-1.5340083837509155,21.5,0.0,1.8603801727294922,-1.2642145156860352,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.7367212772369385,2.6006271839141846,-0.00019815271662082523,-0.6977744102478027,-1.155211329460144,-0.0007646599551662803,-0.42469653487205505,-1.092299222946167,-0.00016738291014917195,0.0,2.7347803115844727,-1.4466047286987305,-0.5752531439065933,21.75,0.0,2.827763557434082,-1.4927387237548828,-0.5752531439065933,19.25,0.0,2.536296844482422,-1.0006427764892578,-0.3835020959377289,20.0,0.0,2.7294158935546875,-1.2331008911132812,-2.109261527657509,22.0,0.0,3.0580759048461914,-1.349329948425293,0.19175104796886444,14.0,0.0,2.372145652770996,-0.6380081176757812,-2.109261527657509,26.5,0.0,2.309560775756836,-0.4602670669555664,-2.109261527657509,24.0,0.0,2.3424625396728516,-0.5167722702026367,-2.109261527657509,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.9455894827842712,2.4791808128356934,-0.0001960975641850382,-0.9958531260490417,-1.259751319885254,-0.0006816054810769856,-0.6572304368019104,-1.0713602304458618,-0.00010719803685788065,0.0,2.15756893157959,-1.2634992599487305,-2.109261527657509,18.25,0.0,2.990841865539551,-1.6379356384277344,-0.19175104796886444,15.0,0.0,2.4983882904052734,-1.2259483337402344,-2.109261527657509,13.0,0.0,2.6636123657226562,-1.3200044631958008,0.3835020959377289,18.0,0.0,2.761960029602051,-1.376509666442871,0.3835020959377289,19.75,0.0,2.873539924621582,-1.4655590057373047,0.5752531439065933,17.25,0.0,2.116084098815918,-0.8844137191772461,-0.9587552398443222,24.5,0.0,2.0864009857177734,-0.6984472274780273,-0.9587552398443222,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.1068813800811768,2.321786642074585,-0.00020327925449237227,-1.156057357788086,-1.4327504634857178,-0.0006106718210503459,-0.7297961711883545,-1.1557157039642334,-5.609991785604507e-05,0.0,1.9408464431762695,-1.130819320678711,-0.19175104796886444,19.75,0.0,2.106785774230957,-1.177668571472168,-1.1505062878131866,22.5,0.0,2.3446083068847656,-1.336812973022461,-1.1505062878131866,14.25,0.0,2.4712085723876953,-1.5245676040649414,-1.342257335782051,15.0,0.0,2.6203393936157227,-1.5681982040405273,-1.342257335782051,14.75,0.0,2.239823341369629,-1.1748075485229492,-1.1505062878131866,17.75,0.0,3.2590627670288086,-1.4727115631103516,0.0,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.2753510475158691,2.143916130065918,-0.00021142818150110543,-1.363691806793213,-1.5529217720031738,-0.0005479378160089254,-0.8856099247932434,-1.1131454706192017,-1.4475506759481505e-05,0.0,1.8335580825805664,-1.2284517288208008,0.19175104796886444,20.0,0.0,1.9676685333251953,-1.3053417205810547,0.19175104796886444,21.25,0.0,1.6433000564575195,-0.9162425994873047,0.19175104796886444,13.75,0.0,1.7262697219848633,-0.9816884994506836,0.19175104796886444,14.0,0.0,2.0885467529296875,-1.314997673034668,-0.19175104796886444,13.5,0.0,3.201127052307129,-1.6422271728515625,0.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.7244073152542114,2.6367580890655518,8.690546593470572e-08,-0.47365832328796387,-1.14283287525177,8.98074802080373e-07,-0.31134968996047974,-0.8898999094963074,9.965488061425276e-07,0.0,2.6886463165283203,-1.2416839599609375,-1.1505062878131866,17.25,0.0,2.755880355834961,-1.3464689254760742,-1.9175104796886444,15.75,0.0,2.8928518295288086,-1.3943910598754883,-1.9175104796886444,12.25,0.0,2.2083520889282227,-0.7195472717285156,-0.19175104796886444,21.0,0.0,2.3735761642456055,-0.7381439208984375,-1.342257335782051,19.75,0.0,2.58636474609375,-0.9133815765380859,-1.1505062878131866,17.25,0.0,2.277374267578125,-0.6437301635742188,-1.342257335782051,23.5,0.0,2.133607864379883,-0.8407831192016602,0.0,20.25,0.0,3.1374692916870117,-1.0142326354980469,0.0,17.25,0.0,3.2712221145629883,-1.1093616485595703,0.0,20.25,0.0,3.3516883850097656,-1.155853271484375,0.0,17.75,0.0,3.035902976989746,-0.0711679458618164,0.0,22.25,,,,,,,,,,
0.0,-0.9290273189544678,2.4974796772003174,1.401346736429332e-07,-0.8091657757759094,-1.218039870262146,9.455474128117203e-07,-0.6045861840248108,-0.8180473446846008,9.64727178143221e-07,0.0,2.467632293701172,-1.4415979385375977,-0.7670041918754578,18.5,0.0,2.604961395263672,-1.4687776565551758,-0.19175104796886444,15.25,0.0,2.0563602447509766,-0.9591579437255859,-0.5752531439065933,31.0,0.0,2.102494239807129,-0.9663105010986328,-0.5752531439065933,30.0,0.0,2.2695064544677734,-1.0510683059692383,0.3835020959377289,24.75,0.0,2.419710159301758,-1.2545585632324219,-0.7670041918754578,24.75,0.0,3.143906593322754,-1.0432004928588867,0.0,16.75,0.0,3.269791603088379,-1.1512041091918945,0.0,20.25,0.0,3.338456153869629,-1.181960105895996,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.1034185886383057,2.3283779621124268,1.8727899941950454e-07,-1.0544630289077759,-1.3451188802719116,9.734397963256924e-07,-0.7871313095092773,-0.8310449123382568,9.216226999342325e-07,0.0,1.9186735153198242,-1.056075096130371,0.19175104796886444,13.5,0.0,1.9387006759643555,-1.124739646911621,0.19175104796886444,27.5,0.0,1.971602439880371,-1.192331314086914,-0.9587552398443222,26.5,0.0,2.08282470703125,-1.2824535369873047,-0.9587552398443222,20.75,0.0,2.352118492126465,-1.2545585632324219,-0.7670041918754578,14.75,0.0,3.213644027709961,-1.2148618698120117,0.0,14.25,0.0,3.34775447845459,-1.3110637664794922,0.0,12.75,0.0,3.1124353408813477,-0.8525848388671875,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.2575713396072388,2.161159038543701,2.3354935763109097e-07,-1.2369515895843506,-1.4534467458724976,9.918778687278973e-07,-0.8991270065307617,-0.8297582268714905,8.749117341722012e-07,0.0,1.8349885940551758,-1.2663602828979492,-0.5752531439065933,25.5,0.0,1.9065141677856445,-1.2924671173095703,0.19175104796886444,24.25,0.0,1.8728971481323242,-1.0489225387573242,-0.5752531439065933,13.5,0.0,2.1039247512817383,-1.2238025665283203,-0.3835020959377289,18.75,0.0,3.155350685119629,-1.3217926025390625,0.0,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.302755355834961,2.078373908996582,2.458936023685965e-07,-1.1995408535003662,-1.390084981918335,9.589718956704019e-07,-0.8104918003082275,-0.6571866869926453,7.982846454979153e-07,0.0,1.8285512924194336,-1.0925531387329102,-0.19175104796886444,14.75,0.0,1.865386962890625,-1.1250972747802734,-0.19175104796886444,26.0,0.0,1.9866228103637695,-1.1376142501831055,-0.3835020959377289,22.5,0.0,2.2040605545043945,-1.0886192321777344,-0.19175104796886444,18.5,0.0,2.875685691833496,-0.7431507110595703,-0.7670041918754578,12.25,0.0,2.9500722885131836,-0.7842779159545898,-0.5752531439065933,13.0,0.0,3.1610727310180664,-1.28173828125,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.4042547941207886,1.9766181707382202,2.8016751230097725e-07,-1.2512942552566528,-1.3722259998321533,9.513018426332565e-07,-0.7975725531578064,-0.5613707900047302,7.421415375574725e-07,0.0,1.8907785415649414,-1.2241601943969727,-0.19175104796886444,18.25,0.0,1.9040107727050781,-1.3446807861328125,-0.19175104796886444,17.75,0.0,2.007722854614258,-1.3958215713500977,-0.19175104796886444,14.0,0.0,2.9207468032836914,-1.0482072830200195,-0.3835020959377289,13.25,0.0,2.913236618041992,-0.42879581451416016,-0.19175104796886444,12.25,0.0,3.022313117980957,-1.0932683944702148,0.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.4989293813705444,1.8518235683441162,3.3552288414284703e-07,-1.2749109268188477,-1.390298843383789,9.673075282989885e-07,-0.7530494928359985,-0.5174194574356079,7.046411951705522e-07,0.0,1.7670392990112305,-1.4591217041015625,-0.19175104796886444,13.0,0.0,1.864314079284668,-1.0128021240234375,-0.19175104796886444,18.5,0.0,2.770543098449707,-0.7724761962890625,0.7670041918754578,15.25,0.0,2.8531551361083984,-0.7406473159790039,-0.3835020959377289,17.75,0.0,2.899646759033203,-0.7073879241943359,-0.3835020959377289,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.5494117736816406,1.7851121425628662,3.5876485071639763e-07,-1.2351773977279663,-1.2784113883972168,9.373716238769703e-07,-0.6808127760887146,-0.3351705074310303,6.411781896531465e-07,0.0,1.8450021743774414,-1.090407371520996,0.19175104796886444,14.5,0.0,1.8589496612548828,-1.0864734649658203,0.19175104796886444,25.75,0.0,1.919388771057129,-1.1343955993652344,0.19175104796886444,19.25,0.0,2.859950065612793,-1.0753870010375977,-0.3835020959377289,13.0,0.0,2.3599863052368164,-0.8633136749267578,0.19175104796886444,12.75,0.0,2.7930736541748047,-0.937342643737793,-0.3835020959377289,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.5574753284454346,1.8095084428787231,3.736849123470165e-07,-1.1252490282058716,-1.0118436813354492,8.964385642684647e-07,-0.5585192441940308,-0.028091907501220703,5.754060339313583e-07,0.0,2.0155906677246094,-0.9891986846923828,0.19175104796886444,17.0,0.0,2.1142959594726562,-1.0210275650024414,0.19175104796886444,15.75,0.0,2.302408218383789,-0.9913444519042969,0.3835020959377289,14.5,0.0,2.878546714782715,-1.1250972747802734,-0.19175104796886444,12.25,0.0,2.6357173919677734,-0.7817745208740234,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.5166170597076416,1.8699182271957397,3.558881473963993e-07,-0.9453081488609314,-0.6958932876586914,8.136829592331196e-07,-0.38778749108314514,0.2930399477481842,4.87990064357291e-07,0.0,1.9047260284423828,-1.0410547256469727,0.19175104796886444,12.25,0.0,1.948714256286621,-1.0156631469726562,0.19175104796886444,23.0,0.0,2.0291805267333984,-0.9963512420654297,0.19175104796886444,19.0,0.0,2.2215843200683594,-1.1011362075805664,0.3835020959377289,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.39231547713279724,3.1231071949005127,7.452506167737738e-09,-0.4595799744129181,-0.4923713803291321,8.602709655747276e-10,-0.4649427533149719,-0.3549653887748718,-1.243403602302351e-08,0.0,3.2161474227905273,-1.3843774795532227,-0.7670041918754578,19.75,0.0,3.3309459686279297,-1.5009641647338867,-0.3835020959377289,19.5,0.0,3.4700632095336914,-1.477360725402832,-0.3835020959377289,18.25,0.0,3.7665367126464844,-1.4287233352661133,-0.3835020959377289,13.75,0.0,3.1592845916748047,-0.9194612503051758,-0.5752531439065933,19.75,0.0,3.043055534362793,-0.2614259719848633,-0.7670041918754578,21.0,0.0,2.922534942626953,0.006794929504394531,-0.7670041918754578,23.0,0.0,2.739071846008301,0.19812583923339844,-0.7670041918754578,13.5,0.0,2.840280532836914,0.1087188720703125,-0.7670041918754578,21.0,0.0,3.588080406188965,-1.1554956436157227,0.0,16.25,0.0,3.775477409362793,-1.404404640197754,0.0,12.25,0.0,3.4875869750976562,-0.9605884552001953,0.0,17.25,,,,,,,,,,
