tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15
0.0,0.009014836512506008,3.1559481620788574,-0.37470734119415283,0.03672138974070549,-0.3543604016304016,0.09235633909702301,0.0414714515209198,-0.23830871284008026,0.21437731385231018,0.0,3.2955408096313477,-1.1354684829711914,-0.5752531439065933,16.75,0.0,3.4607648849487305,-1.0017156600952148,-0.5752531439065933,14.25,0.0,3.2215118408203125,-0.46384334564208984,-0.5752531439065933,15.25,0.0,3.0519962310791016,-0.030755996704101562,-0.3835020959377289,16.0,0.0,3.0977725982666016,0.038623809814453125,-0.3835020959377289,19.25,0.0,3.255128860473633,-0.286102294921875,0.0,25.75,0.0,3.1696557998657227,-0.09691715240478516,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.009335110895335674,3.1060099601745605,-0.4100462794303894,0.036057524383068085,-0.4115886092185974,0.03951682150363922,0.038739848881959915,-0.2830542325973511,0.15599173307418823,0.0,3.1353235244750977,-0.732421875,-0.5752531439065933,25.25,0.0,3.201127052307129,-0.9108781814575195,-0.5752531439065933,17.5,0.0,3.1102895736694336,-0.5010366439819336,-0.3835020959377289,25.75,0.0,3.003716468811035,-0.46563148498535156,-0.3835020959377289,21.5,0.0,2.873539924621582,0.06401538848876953,-0.5752531439065933,16.75,0.0,3.2243728637695312,-0.5475282669067383,0.0,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.009083125740289688,3.0504167079925537,-0.4337886869907379,0.0346035435795784,-0.46708446741104126,0.008896857500076294,0.03577043488621712,-0.3176037073135376,0.1198253184556961,0.0,3.039121627807617,-1.810312271118164,-0.9587552398443222,13.5,0.0,3.116726875305176,-1.3328790664672852,-0.7670041918754578,20.25,0.0,3.08990478515625,-1.0707378387451172,-0.7670041918754578,23.75,0.0,3.017306327819824,-0.4903078079223633,-0.3835020959377289,24.5,0.0,2.916097640991211,-0.11336803436279297,-0.3835020959377289,27.75,0.0,2.7816295623779297,0.004649162292480469,-0.3835020959377289,14.0,0.0,2.874612808227539,-0.057220458984375,-0.3835020959377289,24.75,0.0,3.113865852355957,-0.20885467529296875,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.00880187563598156,2.9694669246673584,-0.4833155572414398,0.032986316829919815,-0.5943638682365417,-0.05755767226219177,0.032857172191143036,-0.4592260420322418,0.06424791365861893,0.0,3.2826662063598633,-2.016305923461914,-0.9587552398443222,13.25,0.0,3.0612945556640625,-1.2674331665039062,-0.7670041918754578,15.75,0.0,2.9990673065185547,-0.9230375289916992,-0.9587552398443222,25.25,0.0,3.0655860900878906,-1.0017156600952148,-0.9587552398443222,24.25,0.0,2.878546714782715,-0.4584789276123047,-0.5752531439065933,22.75,0.0,2.775907516479492,-0.11086463928222656,-0.7670041918754578,24.25,0.0,2.7233362197875977,-0.045418739318847656,-0.7670041918754578,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.008343230932950974,2.8837077617645264,-0.5796545743942261,0.03128470480442047,-0.6834516525268555,-0.20484516024589539,0.030121762305498123,-0.5067136287689209,-0.06354200094938278,0.0,1.7323493957519531,-1.2938976287841797,-0.19175104796886444,21.5,0.0,3.006577491760254,-1.9708871841430664,-1.9175104796886444,12.75,0.0,3.0716657638549805,-1.488804817199707,-0.5752531439065933,15.0,0.0,2.1811723709106445,-0.9187459945678711,-0.19175104796886444,15.5,0.0,3.0040740966796875,-1.1440515518188477,-0.5752531439065933,16.0,0.0,2.90071964263916,-0.9402036666870117,-0.5752531439065933,18.75,0.0,2.8263330459594727,-0.6194114685058594,-0.19175104796886444,22.25,0.0,2.7608871459960938,-0.3687143325805664,-1.1505062878131866,26.0,0.0,2.687215805053711,-0.17309188842773438,-1.1505062878131866,21.5,0.0,1.7670392990112305,-1.296401023864746,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.007756071165204048,2.784902572631836,-0.696021556854248,0.02939830720424652,-0.7894636392593384,-0.3744027018547058,0.02742500975728035,-0.5723033547401428,-0.19975191354751587,0.0,2.8613805770874023,-1.3478994369506836,-0.19175104796886444,18.25,0.0,3.0115842819213867,-1.5120506286621094,-0.19175104796886444,13.75,0.0,2.8345584869384766,-1.106858253479004,-0.7670041918754578,23.0,0.0,2.1872520446777344,-0.7874965667724609,-2.3010125756263733,14.75,0.0,2.7898550033569336,-1.0271072387695312,-0.19175104796886444,26.0,0.0,2.72369384765625,-0.6551742553710938,-0.19175104796886444,23.5,0.0,2.4486780166625977,-0.3987550735473633,-1.342257335782051,20.25,0.0,2.572774887084961,-0.35691261291503906,-1.342257335782051,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0074807219207286835,2.67126202583313,-0.8238898515701294,0.02789190784096718,-0.9005292654037476,-0.5541185140609741,0.02506694383919239,-0.6288458704948425,-0.3382871448993683,0.0,2.6661157608032227,-1.2241601943969727,0.19175104796886444,22.0,0.0,2.697587013244629,-1.319289207458496,0.19175104796886444,20.0,0.0,3.052353858947754,-1.5617609024047852,0.3835020959377289,14.0,0.0,2.561330795288086,-1.132965087890625,0.19175104796886444,23.25,0.0,2.928614616394043,-1.2770891189575195,0.3835020959377289,14.5,0.0,2.1969079971313477,-0.697016716003418,-1.9175104796886444,26.5,0.0,2.274155616760254,-0.6161928176879883,-1.9175104796886444,28.5,0.0,2.4254322052001953,-0.5886554718017578,-1.9175104796886444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.007544049993157387,2.5488574504852295,-0.934419572353363,0.026731356978416443,-1.0311222076416016,-0.6773739457130432,0.02298794873058796,-0.7179738879203796,-0.4084753394126892,0.0,2.7723312377929688,-1.5882253646850586,-0.7670041918754578,18.25,0.0,2.7118921279907227,-1.2960433959960938,-0.19175104796886444,16.75,0.0,2.7605295181274414,-1.4333724975585938,-0.9587552398443222,19.75,0.0,2.2687911987304688,-0.9784698486328125,-1.72575943171978,16.0,0.0,2.582073211669922,-1.0775327682495117,-0.19175104796886444,13.75,0.0,2.1146535873413086,-0.698089599609375,-1.1505062878131866,25.0,0.0,2.162933349609375,-0.7270574569702148,-1.1505062878131866,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.007803631946444511,2.4010279178619385,-1.1005803346633911,0.02573668397963047,-1.1991773843765259,-0.8886333703994751,0.02108701691031456,-0.8384132385253906,-0.551097571849823,0.0,2.093195915222168,-1.3579130172729492,-1.5340083837509155,19.0,0.0,1.9562244415283203,-1.064300537109375,-0.5752531439065933,22.0,0.0,2.0252466201782227,-1.215219497680664,-0.5752531439065933,21.75,0.0,2.5413036346435547,-1.5374422073364258,-0.9587552398443222,13.0,0.0,2.684354782104492,-1.5674829483032227,-0.9587552398443222,15.75,0.0,2.7916431427001953,-1.5853643417358398,-1.1505062878131866,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.008224565535783768,2.2451930046081543,-1.242637038230896,0.02491525001823902,-1.3400355577468872,-1.0412367582321167,0.019390923902392387,-0.8979317545890808,-0.6392022967338562,0.0,1.977682113647461,-1.3071298599243164,-0.5752531439065933,23.75,0.0,2.086758613586426,-1.3850927352905273,-0.3835020959377289,18.75,0.0,1.8718242645263672,-1.1937618255615234,-0.19175104796886444,23.0,0.0,2.275228500366211,-1.4219284057617188,-1.5340083837509155,14.5,0.0,2.4733543395996094,-1.468062400817871,-1.1505062878131866,13.5,0.0,1.922607421875,-1.1293888092041016,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.00035345752257853746,3.229295253753662,-0.23240536451339722,0.0003915047855116427,-0.3723244071006775,-0.1412164270877838,-6.26916516921483e-05,-0.16576191782951355,-0.28030645847320557,0.0,3.3130645751953125,-1.6175508499145508,-0.19175104796886444,18.25,0.0,3.5573244094848633,-1.0939836502075195,-0.19175104796886444,16.25,0.0,2.979397773742676,0.0768899917602539,-0.3835020959377289,18.0,0.0,3.039121627807617,0.08046627044677734,-0.3835020959377289,29.0,0.0,3.0362606048583984,0.0826120376586914,-0.3835020959377289,30.25,0.0,3.1278133392333984,-0.04291534423828125,-0.3835020959377289,21.5,0.0,3.522634506225586,-1.3082027435302734,0.0,18.75,0.0,3.515481948852539,-0.9176731109619141,0.0,22.5,0.0,2.9779672622680664,0.1634359359741211,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.00030746980337426066,3.2091448307037354,-0.3518446683883667,0.0002856935898307711,-0.35843294858932495,-0.34465235471725464,-0.00012140519538661465,-0.13073942065238953,-0.42891544103622437,0.0,3.360271453857422,-1.3232231140136719,-0.19175104796886444,26.25,0.0,3.359556198120117,-1.5131235122680664,-0.19175104796886444,19.5,0.0,3.336668014526367,-1.1762380599975586,-0.19175104796886444,26.5,0.0,3.245830535888672,-0.5089044570922852,-0.3835020959377289,22.75,0.0,3.119945526123047,-0.11408329010009766,-0.19175104796886444,25.5,0.0,3.0655860900878906,-0.05257129669189453,-0.3835020959377289,21.25,0.0,3.5169124603271484,-1.3282299041748047,0.0,19.75,0.0,3.390669822692871,-0.7005929946899414,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.00026268052170053124,3.1552934646606445,-0.29423874616622925,0.00018656373140402138,-0.4067216217517853,-0.226238414645195,-0.00017350708367303014,-0.17600876092910767,-0.29067644476890564,0.0,3.38137149810791,-1.809239387512207,-0.19175104796886444,13.75,0.0,3.1986236572265625,-0.5528926849365234,-0.5752531439065933,18.25,0.0,3.3670663833618164,-0.52642822265625,-0.5752531439065933,15.75,0.0,3.0144453048706055,0.04792213439941406,-0.5752531439065933,22.25,0.0,2.9039382934570312,0.16736984252929688,-0.3835020959377289,21.25,0.0,2.9325485229492188,0.1544952392578125,-0.3835020959377289,25.75,0.0,3.620266914367676,-1.7663240432739258,0.0,15.0,0.0,3.517627716064453,-1.3260841369628906,0.0,19.75,0.0,3.344893455505371,-0.9673833847045898,0.0,25.5,0.0,3.491520881652832,-0.995635986328125,0.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.00020842888625338674,3.123871088027954,-0.3463417589664459,8.327101386385038e-05,-0.4122854769229889,-0.302146315574646,-0.00022468021779786795,-0.16699279844760895,-0.3299676775932312,0.0,3.313779830932617,-1.1426210403442383,-0.19175104796886444,15.5,0.0,3.2472610473632812,-0.8203983306884766,-0.19175104796886444,21.0,0.0,3.3162832260131836,-0.903010368347168,-0.19175104796886444,21.75,0.0,3.093123435974121,-0.0457763671875,-0.5752531439065933,19.75,0.0,2.855658531188965,0.14984607696533203,-0.5752531439065933,17.25,0.0,2.9500722885131836,0.1233816146850586,-0.5752531439065933,19.75,0.0,3.5104751586914062,-1.3461112976074219,0.0,19.75,0.0,3.3320188522338867,-1.0285377502441406,0.0,25.5,0.0,3.451824188232422,-1.1365413665771484,0.0,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.00014970058691687882,3.0835750102996826,-0.4123553931713104,-1.81493851414416e-05,-0.46269354224205017,-0.38686424493789673,-0.0002721275668591261,-0.2351178228855133,-0.36831754446029663,0.0,3.3588409423828125,-1.5327930450439453,-0.3835020959377289,14.75,0.0,3.349900245666504,-1.2563467025756836,-0.3835020959377289,21.25,0.0,3.214716911315918,-0.9988546371459961,-0.19175104796886444,19.0,0.0,3.3295154571533203,-1.1529922485351562,-0.3835020959377289,22.25,0.0,3.0001401901245117,-0.18024444580078125,-0.7670041918754578,20.5,0.0,2.748727798461914,0.2614259719848633,-0.7670041918754578,13.0,0.0,2.854585647583008,0.14984607696533203,-0.7670041918754578,24.0,0.0,2.879977226257324,0.09226799011230469,-0.7670041918754578,25.25,0.0,3.4879446029663086,-1.373291015625,0.0,19.5,0.0,3.337740898132324,-1.051783561706543,0.0,26.0,0.0,3.4339427947998047,-1.1472702026367188,0.0,22.0,,,,,,,,,,,,,,,,,,,,
0.0,0.00010561997623881325,3.0238585472106934,-0.5072451829910278,-9.430853970116004e-05,-0.5680601000785828,-0.5035040974617004,-0.0003018976130988449,-0.3766515851020813,-0.4241979718208313,0.0,3.38137149810791,-1.6776323318481445,-0.3835020959377289,13.25,0.0,3.300905227661133,-1.3228654861450195,-0.19175104796886444,16.25,0.0,3.223299980163574,-1.165151596069336,-0.7670041918754578,20.5,0.0,3.051638603210449,-0.882267951965332,-0.7670041918754578,20.25,0.0,3.198981285095215,-0.8883476257324219,-0.7670041918754578,20.75,0.0,2.674698829650879,0.012159347534179688,-0.9587552398443222,17.25,0.0,2.751588821411133,-0.007867813110351562,-0.9587552398443222,21.25,0.0,2.8742551803588867,-0.0286102294921875,-1.1505062878131866,18.0,0.0,3.585219383239746,-1.8371343612670898,0.0,14.0,0.0,3.469705581665039,-1.399397850036621,0.0,19.5,0.0,3.31270694732666,-1.1161565780639648,0.0,22.75,0.0,3.2193660736083984,-0.1666545867919922,0.0,25.25,,,,,,,,,,,,,,,
0.0,6.690784357488155e-05,2.9714081287384033,-0.5544857978820801,-0.00015830210759304464,-0.6347748637199402,-0.5252985954284668,-0.00032256366102956235,-0.445182204246521,-0.3964713513851166,0.0,3.2361745834350586,-1.5213489532470703,-0.3835020959377289,20.5,0.0,3.278017044067383,-1.753091812133789,-0.3835020959377289,15.75,0.0,3.265857696533203,-1.0875463485717773,-0.5752531439065933,22.25,0.0,3.240823745727539,-0.8368492126464844,-0.5752531439065933,20.75,0.0,3.175020217895508,-0.5861520767211914,-0.5752531439065933,18.75,0.0,2.911806106567383,-0.4448890686035156,-0.3835020959377289,13.75,0.0,2.5223493576049805,0.1691579818725586,-1.1505062878131866,16.25,0.0,2.592802047729492,0.13947486877441406,-1.1505062878131866,21.5,0.0,2.6460886001586914,0.11444091796875,-0.9587552398443222,19.5,0.0,3.265500068664551,-0.6537437438964844,0.0,20.5,0.0,3.080606460571289,0.0400543212890625,0.0,23.75,0.0,2.933621406555176,0.09870529174804688,0.0,26.0,,,,,,,,,,,,,,,
0.0,3.766208828892559e-05,2.849128246307373,-0.6490126252174377,-0.00020402015070430934,-0.8427079916000366,-0.6110394597053528,-0.00033089006319642067,-0.6853967905044556,-0.41236788034439087,0.0,3.039121627807617,-1.8128156661987305,-0.5752531439065933,20.25,0.0,3.1414031982421875,-1.7316341400146484,-0.5752531439065933,20.0,0.0,3.1996965408325195,-1.8804073333740234,-0.5752531439065933,14.25,0.0,3.0423402786254883,-1.440882682800293,-0.5752531439065933,12.5,0.0,2.968311309814453,-0.9255409240722656,-1.72575943171978,13.25,0.0,2.8034448623657227,-0.7846355438232422,-0.5752531439065933,14.0,0.0,2.430438995361328,-0.41735172271728516,-1.342257335782051,26.25,0.0,2.4383068084716797,-0.4878044128417969,-1.342257335782051,26.5,0.0,2.5659799575805664,-0.43952465057373047,-1.342257335782051,18.5,0.0,2.3717880249023438,-0.12552738189697266,-1.1505062878131866,18.25,0.0,3.0655860900878906,-0.061511993408203125,0.0,17.75,,,,,,,,,,,,,,,,,,,,
0.0,1.3534314348362386e-05,2.7224135398864746,-0.7709130644798279,-0.0002386906126048416,-1.0217233896255493,-0.7389647364616394,-0.0003317796508781612,-0.8445896506309509,-0.4702392816543579,0.0,3.004789352416992,-1.8085241317749023,-0.9587552398443222,14.0,0.0,3.150343894958496,-1.817464828491211,-0.9587552398443222,14.75,0.0,3.2869577407836914,-1.827836036682129,-0.9587552398443222,12.75,0.0,2.350330352783203,-0.8028745651245117,-1.1505062878131866,23.25,0.0,2.4880170822143555,-0.8590221405029297,-1.1505062878131866,17.5,0.0,2.3031234741210938,-0.6351470947265625,-1.1505062878131866,24.75,0.0,2.273082733154297,-0.39374828338623047,-1.1505062878131866,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-7.905893653514795e-06,2.5810117721557617,-0.8906506299972534,-0.00026556584634818137,-1.1976107358932495,-0.8470600247383118,-0.0003276225761510432,-0.9721948504447937,-0.5067580342292786,0.0,2.4036169052124023,-1.164078712463379,-1.9175104796886444,16.25,0.0,3.224015235900879,-1.6322135925292969,-0.19175104796886444,12.5,0.0,2.178668975830078,-0.84686279296875,-0.9587552398443222,19.5,0.0,2.31170654296875,-1.0285377502441406,-1.9175104796886444,18.5,0.0,3.1882524490356445,-1.4033317565917969,-0.19175104796886444,12.75,0.0,2.0917654037475586,-0.7374286651611328,-1.1505062878131866,21.5,0.0,3.3391714096069336,-1.6747713088989258,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-2.5763889425434172e-05,2.4268698692321777,-1.0716464519500732,-0.0002839312073774636,-1.364377737045288,-1.0608536005020142,-0.00031836325069889426,-1.0550674200057983,-0.6441546678543091,0.0,2.240896224975586,-1.4630556106567383,0.19175104796886444,16.0,0.0,2.1954774856567383,-1.255631446838379,0.19175104796886444,20.5,0.0,2.989053726196289,-1.685500144958496,-2.3010125756263733,14.0,0.0,2.0831823348999023,-1.0939836502075195,-0.5752531439065933,21.0,0.0,2.7877092361450195,-1.4462471008300781,-2.4927636235952377,13.5,0.0,2.8978586196899414,-1.5496015548706055,-2.3010125756263733,14.5,0.0,2.0062923431396484,-0.904083251953125,-0.5752531439065933,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
