frameData,frameData_error,frameData_frameNum,frameData_numDetectedPoints,frameData_numDetectedTracks,frameData_trackIndexes,stamp_button_pressed,timestamp,tid,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12
"{'error': 0, 'frameNum': 617, 'pointCloud': [[-1.1522769927978516, 3.059506416320801, 0.0, -0.3835020959377289, 20.5, 68.0, 255.0], [-1.2649297714233398, 3.129243850708008, 0.0, -0.3835020959377289, 17.0, 68.0, 255.0], [-1.0156631469726562, 2.945065498352051, 0.0, -1.1505062878131866, 22.25, 66.0, 255.0], [-0.4184246063232422, 2.542734146118164, 0.0, -1.1505062878131866, 13.0, 66.0, 255.0], [-0.4992485046386719, 2.8481483459472656, 0.0, -1.1505062878131866, 23.25, 66.0, 255.0], [-0.29468536376953125, 2.6711225509643555, 0.0, -1.1505062878131866, 21.75, 66.0, 255.0], [-0.26285648345947266, 2.748727798461914, 0.0, -1.1505062878131866, 25.0, 66.0, 255.0], [-0.2624988555908203, 2.7469396591186523, 0.0, -1.1505062878131866, 25.0, 66.0, 255.0], [-1.5091896057128906, 3.4232139587402344, 0.0, 0.0, 14.5, 67.0, 255.0], [-1.224517822265625, 3.3295154571533203, 0.0, 0.0, 20.25, 68.0, 255.0], [-0.06222724914550781, 2.807021141052246, 0.0, 0.0, 22.75, 66.0, 255.0], [0.16486644744873047, 2.9093027114868164, 0.0, 0.0, 23.0, 66.0, 255.0]], 'numDetectedPoints': 12, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.07077115029096603, 2.811018466949463, 0.00960896722972393, -0.08362841606140137, -0.7813419103622437, 0.01412739884108305, -0.503717303276062, -0.3232550323009491, -0.008089689537882805, 3.0, 0.9889330267906189, 0.0, 0.0, 0.0, 0.0]], 'trackIndexes': [255.0, 255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 255.0, 0.0, 0.0]}",0,617,12,1,"[255.0, 255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 255.0, 0.0, 0.0]",,1754507396250.702,0.0,0.00960896722972393,2.811018466949463,-0.07077115029096603,0.01412739884108305,-0.7813419103622437,-0.08362841606140137,-0.008089689537882805,-0.3232550323009491,-0.503717303276062,0.0,3.059506416320801,-1.1522769927978516,-0.3835020959377289,20.5,0.0,3.129243850708008,-1.2649297714233398,-0.3835020959377289,17.0,0.0,2.945065498352051,-1.0156631469726562,-1.1505062878131866,22.25,0.0,2.542734146118164,-0.4184246063232422,-1.1505062878131866,13.0,0.0,2.8481483459472656,-0.4992485046386719,-1.1505062878131866,23.25,0.0,2.6711225509643555,-0.29468536376953125,-1.1505062878131866,21.75,0.0,2.748727798461914,-0.26285648345947266,-1.1505062878131866,25.0,0.0,2.7469396591186523,-0.2624988555908203,-1.1505062878131866,25.0,0.0,3.4232139587402344,-1.5091896057128906,0.0,14.5,0.0,3.3295154571533203,-1.224517822265625,0.0,20.25,0.0,2.807021141052246,-0.06222724914550781,0.0,22.75,0.0,2.9093027114868164,0.16486644744873047,0.0,23.0
"{'error': 0, 'frameNum': 618, 'pointCloud': [[-1.3489723205566406, 1.8957853317260742, 0.0, -0.19175104796886444, 17.25, 64.0, 255.0], [-1.319289207458496, 2.567410469055176, 0.0, -0.7670041918754578, 22.0, 66.0, 255.0], [-1.2470483779907227, 2.751946449279785, 0.0, -2.4927636235952377, 16.5, 69.0, 255.0], [-1.409769058227539, 2.8792619705200195, 0.0, -0.3835020959377289, 12.25, 68.0, 255.0], [-0.9673833847045898, 2.556324005126953, 0.0, -0.9587552398443222, 23.5, 65.0, 255.0], [-0.6687641143798828, 2.399325370788574, 0.0, -1.342257335782051, 22.0, 65.0, 255.0], [-0.5900859832763672, 2.509474754333496, 0.0, -1.342257335782051, 24.25, 66.0, 255.0], [-1.227736473083496, 1.844644546508789, 0.0, 0.0, 17.5, 64.0, 255.0], [-1.4494657516479492, 3.415703773498535, 0.0, 0.0, 12.5, 68.0, 255.0], [-1.1512041091918945, 3.345966339111328, 0.0, 0.0, 19.0, 69.0, 255.0], [0.1348257064819336, 2.8967857360839844, 0.0, 0.0, 21.75, 67.0, 255.0]], 'numDetectedPoints': 11, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.23122316598892212, 2.700535297393799, 0.009110232815146446, -0.3434460163116455, -0.8864361643791199, 0.011569355614483356, -0.6563678979873657, -0.42685437202453613, -0.00891854427754879, 3.0, 0.9889330267906189, 0.0, 0.0, 0.0, 0.0]], 'trackIndexes': [255.0, 255.0, 255.0, 255.0, 0.0, 0.0, 0.0, 255.0, 255.0, 0.0, 0.0]}",0,618,11,1,"[255.0, 255.0, 255.0, 255.0, 0.0, 0.0, 0.0, 255.0, 255.0, 0.0, 0.0]",,1754507396357.164,0.0,0.009110232815146446,2.700535297393799,-0.23122316598892212,0.011569355614483356,-0.8864361643791199,-0.3434460163116455,-0.00891854427754879,-0.42685437202453613,-0.6563678979873657,0.0,1.8957853317260742,-1.3489723205566406,-0.19175104796886444,17.25,0.0,2.567410469055176,-1.319289207458496,-0.7670041918754578,22.0,0.0,2.751946449279785,-1.2470483779907227,-2.4927636235952377,16.5,0.0,2.8792619705200195,-1.409769058227539,-0.3835020959377289,12.25,0.0,2.556324005126953,-0.9673833847045898,-0.9587552398443222,23.5,0.0,2.399325370788574,-0.6687641143798828,-1.342257335782051,22.0,0.0,2.509474754333496,-0.5900859832763672,-1.342257335782051,24.25,0.0,1.844644546508789,-1.227736473083496,0.0,17.5,0.0,3.415703773498535,-1.4494657516479492,0.0,12.5,0.0,3.345966339111328,-1.1512041091918945,0.0,19.0,0.0,2.8967857360839844,0.1348257064819336,0.0,21.75,,,,,
"{'error': 0, 'frameNum': 619, 'pointCloud': [[-1.201629638671875, 2.015233039855957, 0.0, -0.19175104796886444, 22.25, 65.0, 255.0], [-1.0099411010742188, 2.197265625, 0.0, -1.342257335782051, 27.0, 65.0, 255.0], [-1.031041145324707, 2.2695064544677734, 0.0, -0.19175104796886444, 25.5, 65.0, 255.0], [-1.1082887649536133, 2.4143457412719727, 0.0, -2.8762657195329666, 20.5, 65.0, 255.0], [-1.0857582092285156, 2.637147903442383, 0.0, -2.8762657195329666, 15.75, 68.0, 255.0], [-1.2313127517700195, 1.9172430038452148, 0.0, 0.0, 18.0, 64.0, 255.0], [-1.1762380599975586, 3.209710121154785, 0.0, 0.0, 21.75, 70.0, 255.0], [0.08940696716308594, 2.899289131164551, 0.0, 0.0, 22.0, 67.0, 255.0]], 'numDetectedPoints': 8, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.5113375186920166, 2.585341453552246, 0.00794825330376625, -0.7550139427185059, -0.9850403666496277, 0.008550948463380337, -0.9109827280044556, -0.5101583003997803, -0.009928976185619831, 3.0, 0.9900397062301636, 0.0, 0.0, 0.0, 0.0]], 'trackIndexes': [255.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0]}",0,619,8,1,"[255.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0]",,1754507396451.4749,0.0,0.00794825330376625,2.585341453552246,-0.5113375186920166,0.008550948463380337,-0.9850403666496277,-0.7550139427185059,-0.009928976185619831,-0.5101583003997803,-0.9109827280044556,0.0,2.015233039855957,-1.201629638671875,-0.19175104796886444,22.25,0.0,2.197265625,-1.0099411010742188,-1.342257335782051,27.0,0.0,2.2695064544677734,-1.031041145324707,-0.19175104796886444,25.5,0.0,2.4143457412719727,-1.1082887649536133,-2.8762657195329666,20.5,0.0,2.637147903442383,-1.0857582092285156,-2.8762657195329666,15.75,0.0,1.9172430038452148,-1.2313127517700195,0.0,18.0,0.0,3.209710121154785,-1.1762380599975586,0.0,21.75,0.0,2.899289131164551,0.08940696716308594,0.0,22.0,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 620, 'pointCloud': [[-1.1544227600097656, 2.1042823791503906, 0.0, -0.7670041918754578, 32.0, 64.0, 255.0], [-1.2177228927612305, 2.170085906982422, 0.0, -0.7670041918754578, 30.5, 64.0, 255.0], [-1.2542009353637695, 2.295970916748047, 0.0, -2.109261527657509, 24.0, 66.0, 255.0], [-1.043558120727539, 2.0699501037597656, 0.0, -0.7670041918754578, 28.5, 65.0, 255.0], [-1.3135671615600586, 2.445816993713379, 0.0, -2.109261527657509, 14.25, 69.0, 255.0], [-1.1072158813476562, 1.983046531677246, 0.0, 0.0, 22.5, 64.0, 255.0], [-1.336812973022461, 3.280162811279297, 0.0, 0.0, 15.5, 69.0, 255.0], [-1.1605024337768555, 3.204345703125, 0.0, 0.0, 19.5, 69.0, 255.0], [0.051856040954589844, 2.8982162475585938, 0.0, 0.0, 20.75, 68.0, 255.0]], 'numDetectedPoints': 9, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.7924137711524963, 2.440629243850708, 0.006583976559340954, -1.1366394758224487, -1.1156494617462158, 0.005479204468429089, -1.124881625175476, -0.60887610912323, -0.010937724262475967, 3.0, 0.9910357594490051, 0.0, 0.0, 0.0, 0.0]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,620,9,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507396557.4368,0.0,0.006583976559340954,2.440629243850708,-0.7924137711524963,0.005479204468429089,-1.1156494617462158,-1.1366394758224487,-0.010937724262475967,-0.60887610912323,-1.124881625175476,0.0,2.1042823791503906,-1.1544227600097656,-0.7670041918754578,32.0,0.0,2.170085906982422,-1.2177228927612305,-0.7670041918754578,30.5,0.0,2.295970916748047,-1.2542009353637695,-2.109261527657509,24.0,0.0,2.0699501037597656,-1.043558120727539,-0.7670041918754578,28.5,0.0,2.445816993713379,-1.3135671615600586,-2.109261527657509,14.25,0.0,1.983046531677246,-1.1072158813476562,0.0,22.5,0.0,3.280162811279297,-1.336812973022461,0.0,15.5,0.0,3.204345703125,-1.1605024337768555,0.0,19.5,0.0,2.8982162475585938,0.051856040954589844,0.0,20.75,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 621, 'pointCloud': [[-1.3146400451660156, 1.9812583923339844, 0.0, -0.19175104796886444, 23.25, 65.0, 255.0], [-1.2177228927612305, 1.9054412841796875, 0.0, -0.19175104796886444, 20.75, 65.0, 255.0], [-1.2996196746826172, 2.1042823791503906, 0.0, -1.1505062878131866, 20.25, 65.0, 255.0], [-1.3153553009033203, 2.2455453872680664, 0.0, -1.1505062878131866, 12.25, 68.0, 255.0], [-0.9466409683227539, 1.8943548202514648, 0.0, -0.19175104796886444, 12.25, 70.0, 255.0], [-1.1708736419677734, 1.9437074661254883, 0.0, 0.0, 23.0, 64.0, 255.0], [-1.7130374908447266, 3.12960147857666, 0.0, 0.0, 12.75, 69.0, 255.0], [-1.0296106338500977, 2.1865367889404297, 0.0, 0.0, 25.25, 65.0, 255.0], [-1.3117790222167969, 3.1256675720214844, 0.0, 0.0, 16.25, 70.0, 255.0], [-0.0021457672119140625, 2.8978586196899414, 0.0, 0.0, 19.25, 69.0, 255.0]], 'numDetectedPoints': 10, 'numDetectedTracks': 1, 'trackData': [[0.0, -1.0313276052474976, 2.2776031494140625, 0.005447301082313061, -1.440944790840149, -1.2417120933532715, 0.0027688760310411453, -1.2770661115646362, -0.6692869663238525, -0.011735781095921993, 3.0, 0.991932213306427, 0.0, 0.0, 0.0, 0.0]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0, 0.0]}",0,621,10,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0, 0.0]",,1754507396650.0027,0.0,0.005447301082313061,2.2776031494140625,-1.0313276052474976,0.0027688760310411453,-1.2417120933532715,-1.440944790840149,-0.011735781095921993,-0.6692869663238525,-1.2770661115646362,0.0,1.9812583923339844,-1.3146400451660156,-0.19175104796886444,23.25,0.0,1.9054412841796875,-1.2177228927612305,-0.19175104796886444,20.75,0.0,2.1042823791503906,-1.2996196746826172,-1.1505062878131866,20.25,0.0,2.2455453872680664,-1.3153553009033203,-1.1505062878131866,12.25,0.0,1.8943548202514648,-0.9466409683227539,-0.19175104796886444,12.25,0.0,1.9437074661254883,-1.1708736419677734,0.0,23.0,0.0,3.12960147857666,-1.7130374908447266,0.0,12.75,0.0,2.1865367889404297,-1.0296106338500977,0.0,25.25,0.0,3.1256675720214844,-1.3117790222167969,0.0,16.25,0.0,2.8978586196899414,-0.0021457672119140625,0.0,19.25,,,,,,,,,,
"{'error': 0, 'frameNum': 622, 'pointCloud': [[-1.0492801666259766, 1.8568038940429688, 0.0, -0.5752531439065933, 18.5, 70.0, 255.0], [-1.0578632354736328, 1.886129379272461, 0.0, -0.5752531439065933, 25.75, 65.0, 255.0], [-1.066446304321289, 1.9640922546386719, 0.0, -0.5752531439065933, 20.75, 64.0, 255.0], [-1.0160207748413086, 2.1965503692626953, 0.0, -0.19175104796886444, 12.5, 65.0, 255.0], [-1.0442733764648438, 2.157926559448242, 0.0, 0.0, 25.75, 64.0, 255.0], [-1.5503168106079102, 3.038763999938965, 0.0, 0.0, 15.25, 69.0, 255.0], [-1.2878179550170898, 2.9865503311157227, 0.0, 0.0, 17.25, 70.0, 255.0], [0.010728836059570312, 2.8935670852661133, 0.0, 0.0, 18.5, 69.0, 255.0]], 'numDetectedPoints': 8, 'numDetectedTracks': 1, 'trackData': [[0.0, -1.1458842754364014, 2.120882511138916, 0.004501115996390581, -1.512968897819519, -1.3479652404785156, 0.0004286958137527108, -1.232805609703064, -0.703998863697052, -0.012312646955251694, 3.0, 0.9927390217781067, 0.0, 0.0, 0.0, 0.0]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0]}",0,622,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0]",,1754507396756.6858,0.0,0.004501115996390581,2.120882511138916,-1.1458842754364014,0.0004286958137527108,-1.3479652404785156,-1.512968897819519,-0.012312646955251694,-0.703998863697052,-1.232805609703064,0.0,1.8568038940429688,-1.0492801666259766,-0.5752531439065933,18.5,0.0,1.886129379272461,-1.0578632354736328,-0.5752531439065933,25.75,0.0,1.9640922546386719,-1.066446304321289,-0.5752531439065933,20.75,0.0,2.1965503692626953,-1.0160207748413086,-0.19175104796886444,12.5,0.0,2.157926559448242,-1.0442733764648438,0.0,25.75,0.0,3.038763999938965,-1.5503168106079102,0.0,15.25,0.0,2.9865503311157227,-1.2878179550170898,0.0,17.25,0.0,2.8935670852661133,0.010728836059570312,0.0,18.5,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 623, 'pointCloud': [[-1.1894702911376953, 1.7577409744262695, 0.0, -0.3835020959377289, 20.25, 70.0, 255.0], [-1.256704330444336, 1.770615577697754, 0.0, -0.19175104796886444, 28.0, 65.0, 255.0], [-1.3475418090820312, 1.809239387512207, 0.0, -0.19175104796886444, 23.75, 65.0, 255.0], [-1.239180564880371, 2.093195915222168, 0.0, -0.19175104796886444, 16.25, 65.0, 255.0], [-1.186966896057129, 1.863241195678711, 0.0, 0.0, 27.5, 64.0, 255.0], [-1.4051198959350586, 3.0809640884399414, 0.0, 0.0, 14.25, 69.0, 255.0]], 'numDetectedPoints': 6, 'numDetectedTracks': 1, 'trackData': [[0.0, -1.3016431331634521, 1.959726095199585, 0.0035443948581814766, -1.6403166055679321, -1.4480013847351074, -0.0017590560019016266, -1.2396206855773926, -0.7279003858566284, -0.012793606147170067, 3.0, 0.9934651255607605, 0.0, 0.0, 0.0, 0.0]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 255.0]}",0,623,6,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 255.0]",,1754507396851.2432,0.0,0.0035443948581814766,1.959726095199585,-1.3016431331634521,-0.0017590560019016266,-1.4480013847351074,-1.6403166055679321,-0.012793606147170067,-0.7279003858566284,-1.2396206855773926,0.0,1.7577409744262695,-1.1894702911376953,-0.3835020959377289,20.25,0.0,1.770615577697754,-1.256704330444336,-0.19175104796886444,28.0,0.0,1.809239387512207,-1.3475418090820312,-0.19175104796886444,23.75,0.0,2.093195915222168,-1.239180564880371,-0.19175104796886444,16.25,0.0,1.863241195678711,-1.186966896057129,0.0,27.5,0.0,3.0809640884399414,-1.4051198959350586,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 624, 'pointCloud': [[-1.2359619140625, 1.7323493957519531, 0.0, 0.19175104796886444, 19.5, 66.0, 255.0], [-1.2595653533935547, 1.783132553100586, 0.0, -0.19175104796886444, 23.25, 65.0, 255.0], [-1.2520551681518555, 1.8503665924072266, 0.0, -0.19175104796886444, 19.5, 65.0, 255.0], [-1.1966228485107422, 1.8407106399536133, 0.0, 0.0, 28.75, 64.0, 255.0]], 'numDetectedPoints': 4, 'numDetectedTracks': 1, 'trackData': [[0.0, -1.4301164150238037, 1.8156483173370361, 0.0027017085812985897, -1.6997381448745728, -1.5050039291381836, -0.0036551877856254578, -1.1903269290924072, -0.7077069878578186, -0.01309965830296278, 3.0, 0.9934651255607605, 0.0, 0.0, 0.0, 0.0]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0]}",0,624,4,1,"[0.0, 0.0, 0.0, 0.0]",,1754507396957.2168,0.0,0.0027017085812985897,1.8156483173370361,-1.4301164150238037,-0.0036551877856254578,-1.5050039291381836,-1.6997381448745728,-0.01309965830296278,-0.7077069878578186,-1.1903269290924072,0.0,1.7323493957519531,-1.2359619140625,0.19175104796886444,19.5,0.0,1.783132553100586,-1.2595653533935547,-0.19175104796886444,23.25,0.0,1.8503665924072266,-1.2520551681518555,-0.19175104796886444,19.5,0.0,1.8407106399536133,-1.1966228485107422,0.0,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 668, 'pointCloud': [[-1.2470483779907227, 3.1954050064086914, 0.0, -0.3835020959377289, 17.75, 65.0, 255.0], [-1.0492801666259766, 3.309488296508789, 0.0, -0.3835020959377289, 21.25, 65.0, 255.0], [-1.0660886764526367, 3.406047821044922, 0.0, -0.3835020959377289, 15.75, 66.0, 255.0], [0.22351741790771484, 2.938985824584961, 0.0, -0.5752531439065933, 15.25, 65.0, 255.0], [0.3851652145385742, 3.0477046966552734, 0.0, -0.5752531439065933, 13.25, 65.0, 255.0], [-1.1522769927978516, 3.5390853881835938, 0.0, 0.0, 17.25, 68.0, 255.0], [0.09834766387939453, 3.2444000244140625, 0.0, 0.0, 22.5, 65.0, 255.0]], 'numDetectedPoints': 7, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.20837372541427612, 3.214510202407837, 0.012634200043976307, 0.2082751989364624, -0.36390653252601624, 0.031607840210199356, -0.11780320852994919, -0.5442081689834595, 0.02305758371949196, 3.0, 0.9965663552284241, 4.87257619240312e+252, 2.5769858248112227e+161, 8.017786051689719e-96, 6.013470016991582e-154]], 'trackIndexes': [255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,668,7,1,"[255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,1754507401356.7832,0.0,0.012634200043976307,3.214510202407837,-0.20837372541427612,0.031607840210199356,-0.36390653252601624,0.2082751989364624,0.02305758371949196,-0.5442081689834595,-0.11780320852994919,0.0,3.1954050064086914,-1.2470483779907227,-0.3835020959377289,17.75,0.0,3.309488296508789,-1.0492801666259766,-0.3835020959377289,21.25,0.0,3.406047821044922,-1.0660886764526367,-0.3835020959377289,15.75,0.0,2.938985824584961,0.22351741790771484,-0.5752531439065933,15.25,0.0,3.0477046966552734,0.3851652145385742,-0.5752531439065933,13.25,0.0,3.5390853881835938,-1.1522769927978516,0.0,17.25,0.0,3.2444000244140625,0.09834766387939453,0.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 669, 'pointCloud': [[-2.2902488708496094, 3.313779830932617, 0.0, -0.7670041918754578, 14.0, 65.0, 255.0], [-1.4219284057617188, 3.487229347229004, 0.0, -0.5752531439065933, 19.25, 66.0, 255.0], [-1.0921955108642578, 3.5458803176879883, 0.0, -0.5752531439065933, 18.75, 67.0, 255.0], [-0.7410049438476562, 3.5136938095092773, 0.0, -0.5752531439065933, 15.0, 66.0, 255.0], [0.2263784408569336, 2.8481483459472656, 0.0, -0.7670041918754578, 18.25, 65.0, 255.0], [0.21958351135253906, 2.8731822967529297, 0.0, -0.7670041918754578, 19.75, 65.0, 255.0], [0.4538297653198242, 3.0215978622436523, 0.0, -0.7670041918754578, 14.25, 65.0, 255.0], [-0.14019012451171875, 3.2758712768554688, 0.0, 0.0, 22.25, 65.0, 255.0]], 'numDetectedPoints': 8, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.17123915255069733, 3.1615278720855713, 0.011756541207432747, 0.22204309701919556, -0.4710487425327301, 0.029590513557195663, -0.09713291376829147, -0.6234667301177979, 0.02097906358540058, 3.0, 0.9969097375869751, 4.87257619240312e+252, 2.5769858248112227e+161, 8.017786051689719e-96, 6.013470016991582e-154]], 'trackIndexes': [255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,669,8,1,"[255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507401449.0374,0.0,0.011756541207432747,3.1615278720855713,-0.17123915255069733,0.029590513557195663,-0.4710487425327301,0.22204309701919556,0.02097906358540058,-0.6234667301177979,-0.09713291376829147,0.0,3.313779830932617,-2.2902488708496094,-0.7670041918754578,14.0,0.0,3.487229347229004,-1.4219284057617188,-0.5752531439065933,19.25,0.0,3.5458803176879883,-1.0921955108642578,-0.5752531439065933,18.75,0.0,3.5136938095092773,-0.7410049438476562,-0.5752531439065933,15.0,0.0,2.8481483459472656,0.2263784408569336,-0.7670041918754578,18.25,0.0,2.8731822967529297,0.21958351135253906,-0.7670041918754578,19.75,0.0,3.0215978622436523,0.4538297653198242,-0.7670041918754578,14.25,0.0,3.2758712768554688,-0.14019012451171875,0.0,22.25,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 670, 'pointCloud': [[-1.6862154006958008, 3.323078155517578, 0.0, -0.7670041918754578, 16.25, 66.0, 255.0], [-1.4069080352783203, 3.2848119735717773, 0.0, -0.7670041918754578, 21.0, 65.0, 255.0], [-1.0886192321777344, 3.095269203186035, 0.0, -0.7670041918754578, 19.5, 64.0, 255.0], [-1.0961294174194336, 3.1735897064208984, 0.0, -0.7670041918754578, 26.5, 64.0, 255.0], [-1.077890396118164, 3.251194953918457, 0.0, -0.7670041918754578, 25.25, 65.0, 255.0], [0.07510185241699219, 2.95865535736084, 0.0, -0.7670041918754578, 12.75, 66.0, 255.0], [-1.0671615600585938, 3.4886598587036133, 0.0, 0.0, 21.0, 67.0, 255.0], [-0.7170438766479492, 3.4117698669433594, 0.0, 0.0, 22.5, 66.0, 255.0], [-0.20384788513183594, 3.266572952270508, 0.0, 0.0, 22.25, 65.0, 255.0]], 'numDetectedPoints': 9, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.3277251124382019, 3.1134965419769287, 0.011621344834566116, -0.049463868141174316, -0.5549032092094421, 0.028482526540756226, -0.2950807213783264, -0.6654099225997925, 0.019461316987872124, 3.0, 0.9972187876701355, 4.87257619240312e+252, 2.5769858248112227e+161, 8.017786051689719e-96, 6.013470016991582e-154]], 'trackIndexes': [255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,670,9,1,"[255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507401556.3667,0.0,0.011621344834566116,3.1134965419769287,-0.3277251124382019,0.028482526540756226,-0.5549032092094421,-0.049463868141174316,0.019461316987872124,-0.6654099225997925,-0.2950807213783264,0.0,3.323078155517578,-1.6862154006958008,-0.7670041918754578,16.25,0.0,3.2848119735717773,-1.4069080352783203,-0.7670041918754578,21.0,0.0,3.095269203186035,-1.0886192321777344,-0.7670041918754578,19.5,0.0,3.1735897064208984,-1.0961294174194336,-0.7670041918754578,26.5,0.0,3.251194953918457,-1.077890396118164,-0.7670041918754578,25.25,0.0,2.95865535736084,0.07510185241699219,-0.7670041918754578,12.75,0.0,3.4886598587036133,-1.0671615600585938,0.0,21.0,0.0,3.4117698669433594,-0.7170438766479492,0.0,22.5,0.0,3.266572952270508,-0.20384788513183594,0.0,22.25,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 671, 'pointCloud': [[-1.2638568878173828, 3.1328201293945312, 0.0, -0.9587552398443222, 22.5, 66.0, 255.0], [-1.3675689697265625, 3.2497644424438477, 0.0, -0.7670041918754578, 15.75, 67.0, 255.0], [-0.948786735534668, 2.9522180557250977, 0.0, -1.1505062878131866, 19.5, 65.0, 255.0], [-0.995635986328125, 3.0269622802734375, 0.0, -0.9587552398443222, 27.0, 65.0, 255.0], [-1.132965087890625, 3.0548572540283203, 0.0, -0.9587552398443222, 26.5, 65.0, 255.0], [0.1652240753173828, 2.7791261672973633, 0.0, -0.9587552398443222, 14.75, 66.0, 255.0]], 'numDetectedPoints': 6, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.5332459211349487, 3.036879301071167, 0.010229364037513733, -0.365847647190094, -0.7039973735809326, 0.026064619421958923, -0.5060423016548157, -0.7938731908798218, 0.017367463558912277, 3.0, 0.9974969029426575, 4.87257619240312e+252, 2.5769858248112227e+161, 8.017786051689719e-96, 6.013470016991582e-154]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,671,6,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507401652.8816,0.0,0.010229364037513733,3.036879301071167,-0.5332459211349487,0.026064619421958923,-0.7039973735809326,-0.365847647190094,0.017367463558912277,-0.7938731908798218,-0.5060423016548157,0.0,3.1328201293945312,-1.2638568878173828,-0.9587552398443222,22.5,0.0,3.2497644424438477,-1.3675689697265625,-0.7670041918754578,15.75,0.0,2.9522180557250977,-0.948786735534668,-1.1505062878131866,19.5,0.0,3.0269622802734375,-0.995635986328125,-0.9587552398443222,27.0,0.0,3.0548572540283203,-1.132965087890625,-0.9587552398443222,26.5,0.0,2.7791261672973633,0.1652240753173828,-0.9587552398443222,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
