Session_ID,Recording_Number,Sequence_Number,Frame_count,tid,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
180026,35,21,1780,0,2.62,-2.49,-0.3,-1.08,0.0,0.0,2.7,-1.04,14.5,2.88,-1.13,20.0,2.93,-1.2,18.5,3.07,-1.18,7.75,2.8,-1.02,18.5,3.72,-1.06,4.75,3.88,-1.09,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180026,35,22,1781,0,2.59,-2.6,-0.3,-1.08,0.0,0.0,2.73,-1.03,15.0,2.79,-1.07,20.75,2.84,-1.14,21.5,2.91,-1.17,17.5,3.1,-1.1,5.5,3.71,-1.12,6.0,3.83,-1.25,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180026,35,23,1782,0,2.56,-2.71,-0.3,-1.08,0.0,0.0,2.73,-1.05,16.0,2.78,-1.1,22.0,2.83,-1.15,22.0,2.9,-1.2,17.75,3.04,-1.25,6.25,3.7,-1.14,5.5,3.85,-1.19,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180026,35,24,1783,0,2.54,-2.82,-0.3,-1.08,0.0,0.0,2.97,-1.41,5.75,2.72,-1.06,16.5,2.77,-1.1,22.5,2.83,-1.13,21.75,2.9,-1.19,17.5,3.85,-1.18,5.5,3.75,-1.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180026,35,25,1784,0,2.51,-2.93,-0.3,-1.08,0.0,0.0,2.73,-1.05,17.5,2.78,-1.08,23.25,2.82,-1.11,22.75,2.9,-1.16,16.75,3.02,-1.31,5.5,3.69,-1.15,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180107,36,1,1963,0,3.02,0.02,0.35,-0.43,0.24,-0.99,3.05,-1.42,11.0,2.81,-1.13,19.5,2.92,-1.26,16.0,2.75,-1.01,22.25,2.45,-0.62,12.25,2.57,-0.63,17.25,2.69,-0.78,19.5,3.83,-0.39,10.25,3.99,-0.57,7.75,3.69,-0.34,7.0,2.82,-1.15,15.25,3.0,-1.18,12.75,3.78,-0.19,18.25,3.84,-0.16,21.75,4.02,-0.27,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180107,36,2,1964,0,3.06,-0.19,0.33,-0.78,0.16,-1.2,2.66,-1.01,17.0,2.67,-1.18,19.75,2.79,-1.17,16.75,2.96,-1.23,12.75,3.15,-1.25,10.0,2.57,-0.82,10.0,3.44,-1.04,5.75,2.41,-0.65,5.0,3.8,-0.48,5.25,2.94,-1.39,12.25,2.78,-1.21,13.25,3.46,-0.79,11.5,2.74,-0.54,20.0,3.76,-0.33,18.75,3.82,-0.26,22.0,4.01,-0.34,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180107,36,3,1965,0,3.06,-0.48,0.27,-1.24,0.03,-1.48,2.84,-1.46,10.75,2.79,-1.21,13.5,2.41,-0.79,12.25,2.49,-0.82,17.75,2.75,-0.85,15.75,3.22,-1.19,5.25,3.49,-1.22,6.75,2.61,-0.76,17.75,3.76,-0.85,8.75,3.97,-0.66,6.75,2.95,-1.36,11.5,2.83,-1.12,13.75,2.74,-0.71,19.0,3.44,-0.85,10.5,3.78,-0.23,18.75,3.83,-0.22,22.0,4.02,-0.29,18.0,2.6,-0.03,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180107,36,4,1966,0,3.04,-0.8,0.18,-1.69,-0.1,-1.73,2.99,-1.42,9.75,2.54,-1.01,12.0,2.62,-1.13,18.75,2.72,-1.2,22.25,2.8,-1.24,22.75,2.88,-1.28,18.25,3.41,-1.12,4.75,3.69,-1.01,4.0,2.83,-1.17,21.25,2.93,-1.24,15.25,2.75,-1.01,22.25,3.35,-0.96,11.25,2.58,-0.52,18.75,2.71,-0.57,21.5,3.77,-0.24,18.75,3.83,-0.23,22.25,4.01,-0.33,18.25,2.42,0.27,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180107,36,5,1967,0,3.01,-0.96,0.02,-1.76,-0.33,-1.59,2.56,-1.02,9.5,2.61,-1.12,18.0,2.65,-1.14,18.75,3.01,-1.13,12.5,3.14,-1.29,8.75,3.39,-1.27,6.0,2.86,-1.01,14.5,3.72,-1.06,5.5,3.89,-1.03,7.5,2.74,-1.08,22.5,2.81,-1.22,21.0,2.93,-1.24,15.25,3.32,-1.02,11.0,2.54,-0.66,18.5,2.68,-0.73,20.5,3.78,-0.22,19.0,3.83,-0.22,22.75,4.02,-0.27,18.25,2.42,0.13,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
