tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14
0.0,-0.7606409788131714,3.286116600036621,0.007011925335973501,0.26007750630378723,-0.16828064620494843,-0.09901127219200134,0.1152324303984642,-0.008929690346121788,-0.029371827840805054,0.0,3.402113914489746,-1.621842384338379,-0.19175104796886444,13.25,0.0,3.0927658081054688,-0.32579898834228516,-0.19175104796886444,21.0,0.0,3.1921863555908203,-0.5006790161132812,-0.19175104796886444,18.5,0.0,3.3659934997558594,-0.4820823669433594,-0.5752531439065933,15.75,0.0,3.026247024536133,-0.07081031799316406,-0.19175104796886444,18.5,0.0,3.2644271850585938,-1.452326774597168,0.0,20.25,0.0,3.2966136932373047,-0.9462833404541016,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.559139609336853,3.2970938682556152,-0.001669866032898426,0.5979932546615601,-0.1109745129942894,-0.09954319149255753,0.3365955054759979,0.04477541893720627,-0.028074588626623154,0.0,3.463268280029297,-0.9183883666992188,-0.19175104796886444,12.25,0.0,3.233671188354492,-0.6251335144042969,-0.3835020959377289,14.5,0.0,3.381013870239258,-0.7567405700683594,-0.19175104796886444,17.25,0.0,2.925395965576172,0.07474422454833984,-0.19175104796886444,16.0,0.0,2.9522180557250977,0.08440017700195312,-0.19175104796886444,22.0,0.0,3.0115842819213867,0.009298324584960938,-0.19175104796886444,18.5,0.0,3.280162811279297,-1.438736915588379,0.0,21.0,0.0,3.313779830932617,-1.0639429092407227,0.0,25.0,0.0,3.2236576080322266,-0.37229061126708984,0.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.4553571939468384,3.2660112380981445,-0.007166409865021706,0.7078964710235596,-0.16142627596855164,-0.09363699704408646,0.396801233291626,-0.035317838191986084,-0.020649107173085213,0.0,3.23331356048584,-1.564621925354004,-0.19175104796886444,12.75,0.0,3.222942352294922,-1.106858253479004,-0.3835020959377289,15.5,0.0,3.1621456146240234,-0.5199909210205078,-0.3835020959377289,18.25,0.0,3.0559301376342773,-0.1780986785888672,-0.3835020959377289,22.0,0.0,2.9447078704833984,0.042557716369628906,-0.19175104796886444,14.5,0.0,3.002643585205078,-0.02288818359375,-0.3835020959377289,22.0,0.0,3.2701492309570312,-1.4358758926391602,0.0,20.25,0.0,3.2873153686523438,-1.1408329010009766,0.0,25.5,0.0,3.210783004760742,-0.5053281784057617,0.0,22.5,0.0,3.025531768798828,0.040411949157714844,0.0,27.0,0.0,3.059506416320801,-0.00035762786865234375,0.0,27.75,,,,,,,,,,,,,,,
0.0,-0.31760144233703613,3.237285852432251,-0.010030647739768028,0.865632176399231,-0.19897137582302094,-0.08322956413030624,0.5016719102859497,-0.08605313301086426,-0.00921590719372034,0.0,3.483295440673828,-1.0442733764648438,-0.19175104796886444,12.75,0.0,3.3273696899414062,-0.9773969650268555,-0.19175104796886444,13.25,0.0,2.946138381958008,0.0654458999633789,-0.3835020959377289,21.25,0.0,2.979755401611328,0.04291534423828125,-0.3835020959377289,28.25,0.0,2.99227237701416,0.02968311309814453,-0.3835020959377289,26.5,0.0,3.1009912490844727,-0.09548664093017578,-0.3835020959377289,15.75,0.0,3.177165985107422,-0.6823539733886719,0.0,21.0,0.0,2.9500722885131836,0.045418739318847656,0.0,20.0,0.0,2.9958486557006836,0.03647804260253906,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.3353493809700012,3.215237855911255,-0.011438724584877491,0.7166590690612793,-0.1829373836517334,-0.07212796062231064,0.3110400140285492,-0.02338925004005432,0.0009272759780287743,0.0,3.3130645751953125,-1.0635852813720703,-0.19175104796886444,17.0,0.0,3.4232139587402344,-1.2298822402954102,-0.19175104796886444,19.25,0.0,3.4847259521484375,-1.256704330444336,-0.19175104796886444,14.0,0.0,3.1224489212036133,-0.4112720489501953,-0.19175104796886444,21.25,0.0,3.023386001586914,-0.1552104949951172,-0.19175104796886444,27.0,0.0,3.0384063720703125,-0.22423267364501953,-0.19175104796886444,28.0,0.0,2.9636621475219727,-0.07152557373046875,-0.19175104796886444,17.25,0.0,3.226161003112793,-1.3282299041748047,0.0,23.75,0.0,3.1728744506835938,-0.492095947265625,0.0,22.25,0.0,2.9540061950683594,0.031828880310058594,0.0,20.75,,,,,,,,,,,,,,,,,,,,
0.0,-0.18172882497310638,3.192656993865967,-0.01396394893527031,0.9096697568893433,-0.18081384897232056,-0.06286607682704926,0.47806328535079956,-0.007292484864592552,0.0098800053820014,0.0,2.8209686279296875,-2.2455453872680664,-0.19175104796886444,15.75,0.0,3.0040740966796875,0.06830692291259766,-0.19175104796886444,28.75,0.0,3.114938735961914,-0.03719329833984375,-0.19175104796886444,20.0,0.0,2.941131591796875,0.09906291961669922,-0.19175104796886444,23.75,0.0,2.9754638671875,0.09512901306152344,-0.19175104796886444,30.5,0.0,3.1707286834716797,-0.3808736801147461,0.0,22.75,0.0,3.027677536010742,-0.009298324584960938,0.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.10794509947299957,3.169401168823242,-0.014650126919150352,0.9183732271194458,-0.1820306032896042,-0.05098596215248108,0.43846651911735535,0.0010475022718310356,0.020355012267827988,0.0,2.9844045639038086,-1.4723539352416992,-0.19175104796886444,14.25,0.0,3.2840967178344727,-1.209855079650879,-0.19175104796886444,12.25,0.0,3.492593765258789,-1.107931137084961,-0.19175104796886444,14.0,0.0,2.9125213623046875,0.06687641143798828,-0.19175104796886444,16.75,0.0,2.944350242614746,-0.034332275390625,-0.19175104796886444,22.0,0.0,3.0126571655273438,0.0718832015991211,-0.19175104796886444,18.25,0.0,3.165721893310547,-0.34332275390625,0.0,22.75,0.0,3.0291080474853516,-0.006794929504394531,0.0,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.554425060749054,2.8546035289764404,0.008934780955314636,-0.42156025767326355,-0.5394964218139648,0.025477899238467216,-0.09540919214487076,-0.5826839804649353,0.016588862985372543,0.0,3.163933753967285,-1.234889030456543,-0.19175104796886444,13.75,0.0,2.9250383377075195,-0.9205341339111328,-0.9587552398443222,21.0,0.0,3.0241012573242188,-1.1190176010131836,-0.9587552398443222,17.25,0.0,2.8417110443115234,-0.6251335144042969,-0.7670041918754578,22.0,0.0,2.7762651443481445,-0.2707242965698242,-0.7670041918754578,21.75,0.0,2.6900768280029297,-0.017523765563964844,-0.9587552398443222,18.25,0.0,3.084540367126465,-1.0582208633422852,0.0,23.75,0.0,2.99227237701416,-0.1609325408935547,0.0,25.25,0.0,2.8363466262817383,0.0833272933959961,0.0,29.5,0.0,2.879619598388672,0.0661611557006836,0.0,30.25,0.0,2.7626752853393555,0.09870529174804688,0.0,21.5,,,,,,,,,,,,,,,
0.0,-0.534161388874054,2.782975912094116,0.008595879189670086,-0.30383527278900146,-0.6600509881973267,0.023473860695958138,0.02963309735059738,-0.6960767507553101,0.014517700299620628,0.0,2.8313398361206055,-1.4848709106445312,-0.7670041918754578,13.25,0.0,2.8814077377319336,-0.8600950241088867,-0.9587552398443222,21.25,0.0,2.8409957885742188,-0.676274299621582,-0.9587552398443222,24.25,0.0,2.7240514755249023,-0.2167224884033203,-0.7670041918754578,22.75,0.0,2.592802047729492,0.057578086853027344,-0.7670041918754578,24.0,0.0,2.539515495300293,0.11050701141357422,-0.7670041918754578,19.5,0.0,3.107428550720215,-0.960230827331543,0.0,22.75,0.0,2.732992172241211,0.08654594421386719,0.0,22.5,0.0,2.8263330459594727,0.07402896881103516,0.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.5928043723106384,2.714341402053833,0.008212009444832802,-0.3509441614151001,-0.7316963076591492,0.02152268774807453,-0.013570800423622131,-0.6959006190299988,0.012631326913833618,0.0,2.8252601623535156,-1.0650157928466797,-0.3835020959377289,19.0,0.0,2.887845039367676,-1.2999773025512695,-0.3835020959377289,12.5,0.0,2.7605295181274414,-0.9491443634033203,-0.3835020959377289,23.0,0.0,2.7086734771728516,-0.7385015487670898,-0.3835020959377289,20.5,0.0,2.5827884674072266,-0.1316070556640625,-1.1505062878131866,18.0,0.0,2.4640560150146484,-0.0035762786865234375,-1.1505062878131866,16.75,0.0,2.9726028442382812,-0.18310546875,0.0,23.0,0.0,2.6918649673461914,0.07474422454833984,0.0,24.25,0.0,2.813100814819336,0.07653236389160156,0.0,29.75,0.0,2.873539924621582,0.022172927856445312,0.0,30.5,,,,,,,,,,,,,,,,,,,,
0.0,-0.5769199728965759,2.619194269180298,0.007695895154029131,-0.24457429349422455,-0.8738832473754883,0.019354064017534256,0.09846678376197815,-0.8243411779403687,0.010645562782883644,0.0,2.6682615280151367,-0.9101629257202148,-1.1505062878131866,20.5,0.0,2.7326345443725586,-0.9781122207641602,-1.1505062878131866,20.0,0.0,2.868533134460449,-0.9566545486450195,-0.7670041918754578,15.0,0.0,2.3245811462402344,-0.07545948028564453,-1.1505062878131866,16.75,0.0,2.524137496948242,-0.1856088638305664,-0.9587552398443222,16.0,0.0,2.367854118347168,-0.060439109802246094,-1.1505062878131866,20.0,0.0,3.0105113983154297,-1.0721683502197266,0.0,16.0,0.0,3.2747983932495117,-0.8486509323120117,0.0,12.0,0.0,2.971172332763672,-0.3833770751953125,0.0,20.0,0.0,2.6650428771972656,0.07796287536621094,0.0,24.5,0.0,2.808809280395508,0.0514984130859375,0.0,29.25,,,,,,,,,,,,,,,
0.0,-0.7591266632080078,2.4756948947906494,0.00675687612965703,-0.4921795129776001,-1.1021733283996582,0.016724135726690292,-0.10120514035224915,-1.0176546573638916,0.008494764566421509,0.0,2.4046897888183594,-1.329660415649414,-1.342257335782051,20.0,0.0,2.489447593688965,-1.3990402221679688,-1.5340083837509155,18.0,0.0,2.6493072509765625,-1.4655590057373047,-0.19175104796886444,14.75,0.0,2.338886260986328,-1.159071922302246,-1.342257335782051,21.25,0.0,2.8481483459472656,-1.4837980270385742,-0.19175104796886444,12.25,0.0,2.1708011627197266,-0.5403757095336914,-1.342257335782051,22.0,0.0,2.2602081298828125,-0.6623268127441406,-1.342257335782051,21.0,0.0,2.9811859130859375,-1.1608600616455078,0.0,17.0,0.0,2.9021501541137695,-0.9366273880004883,0.0,19.0,0.0,3.252267837524414,-0.9073019027709961,0.0,12.25,0.0,2.7887821197509766,0.06401538848876953,0.0,27.0,0.0,2.8706789016723633,-0.031828880310058594,0.0,24.25,,,,,,,,,,
0.0,-0.7982025742530823,2.3072357177734375,0.0061442176811397076,-0.42502230405807495,-1.3813400268554688,0.014537783339619637,0.02711254358291626,-1.3048107624053955,0.006646731868386269,0.0,2.189755439758301,-1.0274648666381836,-1.9175104796886444,28.0,0.0,1.9837617874145508,-0.7477998733520508,-1.1505062878131866,13.0,0.0,2.0821094512939453,-0.8482933044433594,-1.1505062878131866,26.0,0.0,2.363920211791992,-0.9598731994628906,-1.9175104796886444,28.75,0.0,2.4368762969970703,-1.0017156600952148,-1.9175104796886444,21.75,0.0,2.5141239166259766,-1.1372566223144531,-2.4927636235952377,14.25,0.0,2.9747486114501953,-1.1708736419677734,0.0,17.5,0.0,2.879977226257324,-1.0167360305786133,0.0,19.5,0.0,3.236532211303711,-0.9362697601318359,0.0,12.5,0.0,2.742290496826172,-0.29790401458740234,0.0,26.75,0.0,2.8542280197143555,-0.30362606048583984,0.0,22.0,,,,,,,,,,,,,,,
0.0,-0.0982910692691803,3.135896921157837,0.00014215358532965183,0.3516342341899872,-0.48777738213539124,0.0005505303270183504,-0.08569877594709396,-0.7961276769638062,0.0004281399887986481,0.0,3.096342086791992,-0.46885013580322266,-0.3835020959377289,12.75,0.0,2.9164552688598633,0.091552734375,-0.3835020959377289,28.75,0.0,2.953648567199707,0.054717063903808594,-0.3835020959377289,24.25,0.0,2.8967857360839844,0.10442733764648438,-0.3835020959377289,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.17146113514900208,3.0774168968200684,0.0001472064177505672,0.17136289179325104,-0.5711543560028076,0.0005346543621271849,-0.2266363501548767,-0.7953799366950989,0.00039412244223058224,0.0,3.2454729080200195,-1.3124942779541016,-0.5752531439065933,14.75,0.0,3.043055534362793,-1.028895378112793,-0.5752531439065933,23.0,0.0,3.1957626342773438,-1.0027885437011719,-0.5752531439065933,22.5,0.0,3.1810998916625977,-0.914454460144043,-0.5752531439065933,27.75,0.0,2.754807472229004,0.22137165069580078,-0.5752531439065933,18.25,0.0,2.8095245361328125,0.1577138900756836,-0.5752531439065933,26.0,0.0,2.8159618377685547,0.171661376953125,-0.5752531439065933,25.25,0.0,3.084540367126465,-0.1627206802368164,0.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.15159939229488373,2.9930601119995117,0.0001642446150071919,0.15302187204360962,-0.6811630129814148,0.0005304267979227006,-0.22370433807373047,-0.8187819123268127,0.00036868275492452085,0.0,2.925395965576172,-1.4837980270385742,-0.5752531439065933,18.75,0.0,3.074169158935547,-1.485586166381836,-0.7670041918754578,14.75,0.0,2.9397010803222656,-0.5661249160766602,-0.5752531439065933,19.5,0.0,2.8417110443115234,-0.1398324966430664,-0.5752531439065933,26.25,0.0,2.7462244033813477,0.06794929504394531,-0.7670041918754578,20.25,0.0,2.8066635131835938,-0.02110004425048828,-0.7670041918754578,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.11318471282720566,2.892017364501953,0.00017433286120649427,0.16767720878124237,-0.7998180389404297,0.0005161017179489136,-0.1938684582710266,-0.8458811640739441,0.00033873470965772867,0.0,2.7419328689575195,-1.7588138580322266,-0.7670041918754578,21.25,0.0,2.749800682067871,-1.557469367980957,-0.7670041918754578,22.25,0.0,2.9289722442626953,-1.6440153121948242,-0.7670041918754578,16.5,0.0,2.809882164001465,-0.3955364227294922,-0.7670041918754578,20.5,0.0,2.662539482116699,0.0768899917602539,-0.7670041918754578,22.75,0.0,2.714395523071289,-0.050067901611328125,-0.7670041918754578,24.25,0.0,2.56955623626709,0.1741647720336914,-0.7670041918754578,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.09733476489782333,2.786987066268921,0.00016848836094141006,0.14690881967544556,-0.9173457026481628,0.0004818940069526434,-0.19540075957775116,-0.8774491548538208,0.0002986573672387749,0.0,3.013014793395996,-1.9322633743286133,-1.342257335782051,12.25,0.0,2.9572248458862305,-1.6794204711914062,-1.342257335782051,16.0,0.0,2.9010772705078125,-1.5617609024047852,-0.9587552398443222,16.75,0.0,3.0105113983154297,-0.5950927734375,-1.1505062878131866,17.25,0.0,2.7773380279541016,-0.22172927856445312,-0.9587552398443222,21.25,0.0,2.56955623626709,0.05650520324707031,-0.7670041918754578,24.25,0.0,2.61533260345459,0.018596649169921875,-0.9587552398443222,31.0,0.0,2.6428699493408203,-0.010013580322265625,-0.9587552398443222,29.75,0.0,2.754092216491699,-0.11086463928222656,0.0,29.0,0.0,2.649664878845215,-0.033974647521972656,0.0,27.5,,,,,,,,,,,,,,,,,,,,
0.0,-0.2747747302055359,2.6809983253479004,0.00015254314348567277,-0.1896371841430664,-1.0413434505462646,0.00043528113747015595,-0.45892083644866943,-0.9304889440536499,0.00025301254936493933,0.0,2.8917789459228516,-1.3643503189086914,-1.342257335782051,18.25,0.0,3.010869026184082,-1.4609098434448242,-1.342257335782051,13.25,0.0,2.7322769165039062,-1.0188817977905273,-1.5340083837509155,25.0,0.0,2.833127975463867,-1.143336296081543,-1.5340083837509155,21.75,0.0,2.6503801345825195,-0.7120370864868164,-0.7670041918754578,25.25,0.0,2.577066421508789,-0.28574466705322266,-0.7670041918754578,25.5,0.0,2.507328987121582,-0.15914440155029297,-1.342257335782051,22.0,0.0,2.376437187194824,-0.04684925079345703,-1.342257335782051,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
