tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15
0.0,3.150206612190232e-05,2.1470861434936523,-1.3228564262390137,3.351664054207504e-05,-1.2835767269134521,-0.8579908609390259,-1.5677826013416052e-05,-0.7867549657821655,-0.46265941858291626,0.0,1.921534538269043,-1.2574195861816406,-0.19175104796886444,19.25,0.0,1.8153190612792969,-1.0228157043457031,0.19175104796886444,15.75,0.0,1.8714666366577148,-1.0914802551269531,0.19175104796886444,22.75,0.0,2.100706100463867,-1.3142824172973633,-0.7670041918754578,14.25,0.0,1.8267631530761719,-1.180887222290039,0.0,25.5,0.0,2.935051918029785,-1.4791488647460938,0.0,13.5,0.0,3.143906593322754,-1.4015436172485352,0.0,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.5749548512976617e-05,2.0379955768585205,-1.3867331743240356,2.0566367311403155e-05,-1.294052004814148,-0.8862733840942383,-2.2606964193983003e-05,-0.6936929821968079,-0.47201985120773315,0.0,1.7219781875610352,-1.3604164123535156,0.19175104796886444,20.0,0.0,1.685500144958496,-1.2001991271972656,0.19175104796886444,15.75,0.0,2.1167993545532227,-1.1576414108276367,-0.5752531439065933,21.75,0.0,2.223372459411621,-1.159071922302246,-0.5752531439065933,21.75,0.0,2.3016929626464844,-1.224517822265625,-0.5752531439065933,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0524594219750725e-05,1.973244547843933,-1.4468069076538086,9.33258343138732e-06,-1.1985958814620972,-0.9274865984916687,-2.7983938707620837e-05,-0.4855749011039734,-0.5181238651275635,0.0,1.706242561340332,-1.2652873992919922,-0.19175104796886444,13.5,0.0,1.8979310989379883,-1.2481212615966797,0.19175104796886444,21.0,0.0,2.2301673889160156,-1.3142824172973633,0.19175104796886444,12.5,0.0,2.119302749633789,-1.1322498321533203,0.19175104796886444,24.25,0.0,2.177596092224121,-1.1554956436157227,0.19175104796886444,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.671340375101863e-08,2.8973124027252197,-0.6087016463279724,2.0239878040229087e-07,-0.5915451049804688,-0.37236636877059937,1.43189240020547e-07,-0.39347654581069946,-0.34481433033943176,0.0,3.0591487884521484,-0.9452104568481445,-0.5752531439065933,15.0,0.0,2.914309501647949,-0.8254051208496094,-0.5752531439065933,18.75,0.0,2.8020143508911133,-0.4820823669433594,-0.19175104796886444,22.5,0.0,2.7261972427368164,-0.20563602447509766,-0.3835020959377289,21.25,0.0,2.7490854263305664,-0.23996829986572266,-0.19175104796886444,26.0,0.0,3.197193145751953,-1.292109489440918,0.0,20.5,0.0,3.1571388244628906,-0.7899999618530273,0.0,24.0,0.0,2.9439926147460938,-0.20205974578857422,0.0,28.5,0.0,3.0434131622314453,-0.22208690643310547,0.0,27.0,0.0,2.8585195541381836,-0.02753734588623047,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.736166741598936e-08,2.844695806503296,-0.6407268643379211,1.9134829187805735e-07,-0.6199718117713928,-0.39387425780296326,1.2734562915284187e-07,-0.385669082403183,-0.3334023058414459,0.0,3.0019283294677734,-1.5946626663208008,-0.3835020959377289,13.25,0.0,3.0291080474853516,-1.1047124862670898,-0.3835020959377289,15.5,0.0,2.9854774475097656,-0.6816387176513672,-0.5752531439065933,20.25,0.0,2.8095245361328125,-0.6083250045776367,-0.5752531439065933,22.5,0.0,2.7315616607666016,-0.2925395965576172,-0.5752531439065933,25.5,0.0,2.6911497116088867,-0.22172927856445312,-0.5752531439065933,22.0,0.0,3.280162811279297,-1.3990402221679688,0.0,17.5,0.0,3.3981800079345703,-1.5145540237426758,0.0,12.25,0.0,3.086686134338379,-1.1061429977416992,0.0,22.0,0.0,3.040909767150879,-0.32722949981689453,0.0,25.25,0.0,2.9289722442626953,-0.23031234741210938,0.0,27.75,0.0,2.8438568115234375,-0.03218650817871094,0.0,25.0,,,,,,,,,,,,,,,
0.0,5.648858092399678e-08,2.754852533340454,-0.6805575489997864,1.7747782976584858e-07,-0.7328627109527588,-0.4124360680580139,1.1037698044447097e-07,-0.4941200613975525,-0.3079916834831238,0.0,2.8982162475585938,-1.4115571975708008,-0.7670041918754578,14.25,0.0,2.822399139404297,-1.21307373046875,-0.7670041918754578,18.5,0.0,2.702951431274414,-0.9931325912475586,-0.3835020959377289,20.0,0.0,2.549886703491211,-0.3579854965209961,-1.1505062878131866,16.75,0.0,2.61533260345459,-0.33295154571533203,-0.9587552398443222,24.25,0.0,2.6646852493286133,-0.354766845703125,-0.9587552398443222,23.75,0.0,3.069162368774414,-1.0628700256347656,0.0,20.0,0.0,2.644658088684082,-0.3426074981689453,0.0,25.25,0.0,3.0323266983032227,-0.46706199645996094,0.0,23.75,0.0,2.7666091918945312,-0.20813941955566406,0.0,26.75,0.0,2.90071964263916,-0.2728700637817383,0.0,26.5,,,,,,,,,,,,,,,,,,,,
0.0,5.1612587981253455e-08,2.6439695358276367,-0.7286245226860046,1.578091683995808e-07,-0.9197317361831665,-0.41882088780403137,9.040682868999284e-08,-0.7150989770889282,-0.25477302074432373,0.0,2.946138381958008,-1.7230510711669922,-1.5340083837509155,12.75,0.0,2.876758575439453,-1.4634132385253906,-1.5340083837509155,14.5,0.0,2.799510955810547,-1.1512041091918945,-1.5340083837509155,18.0,0.0,2.665400505065918,-0.9083747863769531,-0.19175104796886444,23.75,0.0,2.583146095275879,-0.630497932434082,-1.342257335782051,29.25,0.0,2.545952796936035,-0.49102306365966797,-1.342257335782051,31.25,0.0,2.5202035903930664,-0.40090084075927734,-1.342257335782051,26.0,0.0,1.7434358596801758,-1.3647079467773438,0.0,17.25,0.0,2.959012985229492,-0.7603168487548828,0.0,18.25,0.0,2.8624534606933594,-0.2592802047729492,0.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.59002009733922e-08,2.5369808673858643,-0.8198177218437195,1.3797991016417654e-07,-1.0352632999420166,-0.5202847123146057,7.182284633699965e-08,-0.7802009582519531,-0.3117350935935974,0.0,2.6407241821289062,-1.429438591003418,-0.9587552398443222,16.5,0.0,2.812027931213379,-1.611471176147461,0.19175104796886444,14.75,0.0,2.523064613342285,-0.9698867797851562,-1.1505062878131866,27.0,0.0,2.6214122772216797,-1.101851463317871,-1.1505062878131866,22.75,0.0,3.1102895736694336,-1.4058351516723633,0.19175104796886444,13.25,0.0,2.410411834716797,-0.7381439208984375,-1.1505062878131866,29.25,0.0,2.342104911804199,-0.628352165222168,-1.1505062878131866,30.5,0.0,2.3195743560791016,-0.4277229309082031,-1.1505062878131866,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.317704593859162e-08,2.4108574390411377,-0.9396119117736816,1.2250845315975312e-07,-1.1598029136657715,-0.6671075224876404,5.7072725212492514e-08,-0.8355260491371155,-0.40885129570961,0.0,2.2562742233276367,-1.0761022567749023,-1.1505062878131866,25.5,0.0,2.4805068969726562,-1.1401176452636719,-1.1505062878131866,24.25,0.0,2.604961395263672,-1.1998414993286133,-0.19175104796886444,21.0,0.0,2.7254819869995117,-1.295328140258789,-0.19175104796886444,18.0,0.0,2.8728246688842773,-1.3800859451293945,-0.7670041918754578,14.25,0.0,2.098560333251953,-0.8894205093383789,-1.1505062878131866,30.0,0.0,2.1425485610961914,-0.8994340896606445,-1.1505062878131866,30.25,0.0,2.9811859130859375,-1.548171043395996,0.0,17.5,0.0,2.810239791870117,-0.6959438323974609,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.064349923282862e-08,2.2930777072906494,-1.079032301902771,1.0774569147997681e-07,-1.23935866355896,-0.8478367924690247,4.3697660601083044e-08,-0.8190694451332092,-0.5432513356208801,0.0,2.1064281463623047,-1.2903213500976562,-1.5340083837509155,13.75,0.0,2.4003982543945312,-1.4340877532958984,-1.5340083837509155,14.5,0.0,2.5817155838012695,-1.4376640319824219,-0.3835020959377289,15.0,0.0,2.708315849304199,-1.4816522598266602,-0.3835020959377289,16.25,0.0,2.754092216491699,-1.6046762466430664,0.19175104796886444,13.5,0.0,2.0416975021362305,-0.9377002716064453,-0.5752531439065933,23.5,0.0,2.0334720611572266,-0.8575916290283203,-0.5752531439065933,26.75,0.0,2.972245216369629,-1.5474557876586914,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.784316504606977e-08,2.140209436416626,-1.205108404159546,9.293992064840495e-08,-1.3594026565551758,-0.9818223714828491,3.098142897783873e-08,-0.8487046360969543,-0.6205548644065857,0.0,1.796722412109375,-1.1898279190063477,0.19175104796886444,25.0,0.0,1.866459846496582,-1.3207197189331055,0.19175104796886444,21.75,0.0,2.0835399627685547,-1.352548599243164,-1.5340083837509155,13.25,0.0,2.5295019149780273,-1.509547233581543,-1.5340083837509155,14.0,0.0,2.6139020919799805,-1.6082525253295898,-0.7670041918754578,13.75,0.0,1.7963647842407227,-0.9262561798095703,-1.1505062878131866,14.25,0.0,1.7827749252319336,-0.7277727127075195,-1.1505062878131866,12.0,0.0,2.670407295227051,-1.1229515075683594,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.7774615435637315e-08,1.9937130212783813,-1.321390986442566,8.266508189080923e-08,-1.4451624155044556,-1.0856348276138306,2.2082151218683066e-08,-0.8358395099639893,-0.670873761177063,0.0,1.7352104187011719,-1.1419057846069336,-0.19175104796886444,13.25,0.0,1.7906427383422852,-1.2727975845336914,-0.19175104796886444,23.0,0.0,1.9108057022094727,-1.294255256652832,-0.19175104796886444,19.5,0.0,2.260565757751465,-1.4551877975463867,-1.72575943171978,12.5,0.0,2.119302749633789,-1.336812973022461,-0.3835020959377289,12.75,0.0,2.024531364440918,-1.0221004486083984,0.0,27.75,0.0,2.651810646057129,-1.1522769927978516,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.6408859926950754e-08,1.8523316383361816,-1.4209259748458862,7.122743284071476e-08,-1.4886653423309326,-1.159607172012329,1.3067639414998666e-08,-0.7669984102249146,-0.7061707377433777,0.0,1.7094612121582031,-1.2981891632080078,-0.19175104796886444,26.25,0.0,1.6179084777832031,-1.0553598403930664,0.19175104796886444,13.0,0.0,1.6443729400634766,-1.2284517288208008,-0.19175104796886444,17.5,0.0,1.8807649612426758,-1.2767314910888672,-0.19175104796886444,20.75,0.0,2.097487449645996,-1.2992620468139648,-0.7670041918754578,12.25,0.0,2.6514530181884766,-1.1469125747680664,0.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.557728689429496e-08,1.7366809844970703,-1.4971235990524292,6.140186314951279e-08,-1.4675731658935547,-1.1828113794326782,5.786426449105875e-09,-0.6395727396011353,-0.6974809765815735,0.0,1.571059226989746,-1.0775327682495117,0.19175104796886444,12.75,0.0,1.660466194152832,-1.1254549026489258,0.19175104796886444,14.5,0.0,1.7377138137817383,-1.2542009353637695,-0.19175104796886444,19.25,0.0,1.9290447235107422,-1.267075538635254,-0.19175104796886444,16.0,0.0,1.9315481185913086,-1.1444091796875,0.0,28.5,0.0,2.6493072509765625,-1.1622905731201172,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
