tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16,pointx17,pointy17,pointz17,doppler17,snr17
0.0,1.3540514195997666e-11,3.0614118576049805,-0.8574803471565247,4.093487354639436e-11,-0.20149590075016022,-0.7252514362335205,2.9599364625987334e-11,-0.08421075344085693,-0.3802822530269623,0.0,3.0738115310668945,-0.6827116012573242,-0.19175104796886444,17.25,0.0,2.908945083618164,0.06365776062011719,-0.19175104796886444,30.5,0.0,2.9647350311279297,-0.08726119995117188,-0.19175104796886444,26.25,0.0,2.7920007705688477,0.16558170318603516,-0.19175104796886444,17.0,0.0,2.870321273803711,0.13697147369384766,-0.19175104796886444,28.0,0.0,3.219723701477051,-1.0088682174682617,0.0,22.75,0.0,3.1621456146240234,-0.7814168930053711,0.0,27.25,0.0,3.4232139587402344,-0.8904933929443359,0.0,12.25,0.0,3.902435302734375,-0.9988546371459961,0.0,13.0,0.0,3.0580759048461914,-0.17344951629638672,0.0,28.25,0.0,2.953648567199707,0.08225440979003906,0.0,30.25,0.0,2.8012990951538086,0.171661376953125,0.0,12.25,0.0,2.9021501541137695,0.14340877532958984,0.0,25.75,,,,,,,,,,,,,,,,,,,,
0.0,1.3819655489410998e-11,3.072324514389038,-0.8711485266685486,3.9049170147409384e-11,-0.17823609709739685,-0.6600462794303894,2.6673448172420677e-11,-0.07655313611030579,-0.291206955909729,0.0,3.1828880310058594,-0.8890628814697266,-0.19175104796886444,24.5,0.0,3.268718719482422,-0.8887052536010742,-0.19175104796886444,20.25,0.0,3.048062324523926,-0.6237030029296875,-0.19175104796886444,21.25,0.0,3.460049629211426,-0.6208419799804688,-0.19175104796886444,15.25,0.0,2.8824806213378906,0.02968311309814453,-0.3835020959377289,25.25,0.0,2.764105796813965,0.20205974578857422,-0.3835020959377289,15.25,0.0,2.8438568115234375,0.09942054748535156,-0.3835020959377289,24.25,0.0,3.219723701477051,-1.010298728942871,0.0,23.25,0.0,3.1549930572509766,-0.8722543716430664,0.0,28.0,0.0,3.417849540710449,-0.8196830749511719,0.0,13.0,0.0,3.0562877655029297,-0.16415119171142578,0.0,28.25,0.0,2.9375553131103516,0.07295608520507812,0.0,30.5,0.0,2.7905702590942383,0.1952648162841797,0.0,15.25,0.0,2.8846263885498047,0.13339519500732422,0.0,27.0,,,,,,,,,,,,,,,
0.0,1.4708824436215906e-11,3.0583434104919434,-0.9330556392669678,3.7893653492826473e-11,-0.19436243176460266,-0.6747641563415527,2.438140661586985e-11,-0.09945564717054367,-0.2742861807346344,0.0,3.1685829162597656,-0.9917020797729492,-0.19175104796886444,25.75,0.0,3.178238868713379,-1.040339469909668,-0.19175104796886444,21.75,0.0,3.074169158935547,-0.8293390274047852,-0.19175104796886444,21.25,0.0,2.74050235748291,0.21851062774658203,-0.3835020959377289,27.25,0.0,2.817392349243164,0.102996826171875,-0.3835020959377289,24.25,0.0,2.693653106689453,0.2624988555908203,-0.9587552398443222,23.75,0.0,3.1571388244628906,-0.9430646896362305,0.0,27.0,0.0,3.208637237548828,-1.0818243026733398,0.0,21.5,0.0,3.446817398071289,-0.7528066635131836,0.0,14.0,0.0,3.036618232727051,-0.1283884048461914,0.0,27.5,0.0,2.9135942459106445,0.061511993408203125,0.0,31.0,0.0,2.8513669967651367,0.14519691467285156,0.0,28.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.5181467194480547e-11,3.046292543411255,-0.9630783796310425,3.619694127765527e-11,-0.20930589735507965,-0.6343278884887695,2.1918151321687063e-11,-0.12336218357086182,-0.21315112709999084,0.0,3.1882524490356445,-1.0242462158203125,-0.19175104796886444,18.0,0.0,3.0863285064697266,-0.7263422012329102,-0.3835020959377289,21.75,0.0,3.1371116638183594,-0.9337663650512695,-0.19175104796886444,21.5,0.0,2.8592348098754883,0.02110004425048828,-0.9587552398443222,21.0,0.0,2.706170082092285,0.1856088638305664,-0.9587552398443222,25.25,0.0,2.556324005126953,0.30112266540527344,-0.9587552398443222,16.0,0.0,2.639651298522949,0.2796649932861328,-0.9587552398443222,24.0,0.0,3.0434131622314453,-0.16808509826660156,0.0,26.5,0.0,2.831697463989258,0.1577138900756836,0.0,29.25,0.0,2.895355224609375,0.10085105895996094,0.0,31.0,0.0,2.7147531509399414,0.2696514129638672,0.0,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.4304229675743407e-11,3.014435291290283,-0.9763104915618896,3.289559596941771e-11,-0.26451724767684937,-0.563358724117279,1.8663830897436284e-11,-0.19132265448570251,-0.12723566591739655,0.0,3.1009912490844727,-1.2513399124145508,-0.3835020959377289,19.75,0.0,3.0927658081054688,-0.9938478469848633,-0.3835020959377289,23.0,0.0,3.0416250228881836,-0.8454322814941406,-0.19175104796886444,25.5,0.0,2.899289131164551,-0.5947351455688477,-0.5752531439065933,22.0,0.0,2.695798873901367,0.0064373016357421875,-1.1505062878131866,24.5,0.0,2.552032470703125,0.1798868179321289,-1.1505062878131866,18.75,0.0,2.6178359985351562,0.12445449829101562,-1.1505062878131866,25.0,0.0,2.9053688049316406,-0.005364418029785156,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.135443909033862e-11,2.987429618835449,-0.9946770668029785,2.7235569702299678e-11,-0.3497283458709717,-0.48837536573410034,1.4200793319041338e-11,-0.31867098808288574,-0.029477208852767944,0.0,3.040909767150879,-1.2066364288330078,-0.3835020959377289,17.75,0.0,3.1582117080688477,-1.3664960861206055,-0.3835020959377289,16.5,0.0,3.320932388305664,-1.4061927795410156,-0.5752531439065933,16.25,0.0,3.4543275833129883,-1.4537572860717773,-0.7670041918754578,13.0,0.0,2.9611587524414062,-1.0607242584228516,-0.5752531439065933,18.75,0.0,2.920389175415039,-0.6687641143798828,-0.5752531439065933,17.5,0.0,2.6868581771850586,-0.11515617370605469,-0.7670041918754578,15.0,0.0,2.3581981658935547,0.21886825561523438,-1.1505062878131866,15.0,0.0,2.4307966232299805,0.19311904907226562,-1.1505062878131866,21.25,0.0,2.482295036315918,0.19276142120361328,-1.1505062878131866,20.75,0.0,3.204345703125,-1.4094114303588867,0.0,14.25,0.0,2.9064416885375977,-0.020384788513183594,0.0,28.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,9.428341787853789e-12,2.8874688148498535,-0.977904736995697,2.2942269611858634e-11,-0.598872184753418,-0.33155813813209534,1.0735397813765868e-11,-0.6381321549415588,0.15705037117004395,0.0,3.2036304473876953,-1.6411542892456055,-1.9175104796886444,12.75,0.0,2.9200315475463867,-1.191258430480957,-1.5340083837509155,21.25,0.0,2.9726028442382812,-1.2613534927368164,-1.5340083837509155,21.0,0.0,3.088831901550293,-1.335740089416504,-0.5752531439065933,15.75,0.0,2.8738975524902344,-0.8754730224609375,-1.342257335782051,18.75,0.0,2.725839614868164,-0.6262063980102539,-1.342257335782051,17.0,0.0,2.5337934494018555,-0.08118152618408203,-0.5752531439065933,16.25,0.0,2.3860931396484375,0.0654458999633789,-0.5752531439065933,18.75,0.0,2.309560775756836,0.10836124420166016,-0.5752531439065933,16.0,0.0,3.240823745727539,-1.371145248413086,0.0,14.75,0.0,2.884984016418457,0.005364418029785156,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.805050009079828e-12,2.7771456241607666,-1.0711352825164795,1.9231664871721676e-11,-0.7798290252685547,-0.3946337103843689,7.847554203688212e-12,-0.7840744853019714,0.11182744801044464,0.0,3.1206607818603516,-1.7130374908447266,0.19175104796886444,14.5,0.0,2.4776458740234375,-1.2770891189575195,-1.1505062878131866,23.0,0.0,2.622842788696289,-1.292109489440918,-2.109261527657509,22.5,0.0,2.932906150817871,-1.4079809188842773,0.19175104796886444,17.5,0.0,3.017306327819824,-1.621842384338379,0.19175104796886444,16.75,0.0,2.8291940689086914,-1.2134313583374023,-2.109261527657509,19.25,0.0,2.483367919921875,-0.9126663208007812,-0.7670041918754578,19.75,0.0,2.4275779724121094,-0.23925304412841797,-0.3835020959377289,15.75,0.0,2.2777318954467773,-0.0400543212890625,-0.19175104796886444,12.5,0.0,3.167867660522461,-1.5267133712768555,0.0,15.5,0.0,2.875685691833496,-0.027894973754882812,0.0,25.0,0.0,2.7723312377929688,0.12373924255371094,0.0,26.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.221898426501561e-12,2.6012589931488037,-1.1793193817138672,1.689205893218304e-11,-1.018776774406433,-0.49038004875183105,5.929700740842092e-12,-0.9415248036384583,0.03218619525432587,0.0,1.8442869186401367,-1.3275146484375,-0.19175104796886444,19.75,0.0,2.157926559448242,-1.2180805206298828,-0.9587552398443222,22.75,0.0,2.4579763412475586,-1.3386011123657227,-0.9587552398443222,20.75,0.0,2.3528337478637695,-1.181960105895996,-0.9587552398443222,27.5,0.0,2.407193183898926,-1.2563467025756836,-0.9587552398443222,28.0,0.0,2.5888681411743164,-1.3979673385620117,-2.8762657195329666,12.25,0.0,3.186464309692383,-1.5048980712890625,0.0,15.75,0.0,3.132462501525879,-1.0464191436767578,0.0,21.0,0.0,3.203272819519043,-1.131892204284668,0.0,20.25,0.0,2.8731822967529297,-0.06222724914550781,0.0,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,6.9110667709482154e-12,2.453829288482666,-1.2720109224319458,1.499106047631038e-11,-1.1343433856964111,-0.5929532051086426,4.406346381519155e-12,-0.913921058177948,-0.085646852850914,0.0,1.9648075103759766,-1.0818243026733398,-0.19175104796886444,27.25,0.0,2.0513534545898438,-1.2345314025878906,0.3835020959377289,27.0,0.0,2.2476911544799805,-1.2173652648925781,0.3835020959377289,28.5,0.0,2.305269241333008,-1.3021230697631836,0.3835020959377289,24.0,0.0,2.3910999298095703,-1.4140605926513672,-1.342257335782051,15.25,0.0,3.1735897064208984,-1.547098159790039,0.0,14.25,0.0,3.1603574752807617,-1.2159347534179688,0.0,19.0,0.0,3.110647201538086,-1.0592937469482422,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,6.364410734538417e-12,2.2968742847442627,-1.3010903596878052,1.2814280886397356e-11,-1.271660327911377,-0.5560716390609741,2.7621926013826625e-12,-0.9449728727340698,-0.05152525752782822,0.0,1.89971923828125,-1.1343955993652344,-0.7670041918754578,23.0,0.0,2.0731687545776367,-1.2295246124267578,-1.72575943171978,25.0,0.0,2.194046974182129,-1.2148618698120117,0.19175104796886444,23.5,0.0,1.8149614334106445,-0.9273290634155273,-0.7670041918754578,15.5,0.0,2.306342124938965,-1.181960105895996,0.19175104796886444,15.0,0.0,3.177523612976074,-1.5478134155273438,0.0,13.75,0.0,3.1728744506835938,-1.2023448944091797,0.0,18.5,0.0,3.099203109741211,-1.086115837097168,0.0,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.710249981194515e-12,2.171082019805908,-1.308101773262024,1.0590884072514406e-11,-1.3335449695587158,-0.4876534938812256,1.1821000992298658e-12,-0.8980144262313843,0.0006217695772647858,0.0,1.866459846496582,-1.250624656677246,-0.7670041918754578,21.0,0.0,1.818537712097168,-1.0346174240112305,-0.5752531439065933,13.0,0.0,2.121090888977051,-1.1658668518066406,-0.5752531439065933,23.25,0.0,2.268075942993164,-1.0925531387329102,-0.5752531439065933,23.5,0.0,2.3370981216430664,-1.0800361633300781,-0.5752531439065933,15.25,0.0,3.0559301376342773,-1.1698007583618164,0.0,19.75,0.0,3.101348876953125,-1.3443231582641602,0.0,17.5,0.0,2.977609634399414,-0.9938478469848633,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.394574977696243e-12,2.0729575157165527,-1.327162742614746,8.926156688793263e-12,-1.3269709348678589,-0.45631805062294006,5.58159204619435e-14,-0.7812292575836182,0.005872156471014023,0.0,1.8954277038574219,-1.259922981262207,-0.19175104796886444,20.75,0.0,2.090334892272949,-1.1565685272216797,-0.3835020959377289,24.0,0.0,2.2133588790893555,-1.110076904296875,-0.3835020959377289,20.75,0.0,2.418994903564453,-1.1143684387207031,-0.3835020959377289,12.25,0.0,1.7545223236083984,-1.384735107421875,0.0,26.75,0.0,3.0426979064941406,-1.4719963073730469,0.0,16.0,0.0,3.0280351638793945,-1.2320280075073242,0.0,18.5,0.0,2.947568893432617,-1.0399818420410156,0.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.72722468808362e-12,2.019292116165161,-1.2901780605316162,6.9123326854048095e-12,-1.2166792154312134,-0.33948275446891785,-1.2173598717621359e-12,-0.5672858357429504,0.07350178062915802,0.0,1.6683340072631836,-1.319289207458496,-0.19175104796886444,20.0,0.0,1.6368627548217773,-1.1615753173828125,-0.19175104796886444,17.25,0.0,2.296328544616699,-0.7431507110595703,-0.19175104796886444,22.0,0.0,2.3714303970336914,-0.8089542388916016,-0.19175104796886444,19.25,0.0,2.512693405151367,-0.881195068359375,-0.5752531439065933,13.25,0.0,1.752018928527832,-1.295328140258789,0.0,28.25,0.0,2.99227237701416,-1.3039112091064453,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.2933976766281727e-13,2.930938959121704,-0.32157671451568604,7.511632917241162e-13,-0.19763043522834778,-0.4507957398891449,4.648526572351153e-13,-0.15081357955932617,-0.43660250306129456,0.0,3.0344724655151367,-1.5807151794433594,-0.19175104796886444,15.25,0.0,3.085970878601074,-1.0889768600463867,-0.19175104796886444,16.5,0.0,2.976536750793457,-0.4438161849975586,-0.19175104796886444,19.5,0.0,2.822399139404297,-0.04935264587402344,-0.3835020959377289,24.5,0.0,2.7219057083129883,0.14019012451171875,-0.3835020959377289,23.75,0.0,2.7451515197753906,0.14984607696533203,-0.3835020959377289,27.75,0.0,3.120303153991699,-0.916600227355957,0.0,26.25,0.0,2.828836441040039,0.0743865966796875,0.0,30.0,0.0,2.8792619705200195,-0.004291534423828125,0.0,30.25,0.0,2.764463424682617,0.14090538024902344,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.1780111893708598e-13,2.9198765754699707,-0.3934381902217865,6.863679004494305e-13,-0.23730039596557617,-0.5286552906036377,3.9535581297482636e-13,-0.20858055353164673,-0.4602600038051605,0.0,3.1278133392333984,-1.6919374465942383,-0.19175104796886444,13.75,0.0,3.072381019592285,-1.4469623565673828,-0.3835020959377289,18.0,0.0,3.132462501525879,-1.694798469543457,-0.19175104796886444,13.75,0.0,3.09598445892334,-1.0006427764892578,-0.3835020959377289,22.25,0.0,3.6149024963378906,-1.1633634567260742,-0.3835020959377289,12.25,0.0,3.0012130737304688,-0.6380081176757812,-0.19175104796886444,23.5,0.0,2.865314483642578,-0.09942054748535156,-0.5752531439065933,26.0,0.0,2.7369260787963867,0.08511543273925781,-0.3835020959377289,22.25,0.0,2.7816295623779297,0.05543231964111328,-0.3835020959377289,27.75,0.0,3.1260251998901367,-0.9130239486694336,0.0,26.75,0.0,2.879619598388672,0.011086463928222656,0.0,31.0,0.0,2.820611000061035,0.10764598846435547,0.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0852932011358738e-13,2.884188175201416,-0.4253113269805908,6.236240365255219e-13,-0.3127591609954834,-0.5243647694587708,3.30683587066935e-13,-0.2949928045272827,-0.41035687923431396,0.0,3.026604652404785,-1.4365911483764648,-0.7670041918754578,13.5,0.0,2.9851198196411133,-0.9459257125854492,-0.3835020959377289,24.75,0.0,3.0412673950195312,-0.9906291961669922,-0.3835020959377289,21.25,0.0,2.9364824295043945,-0.4996061325073242,-0.19175104796886444,21.0,0.0,2.578139305114746,0.19848346710205078,-0.7670041918754578,12.75,0.0,2.6443004608154297,0.22852420806884766,-0.7670041918754578,22.0,0.0,2.705812454223633,0.24569034576416016,-0.3835020959377289,22.5,0.0,3.1338930130004883,-0.9473562240600586,0.0,25.75,0.0,3.1696557998657227,-1.1769533157348633,0.0,19.25,0.0,3.008723258972168,-0.6591081619262695,0.0,26.75,0.0,2.8960704803466797,-0.1519918441772461,0.0,29.0,0.0,2.820611000061035,0.056862831115722656,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
