tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13
0.0,-1.0305709174929234e-08,2.795456647872925,0.5595148921012878,1.1621618334345385e-08,0.0330467633903026,-0.1557772755622863,7.07439218317063e-09,-0.0227540824562311,-0.1397034972906112,0.0,3.1996965408325195,-0.33501129150390624,0.0,14.75,0.0,3.0355453491210938,-0.08574466705322259,0.0,16.25,0.0,2.6575326919555664,0.7714893341064453,0.0,22.0,0.0,2.6847124099731445,0.8247758865356445,0.0,26.25,0.0,2.7076005935668945,0.8844997406005859,0.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.0305709174929234e-08,2.795456647872925,0.5595148921012878,1.1621618334345385e-08,0.0330467633903026,-0.1557772755622863,7.07439218317063e-09,-0.0227540824562311,-0.1397034972906112,0.0,3.186821937561035,-0.37220458984375,0.0,13.75,0.0,3.0308961868286133,0.018325042724609414,0.0,15.75,0.0,2.663612365722656,0.7768537521362304,0.0,21.75,0.0,2.686142921447754,0.8380081176757812,0.0,26.5,0.0,2.7097463607788086,0.8920099258422851,0.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.0305709174929234e-08,2.795456647872925,0.5595148921012878,1.1621618334345385e-08,0.0330467633903026,-0.1557772755622863,7.07439218317063e-09,-0.0227540824562311,-0.1397034972906112,0.0,3.1900405883789062,-0.41511993408203124,0.0,13.25,0.0,3.031611442565918,0.01153011322021491,0.0,15.25,0.0,2.6596784591674805,0.7260705947875976,0.0,21.75,0.0,2.6918649673461914,0.694241714477539,0.0,25.25,0.0,2.760171890258789,0.6677772521972656,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.0305709174929234e-08,2.795456647872925,0.5595148921012878,1.1621618334345385e-08,0.0330467633903026,-0.1557772755622863,7.07439218317063e-09,-0.0227540824562311,-0.1397034972906112,0.0,3.1871795654296875,-0.4108283996582031,0.0,13.0,0.0,3.0030012130737305,-0.005278396606445301,0.0,15.25,0.0,2.701878547668457,0.6030466079711914,0.0,27.0,0.0,2.773046493530273,0.4964735031127929,0.0,22.25,0.0,2.6721954345703125,0.6638433456420898,0.0,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.0305709174929234e-08,2.795456647872925,0.5595148921012878,1.1621618334345385e-08,0.0330467633903026,-0.1557772755622863,7.07439218317063e-09,-0.0227540824562311,-0.1397034972906112,0.0,3.175020217895508,-0.5098913192749024,0.0,12.25,0.0,3.012657165527344,-0.10934810638427728,0.0,14.5,0.0,2.790212631225586,0.3695156097412109,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.0305709174929234e-08,2.795456647872925,0.5595148921012878,1.1621618334345385e-08,0.0330467633903026,-0.1557772755622863,7.07439218317063e-09,-0.0227540824562311,-0.1397034972906112,0.0,3.187894821166992,-0.48235397338867186,0.0,13.5,0.0,3.021240234375,-0.20984153747558587,0.0,14.75,0.0,2.697229385375977,0.614133071899414,0.0,25.25,0.0,2.773404121398926,0.4828836441040039,0.0,20.5,0.0,2.6646852493286133,0.6752874374389648,0.0,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.001673410883086e-08,2.790842771530152,0.5744123876094818,1.1980324288174415e-08,0.0229175556451082,-0.1303220242261886,7.295811066398983e-09,-0.0353819131851196,-0.1187937408685684,0.0,2.63822078704834,0.9488727569580078,-0.1917510479688644,15.0,0.0,3.182530403137207,-0.4376504898071289,0.0,12.25,0.0,3.0062198638916016,-0.2312992095947265,0.0,14.0,0.0,2.7676820755004883,0.511136245727539,0.0,20.25,0.0,2.661466598510742,0.6971027374267578,0.0,22.0,0.0,2.690434455871582,0.6384517669677734,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.2207166346725e-09,2.7923970222473145,0.5876278698444366,1.2976682839394016e-08,0.0094588603824377,-0.1107710897922515,7.907624777203637e-09,-0.0645361691713333,-0.1051594391465187,0.0,3.0344724655151367,0.4782344818115234,-0.1917510479688644,14.0,0.0,2.879619598388672,0.692095947265625,-0.1917510479688644,14.75,0.0,2.709388732910156,0.9477998733520507,-0.1917510479688644,14.25,0.0,3.09133529663086,-0.9783838272094729,0.0,13.25,0.0,2.9754638671875,0.40992755889892574,0.0,15.25,0.0,2.788066864013672,0.5755092620849609,0.0,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-8.464470901969891e-09,2.7884199619293213,0.6082662761211395,1.3921543917660983e-08,0.0166844632476568,-0.0722905248403549,8.480897761842243e-09,-0.0421829596161842,-0.0701673477888107,0.0,2.66718864440918,0.8054639816284179,0.1917510479688644,25.0,0.0,2.7158260345458984,0.760760498046875,0.1917510479688644,20.5,0.0,2.6407241821289062,0.8258487701416015,0.1917510479688644,21.25,0.0,3.2072067260742188,-0.5206201553344727,0.0,14.25,0.0,2.9572248458862305,0.47322769165039064,0.0,15.75,0.0,2.661466598510742,0.7546808242797851,0.0,25.25,0.0,2.6836395263671875,0.7511045455932617,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-7.635838628061721e-09,2.7873570919036865,0.6201156795024871,1.4959452343532575e-08,0.0239052791148424,-0.0497138947248458,9.11129927061438e-09,-0.0249228738248348,-0.0491574518382549,0.0,2.931833267211914,0.4338886260986328,-0.1917510479688644,15.25,0.0,2.67183780670166,0.775423240661621,0.1917510479688644,22.5,0.0,2.7008056640625,0.7686283111572265,0.1917510479688644,27.25,0.0,2.7469396591186523,0.7407333374023437,0.1917510479688644,24.25,0.0,3.191471099853516,-0.5309913635253907,0.0,17.25,0.0,2.9976367950439453,0.1331235885620118,0.0,18.25,0.0,2.667546272277832,0.7600452423095703,0.0,25.5,0.0,2.700448036193848,0.7346536636352539,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-5.640502731552033e-09,2.7800095081329346,0.6410463869571685,1.6452306184078225e-08,-0.0047102682292461,-0.0061071142554283,9.487416186004792e-09,-0.0641323029994964,-0.0073747038841247,0.0,2.7576684951782227,0.7782842636108398,-0.1917510479688644,19.0,0.0,2.637505531311035,0.9148981094360351,-0.1917510479688644,16.5,0.0,2.6836395263671875,0.8920099258422851,-0.1917510479688644,21.75,0.0,3.1603574752807617,-1.0127161026000977,0.0,13.25,0.0,3.191471099853516,-0.4204843521118164,0.0,14.75,0.0,2.9883384704589844,0.292625617980957,0.0,18.0,0.0,2.69472599029541,0.784721565246582,0.0,29.5,0.0,2.765536308288574,0.6720687866210937,0.0,26.25,0.0,2.6578903198242188,0.8072521209716796,0.0,25.25,,,,,,,,,,,,,,,,,,,,
