Frame count,tid,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
14,0,2.7,0.23,-0.02,-0.22,-0.11,0.07,2.87,0.21000000000000002,21.0,2.93,0.17,14.25,2.84,0.30000000000000004,20.25,2.73,0.52,11.75,3.45,-0.8700000000000001,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,2.69,0.26,-0.06,-0.12,-0.17,0.17,3.11,-1.3,4.0,2.99,-1.08,5.75,2.94,-0.18,7.75,2.76,0.46,19.25,2.8,0.33,16.75,2.69,0.56,14.75,3.13,-1.12,15.0,3.09,-0.9299999999999999,17.5,3.46,-0.8900000000000001,11.0,2.97,-0.31,14.0,2.94,0.15000000000000002,14.0,2.69,0.6000000000000001,31.75,2.74,0.51,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,2.7,0.24000000000000002,-0.09,-0.12,-0.23,0.15,3.07,-0.6799999999999999,7.25,3.16,-0.6399999999999999,9.0,3.31,-0.47000000000000003,5.25,2.79,0.65,6.25,2.58,0.78,10.25,2.64,0.76,11.75,3.1,-1.1300000000000001,15.0,3.1,-0.9299999999999999,18.0,2.94,0.18000000000000002,14.0,2.7,0.56,32.0,2.74,0.52,26.75,3.57,2.06,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,2.7,0.32,-0.11,0.08,-0.24,0.33,3.16,-0.7,4.75,2.6,0.71,12.0,2.75,0.81,7.0,2.62,0.8300000000000001,12.75,3.1,-1.11,14.5,3.11,-0.9000000000000001,18.25,3.43,-0.97,9.0,2.76,0.43000000000000005,27.75,2.91,0.43000000000000005,15.0,2.71,0.51,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,2.68,0.36,-0.15,0.17,-0.25,0.38,3.0,-0.8,5.0,3.13,-0.81,6.5,3.23,-0.9299999999999999,4.25,2.6,0.45,6.25,2.69,0.5800000000000001,6.25,3.16,-1.03,13.0,3.11,-0.8800000000000001,16.25,3.5,-0.8,9.25,2.91,0.35,15.75,2.69,0.56,29.0,2.71,0.53,32.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,2.71,0.34,-0.07,0.14,-0.11,0.33,2.99,-1.01,4.75,2.94,-0.09999999999999998,9.25,2.82,0.2,18.0,2.73,0.35,14.25,2.78,0.30000000000000004,20.25,3.44,-0.9200000000000002,9.5,3.71,-0.76,10.0,2.73,0.44,31.25,2.78,0.34,27.5,2.92,0.30000000000000004,17.0,2.61,0.51,14.75,2.7,0.49,27.75,3.56,1.5,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,2.73,0.35,-0.0,0.15,-0.01,0.31,2.82,0.27,19.25,2.75,0.31,12.75,2.81,0.31,20.25,2.91,0.38,9.5,3.13,-0.8300000000000001,16.25,3.57,-0.43,7.75,3.75,-0.6499999999999999,8.75,2.75,0.41000000000000003,30.5,2.79,0.35,27.5,2.92,0.34,16.75,3.43,1.89,5.75,3.57,2.0700000000000003,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2.75,0.34,0.05,0.14,0.06,0.28,3.0,-0.8400000000000001,4.5,2.92,0.08000000000000002,13.5,2.83,0.24000000000000002,21.5,2.72,0.43000000000000005,16.75,2.78,0.34,22.25,3.76,1.14,5.0,3.9,1.22,4.25,3.56,-0.6100000000000001,7.75,2.76,0.42000000000000004,31.25,2.79,0.33,28.5,2.91,0.34,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,2.78,0.36,0.1,0.17,0.11,0.28,3.27,-0.8400000000000001,4.25,3.14,-0.69,6.25,3.03,-0.20999999999999996,6.25,4.03,0.26,5.75,3.89,0.42000000000000004,5.5,2.69,0.46,16.25,2.68,0.53,18.75,2.73,0.65,12.0,3.51,-0.6799999999999999,7.0,3.81,-0.36000000000000004,9.25,2.71,0.46,26.5,2.76,0.38,31.0,2.79,0.30000000000000004,28.25,2.6,0.55,13.75,3.82,1.47,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,2.79,0.41000000000000003,0.12,0.25,0.14,0.32,3.17,-1.01,7.0,3.12,-0.8400000000000001,9.0,2.59,0.45,4.25,2.72,0.46,18.25,2.76,0.44,23.75,2.8,0.44,21.25,2.92,0.45,12.25,2.59,0.45,4.25,3.7,1.43,4.75,3.68,1.8399999999999999,6.25,3.62,-0.14999999999999997,5.75,3.64,-0.14999999999999997,5.75,3.85,-0.14999999999999997,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
